modality,window_size,start_unit,end_unit,positions,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta,positive_classification_drop,combined_raw_score,combined_score
A,1,11,11,12,2,02,missing,0.391777366399765,-0.17729976799190042,0.002615630626678467,0.0038824882805347516,0.002615630626678467,0.003262712006767592,0.012480876149033574
A,1,12,12,13,2,02,missing,0.39336535334587097,-0.18054434928894042,0.0010276436805725098,0.0006379069834947515,0.0010276436805725098,0.0011339615111549683,0.0043377512784272656
A,1,13,13,14,2,02,missing,0.39303916692733765,-0.18315099675059318,0.001353830099105835,0.00196874047815801,0.001353830099105835,0.00168195351213217,0.006433989095516563
A,1,14,14,15,2,02,missing,0.39278173446655273,-0.17896055754125118,0.001611262559890747,0.0022216987311839964,0.001611262559890747,0.0019815456817547463,0.0075800212174212105
A,1,15,15,16,2,02,missing,0.39393988251686096,-0.18227111393809317,0.00045311450958251953,0.0010888576656579996,0.00045311450958251953,0.0006345907871921861,0.002427504788603785
A,1,16,16,17,2,02,missing,0.3951011002063751,-0.1785756088107824,-0.0007081031799316406,0.0026066474616527613,0.0,0.00043444124360879355,0.0016618712728143363
A,1,17,17,18,2,02,missing,0.39662471413612366,-0.18018139225840568,-0.0022317171096801758,0.00100086401402949,0.0,0.000166810669004915,0.0006381020745531211
A,1,18,18,19,2,02,missing,0.3938695788383484,-0.18689049870371816,0.0005234181880950928,0.005708242431282984,0.0005234181880950928,0.0014747919266422569,0.005641532364437016
A,2,0,1,1|2,2,02,missing,0.38985946774482727,-0.18724245988428592,0.004533529281616211,0.006060203611850751,0.004533529281616211,0.00554356321692467,0.021205832997599088
A,2,1,2,2|3,2,02,missing,0.3876534700393677,-0.18998108439743516,0.006739526987075806,0.008798828124999991,0.006739526987075806,0.00820599834124247,0.031390465589296375
A,2,2,3,3|4,2,02,missing,0.3918651044368744,-0.17977445182800292,0.002527892589569092,0.0014078044444322535,0.002527892589569092,0.002762526663641134,0.010567513490553657
A,2,3,4,4|5,2,02,missing,0.3932035565376282,-0.1698537784874439,0.0011894404888153076,0.01132847778499127,0.0011894404888153076,0.0030775201196471856,0.011772460266123488
A,2,4,5,5|6,2,02,missing,0.39065513014793396,-0.17248241764903066,0.0037378668785095215,0.00869983862340451,0.0037378668785095215,0.0051878399824102734,0.019845082301828576
A,2,5,6,6|7,2,02,missing,0.3918217122554779,-0.17457213932871818,0.002571284770965576,0.006610116943716993,0.002571284770965576,0.0036729709282517413,0.014050242607813547
A,2,6,7,7|8,2,02,missing,0.39407122135162354,-0.17313133390843866,0.0003217756748199463,0.008050922363996516,0.0003217756748199463,0.0016635960688193656,0.006363766233086543
A,2,7,8,8|9,2,02,missing,0.3946698009967804,-0.17275738102793692,-0.00027680397033691406,0.008424875244498253,0.0,0.0014041458740830421,0.005371289501879492
A,2,8,9,9|10,2,02,missing,0.3955337405204773,-0.17376925431787965,-0.0011407434940338135,0.00741300195455552,0.0,0.0012355003257592534,0.004726168450021668
A,2,9,10,10|11,2,02,missing,0.3943692147731781,-0.17211947404444217,2.378225326538086e-05,0.009062782227993005,2.378225326538086e-05,0.0015342459579308816,0.005868962306011675
A,2,10,11,11|12,2,02,missing,0.3907167911529541,-0.17240543327331542,0.00367620587348938,0.008776822999119749,0.00367620587348938,0.005139009706676005,0.01965829149022815
A,2,11,12,12|13,2,02,missing,0.3904987871646881,-0.17650787883102892,0.003894209861755371,0.004674377441406252,0.003894209861755371,0.004673272768656413,0.01787670456824558
