modality,window_size,start_unit,end_unit,positions,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta,positive_classification_drop,combined_raw_score,combined_score
V,4,14,17,15|16|17|18,14,14,zero,0.647031307220459,0.18484898030161862,-0.014261424541473389,0.016057861328124978,0.0,0.002676310221354163,0.022186086086425874
V,4,15,18,16|17|18|19,14,14,zero,0.6469786167144775,0.18284723884761336,-0.014208734035491943,0.01805960278213023,0.0,0.003009933797021705,0.024951760002387725
V,4,16,19,17|18|19|20,14,14,zero,0.64734947681427,0.1835511477828026,-0.014579594135284424,0.017355693846940995,0.0,0.0028926156411568323,0.023979215532486248
V,4,17,20,18|19|20|21,14,14,zero,0.6466477513313293,0.1851129344046116,-0.01387786865234375,0.015793907225131992,0.0,0.002632317870855332,0.021821398141237878
V,4,18,21,19|20|21|22,14,14,zero,0.6460930109024048,0.1880165637969971,-0.01332312822341919,0.012890277832746488,0.0,0.0021483796387910814,0.017809645246740603
V,4,19,22,20|21|22|23,14,14,zero,0.6449427008628845,0.19096416316330436,-0.012172818183898926,0.009942678466439231,0.0,0.0016571130777398718,0.013737141944283498
V,4,20,23,21|22|23|24,14,14,zero,0.644171953201294,0.19338384089767935,-0.01140207052230835,0.0075230007320642445,0.0,0.0012538334553440407,0.010394033081945368
V,4,21,24,22|23|24|25,14,14,zero,0.6434904932975769,0.1933398440718651,-0.010720610618591309,0.007566997557878485,0.0,0.0012611662596464142,0.010454820589390993
V,4,22,25,23|24|25|26,14,14,zero,0.6437574028968811,0.1922619822561741,-0.010987520217895508,0.008644859373569486,0.0,0.0014408098955949143,0.01194403104796606
V,4,23,26,24|25|26|27,14,14,zero,0.6438860297203064,0.19138211286962034,-0.0111161470413208,0.009524728760123252,0.0,0.0015874547933538753,0.013159688448164321
V,4,24,27,25|26|27|28,14,14,zero,0.6435000896453857,0.19217400203049184,-0.010730206966400146,0.008732839599251752,0.0,0.0014554732665419585,0.012065587513114451
V,4,25,28,26|27|28|29,14,14,zero,0.6440766453742981,0.19083218611180786,-0.0113067626953125,0.010074655517935738,0.0,0.0016791092529892897,0.013919485916877517
V,4,26,29,27|28|29|30,14,14,zero,0.6450380086898804,0.19118413386642935,-0.012268126010894775,0.009722707763314242,0.0,0.001620451293885707,0.013433222956798227
V,4,27,30,28|29|30|31,14,14,zero,0.6457317471504211,0.1905462268829346,-0.012961864471435547,0.010360614746808994,0.0,0.0017267691244681656,0.014314576890659816
V,4,28,31,29|30|31|32,14,14,zero,0.6466277241706848,0.18971032747030261,-0.013857841491699219,0.011196514159440979,0.0,0.0018660856932401632,0.01546948388289821
V,4,29,32,30|31|32|33,14,14,zero,0.647424578666687,0.1905902102828026,-0.014654695987701416,0.010316631346940996,0.0,0.0017194385578234994,0.014253807932957089
V,4,30,33,31|32|33|34,14,14,zero,0.6475318670272827,0.19072220076024535,-0.01476198434829712,0.010184640869498246,0.0,0.0016974401449163744,0.014071445410620172
V,4,31,34,32|33|34|35,14,14,zero,0.6478294730186462,0.1906782039344311,-0.015059590339660645,0.010228637695312487,0.0,0.0017047729492187479,0.014132232918065799
T,1,0,0,1,15,15,zero,0.8092511296272278,0.9598056868553162,-0.011837363243103027,0.03220358204841611,0.0,0.0053672636747360185,0.009516556446015066
T,1,1,1,2,15,15,zero,0.802888810634613,0.9333212356805802,-0.005475044250488281,0.005719130873680145,0.0,0.0009531884789466908,0.001690073846434156
T,1,2,2,3,15,15,zero,0.8041471838951111,0.9470474934816361,-0.006733417510986328,0.019445388674735997,0.0,0.0032408981124559997,0.005746352646721448
T,1,3,3,4,15,15,zero,0.8049557209014893,0.9441438372373582,-0.007541954517364502,0.01654173243045809,0.0,0.002756955405076348,0.0048882863450612594
T,1,4,4,5,15,15,zero,0.798173725605011,0.8709375764966012,-0.0007599592208862305,0.05666452831029889,0.0,0.009444088051716482,0.016745068338703657
T,1,5,5,6,15,15,zero,0.8045552372932434,0.9412402884006501,-0.007141470909118652,0.01363818359375002,0.0,0.0022730305989583366,0.004030251783665231
T,1,6,6,7,15,15,zero,0.8055080771446228,0.9468714524745941,-0.008094310760498047,0.01926934766769406,0.0,0.0032115579446156763,0.005694330353741454
T,1,7,7,8,15,15,zero,0.8083170056343079,0.9655250325441361,-0.010903239250183105,0.037922927737236045,0.0,0.006320487956206007,0.011206693772977573
T,1,8,8,9|10|11,15,15,zero,0.8165146112442017,0.9664049153566361,-0.019100844860076904,0.038802810549736,0.0,0.006467135091622667,0.011466710017084995
T,1,9,9,12,15,15,zero,0.8001967072486877,0.9391284407615662,-0.0027829408645629883,0.011526335954666123,0.0,0.0019210559924443538,0.003406174709490372
T,1,10,10,13,15,15,zero,0.7935774922370911,0.9190671770811082,0.0038362741470336914,0.008534927725791897,0.0038362741470336914,0.005258762101332341,0.009324175111623416
T,1,11,11,14,15,15,zero,0.8059383034706116,0.9410642473936082,-0.008524537086486816,0.013462142586708081,0.0,0.0022436904311180137,0.003978229490685239
