bootstrap_rep,accuracy_gain,macro_f1_gain,mae_reduction,pearson_gain
0,0.009951159951159916,0.004105596057034866,-0.00410545876065449,0.01110201937941624
1,0.007600732600732685,0.005800333625216814,-0.002587790832705883,0.004444146135689331
2,0.023901098901098927,0.017572717259022097,0.009781919215988921,0.025148593422009813
3,0.008974358974359053,0.005345907570548758,-0.0081661411675924,0.0006801992723222128
4,0.015293040293040239,0.012302884492212396,-0.002786609483143687,0.0019878628366590823
5,0.0037851037851037717,0.0004874150272174971,0.004605679861719114,0.004768319136388421
6,0.01178266178266174,0.005465413407000574,-0.0033041175959748204,0.016791284395813455
7,0.011477411477411437,0.008053119798708597,0.017557328107956738,0.02262427390915156
8,0.013400488400488353,0.009172140119478311,-0.016328339191365115,0.00984658786031789
9,0.0028083028083027983,0.001438371221891277,-0.016601251556978114,0.0029083124239736025
10,0.00805860805860803,0.005753300412981388,0.007741402047748758,0.0168349220793228
11,0.010500610500610574,0.0043610527812749655,-0.004268778824180308,0.014945160254981937
12,0.010439560439560402,0.005679751102681818,-0.025309687596319352,0.013003842356376305
13,0.02206959706959699,0.01733553863783721,0.005998515735251786,0.016964463560715237
14,0.014804639804639752,0.011326993605060176,-0.0049835689666071215,0.011809049005366834
15,0.017857142857142794,0.013418243090498772,0.004946922388050612,0.015217594702164994
16,0.01678876678876684,0.012404659832550569,0.006035283160588101,0.02619856118460917
17,0.01538461538461533,0.011196829679573916,-0.0061275736734689445,0.014090633467476077
18,0.016300366300366242,0.010907851691460357,0.0012192252336550302,0.011736203355243058
19,0.01764346764346758,0.013598602663246973,0.023280474339794965,0.030744643470469013
20,-0.0015873015873015817,-0.004006531188351703,-0.0033851122299393133,0.009682530611214712
21,0.01770451770451764,0.012781461478219236,-0.0022768144733448237,0.010536238567533718
22,-0.00021367521367521292,-0.0033929558593196463,-0.011715105239652135,0.0030970802935366137
23,0.02115384615384619,0.01192908609494403,-0.0005243973599540208,0.006005595191197255
24,0.00949328449328446,0.002684330028944304,0.001397838282497732,0.013698035860502666
25,0.004059829059829045,-0.0015775997135871744,-0.0036758291870537807,0.015188994957060276
26,0.006623931623931711,0.0038165047471090396,-0.001601978752566513,0.011603954364175717
27,0.010622710622710585,0.003182570706703025,0.008841489108054157,0.01719154704618464
28,0.00583028083028081,0.000935874014124316,0.0027929375769163434,0.017175340337334366
29,0.015231990231990178,0.011588749426215905,-0.001827251967565835,0.025616813107055103
30,0.013125763125763079,0.007684122133078342,0.012904703000307882,0.0288172242673167
31,0.011996336996336954,0.006266199232073499,0.01148560522385711,0.013306583040314734
32,0.008669108669108638,0.004924456430857926,-0.024315208900760887,0.004100757852390724
33,0.007967032967032939,0.0030079018474429287,-0.004453927682432912,0.010358172460730009
34,0.009645909645909612,0.004363039658111356,-0.008443500465453058,0.009278005470795159
35,0.0024420024420024333,-0.0005231431605223769,-0.009743557142614545,0.0013737180130735105
36,0.01159951159951167,0.007727425029909751,-0.004562784201932901,0.008992179631994501
37,-0.0026862026862026767,-0.00966953988368835,-0.02129192309902117,-0.0045562144279172045
38,0.028235653235653246,0.02241237621819059,-0.006827736759651648,0.015826691276314087
39,-0.002411477411477403,-0.007783132362424894,-0.02338080450401203,0.004555304596990717
40,0.010500610500610574,0.005144358430745122,0.008030789078955825,0.025279830335328213
41,0.0042124542124541975,-0.00012375352785010119,0.004557404839075518,0.015881142866778553
42,0.013034188034188099,0.009252161297333639,0.014922248072676614,0.020918390627929773
43,0.009035409035409114,0.006745657044419429,-0.006559248912683779,0.004502723277424736
44,0.013644688644688596,0.011444926759104579,-0.03123441104923852,0.010271974781026039
45,0.013553113553113505,0.009658770788983695,-0.001972647602595967,0.015701836437946204
46,0.02258852258852262,0.017749930233330824,-0.004668548339306966,0.01212690008833961
47,0.010744810744810707,0.00825559613075244,-0.01655078875458138,0.0044008674152195
48,0.01028693528693525,0.0033912049893520813,0.004105705896140011,0.02736908704641894
49,0.018650793650793696,0.014204457363297562,0.012480254309372385,0.03831672083901139
50,0.0006715506715506692,-0.0042726442307163826,-0.012517991079806778,0.007488023109790243
51,-0.006257631257631235,-0.012968961061132434,-0.007646482254995979,0.014244495880933239
52,0.00015262515262515208,-0.003074188343616502,-0.00160217814247543,0.012279680401426685
53,0.008608058608058688,0.005903068405881617,0.005060492736152056,0.011944379342424427
54,0.009340659340659418,0.0049203720167100284,0.0008432443416307445,0.007051746833660499
55,0.017735042735042783,0.013995198843951062,0.003748258828243478,0.024090867456120546
56,0.0322039072039072,0.0272071853855399,-0.0006250980263519113,0.005723265774748021
57,0.002411477411477514,-0.002054543853606927,-0.012051411442485893,0.010365100545819073
58,0.019536019536019467,0.014410154471793057,-0.0026646212234602284,0.0039002089235815607
59,0.01901709401709406,0.01440226841010761,0.002224564703320109,0.021939424210116854
60,0.015476190476190532,0.013480017996583715,0.00033455555837813566,0.008618446600612839
61,0.02570207570207561,0.02021236948880356,0.009706834609983006,0.020432631659860867
62,0.022130647130647163,0.01737506675854994,-0.0021710291377500246,0.017180503721540563
63,0.027960927960927973,0.02325268471449604,-0.009789014945172925,0.012017575806955061
64,0.02109279609279613,0.01732720099050522,0.001690750358960602,0.018372821704369047
65,0.009737484737484814,0.00645791107785898,0.012811602277269518,0.00919829736168365
66,0.01105006105006101,0.004042935858307173,-0.006964626851899913,0.011450853890614954
67,0.02185592185592189,0.018751995923208198,-0.003591827849910967,0.010932942710080495
68,0.01974969474969468,0.015435837506812433,-0.0015260053350520941,0.022464231495420317
69,0.020299145299145227,0.017114822859922496,-0.01433352099160723,0.0074445015406924275
70,0.006715506715506803,0.0021810976232139456,0.004632609595018211,0.006284668967078466
71,0.009096459096459064,0.004869726729874291,-0.00537992414355426,0.006293343518127048
72,-0.002777777777777879,-0.008827394925965515,-0.003165791259216566,0.012276612581535784
73,0.02484737484737487,0.021395995035700666,-0.003498018712205675,0.014318785434071724
74,0.007264957264957239,0.0048848039251513375,0.0002991034561752315,0.029238433209390235
75,0.010409035409035372,0.0069141118187086015,0.024381012555953152,0.03323998757427926
76,0.018040293040292976,0.01263886871715425,0.010936326101440463,0.01883325805560432
77,0.01611721611721606,0.011148517595402696,-0.023061585932133144,0.00913119521308936
78,0.005494505494505475,0.003437463483514147,-0.00803984160351956,0.006809613329809117
79,0.014804639804639863,0.009836661416818715,0.004007066173140061,0.012817068144442056
80,0.016575091575091627,0.013529102320879227,0.005712911595791681,0.023462326450924498
81,0.015018315018315076,0.012246581082641983,0.0020380240347649403,0.008164789528020577
82,0.014072039072039133,0.011282810350895844,0.0014546075237685807,0.009453390047169163
83,0.015201465201465258,0.01026804297231887,0.0015147067324436936,0.020668618749309142
84,0.017246642246642296,0.01340775859368637,0.01613530425652765,0.016110579508188727
85,0.0006105006105006083,-0.003355039718855868,-0.006397468148206409,0.0035015068320873866
86,0.009004884004883973,0.00728502170835299,-0.01425353200407986,0.006378656777366931
87,0.009951159951160027,0.004990706377980381,0.0032515197391912443,0.006651506453462908
88,-0.004273504273504258,-0.009545775689146718,-0.006481780835924211,0.01142441003086525
89,0.00946275946275943,0.0042657254368942965,0.007866869972375179,0.03045719713950945
90,0.01318681318681314,0.007925270898129444,-0.006358729384757678,0.008130746159050628
91,0.008699633699633669,0.0027713944653190437,0.012427799883998003,0.018454645328865427
92,0.026800976800976817,0.02131259158956933,-0.022922744006100504,0.009351177392971866
93,-0.0008852258852258821,-0.004705339979230838,-0.010007254732033566,0.0010884192529655445
94,0.017948717948717885,0.01201997481921524,0.012141703833372097,0.020309073902993857
95,0.01031746031746028,0.0060554337040152895,-0.0008116377233294836,0.027086916556593454
96,-0.0017399267399267337,-0.004769545850377255,-0.010615972765199433,-0.01340897493808546
97,0.010470085470085544,0.004640940013161843,-0.01633050010354231,0.003348409637453753
98,0.02191697191697184,0.018735128026859504,0.0008171622642521026,0.019817065762418817
99,0.009340659340659307,0.00733808210642195,-0.012981650875528827,0.0010843287334330043
100,0.0026862026862026767,-0.0010555004756531705,-0.004549116833233335,0.011457750548313106
101,0.011324786324786285,0.006558205990825128,0.01663937968030227,0.02344852546177112
102,0.010317460317460392,0.008523895213652821,-0.013025462973103363,0.0008677687037480508
103,0.00949328449328446,0.0023609766970067447,-0.019145013790427545,0.0046600713186067955
104,0.026770451770451786,0.022482161884094132,0.005234083980867665,0.009737633480623287
105,0.014285714285714235,0.011024291952185461,-0.013376794371558254,-0.0007508293831556268
106,0.003724053724053711,-0.001478130354747198,-0.011840782180810638,0.009946918951979855
107,0.0033882783882783762,-0.0012250011345011913,0.009646274193084281,0.005736669094796976
108,0.005280830280830373,0.0003909578557919069,-0.015864932342399496,0.0014405586115000535
109,0.018376068376068422,0.01353393045301976,-0.01325368870854815,0.016459274881889918
110,0.011996336996337065,0.010155864932160252,-0.003659528168202586,0.009739483229220358
111,0.0023809523809523725,-0.0005722617929594387,-0.017942542203398415,-0.00013820684872034583
112,0.006288156288156266,0.0017158274304195364,0.004615823049393897,0.0209789855023782
113,0.012698412698412653,0.009074175454114153,0.012019490937319133,0.025672599743182478
114,0.019383394383394315,0.01630861242179571,0.010491473567063592,0.019539115491409964
115,0.018131868131868067,0.01369618360234981,0.0018683081017454306,0.018395529538047573
116,0.018956043956044,0.013097945919149367,0.001282730190963477,0.01905727682670788
117,0.0015873015873015817,-0.002840395142454155,0.008994678532538658,0.014227881708609558
118,0.005433455433455414,0.002535720426995125,-0.011810434663324876,0.006513830155877698
119,0.015323565323565269,0.009577345310727625,0.005652052025800769,0.00916823258401267
120,0.014010989010989072,0.011940039890955378,-0.006702753241027315,0.015743800322219892
121,0.009706959706959672,0.007547686344826499,-0.019151309019771134,0.0053934237541923835
122,0.022191697191697224,0.016592529810220857,-0.005817016668080988,0.014816826251778825
123,0.010653235653235615,0.008050442422471438,0.01064479136350538,0.02308665568124202
124,0.016330891330891384,0.011520493236702012,-0.005893582984422996,0.021063009639819996
125,0.005280830280830262,0.0027791251991773347,-0.01611227187736286,0.009615765008147759
126,0.0139499389499389,0.009994490289216618,0.011358911215676781,0.020759696379171744
127,-0.008211233211233182,-0.01093197128925183,-0.002600512205098826,0.012672108906048751
128,0.008241758241758323,0.0051449338162663505,-0.012232050108603953,0.011091604811045874
129,0.0035409035409036393,-0.000422306443473075,-0.0003557217335816709,0.016000624561985255
