bootstrap_rep,accuracy_gain,macro_f1_gain,mae_reduction,pearson_gain
0,0.016452991452991395,0.013581013765187278,0.008033201038602833,0.0055470013673744045
1,0.0042124542124541975,0.00011781235949803737,0.012325629234748892,0.01022414336071742
2,0.005952380952380931,0.0012945314124231944,0.008071133857576074,0.0042555891592194195
3,0.01105006105006101,0.007837380828741414,0.013750038459687697,0.019474567210240434
4,0.0035409035409036393,0.0008814241213094265,0.0076910326624854974,0.005892560507024136
5,0.0026556776556776462,-0.0010096138845731017,0.006824988342181149,0.018174516178019018
6,0.014560439560439509,0.010521738712775952,0.012500369235940445,0.006243537363420537
7,0.01095848595848592,0.0058883042743350655,-0.0035635638314325258,0.0040719076340627325
8,0.012026862026862095,0.008883365804314924,0.007207761346485819,0.004014395217863953
9,0.010042735042735118,0.005596883521975737,0.01812254947865144,0.016948274987712897
10,0.011172161172161243,0.009067290448451892,0.009836025493247358,0.010229445817617533
11,0.01239316239316246,0.008279139656867551,0.009063523610773006,0.00958917990367425
12,0.01608669108669114,0.01311312127872033,0.017857034564893293,0.017028226372836408
13,0.02280219780219772,0.018177722614149294,0.018135670549432437,0.020243231735936118
14,0.014926739926739874,0.008643417615244009,0.02638813660634043,0.02527533051168218
15,0.017338217338217277,0.012028283376743776,0.0037148732444741706,0.013859028543993457
16,0.011568986568986528,0.0059514159589521,0.0034919792373885317,0.0033013365393198546
17,0.019200244200244132,0.014445307323533108,0.011390505098723525,0.01331064539584581
18,0.0038461538461538325,-0.0011697024878050133,0.009871062264537822,0.014372546360781113
19,0.00583028083028081,0.003223009731545101,0.00855985093695344,-0.0027858918194942905
20,0.014407814407814357,0.011222292257017319,-0.004262760235995144,0.0027498994925767573
21,0.011172161172161132,0.00510578162948272,0.0075786646423613435,0.0024564247007662354
22,0.027289377289377303,0.02338201181205879,0.01757810828238915,0.022867693134733913
23,0.014835164835164782,0.012376385746618479,0.013411660365083566,0.01048785889531234
24,0.00073260073260073,-0.0021392616091097105,0.012005874051255527,0.016336085826836766
25,0.01681929181929176,0.013939763268083105,0.000643173614257031,-0.0030164191527487505
26,0.017765567765567702,0.013478458418852313,0.014246678786849376,0.018566391651775316
27,0.007875457875457847,0.002485367950534445,0.0012661809720325712,0.0016798677278122565
28,0.0035714285714285587,-5.461902607972746e-07,0.01449348874332812,0.02031294936210082
29,0.010042735042735118,0.005475143193125476,0.019602073901196615,0.015310187231225125
30,0.0022283272283272204,-0.0006987796227029275,0.024559005792812005,0.02313719639019618
31,0.01620879120879115,0.011407276093350682,0.011000900622452514,0.011129678939096666
32,0.008516483516483486,0.005876378765387491,0.014401733965691443,0.013538496947915757
33,0.004609279609279704,-0.00022232116065556973,0.019633314591764317,0.017440707705449032
34,0.005616605616605597,0.0017641413869842193,0.005892895524538533,0.004565547914628598
35,0.01681929181929176,0.01289355660944791,0.01813872089703461,0.017360633879279774
36,-0.004517704517704502,-0.008684777313169412,0.002287300845840501,-0.0005001259864184648
37,0.02783882783882785,0.01962945894450241,0.01182486936849747,0.012832795449360557
38,0.003937728937728924,0.0013619880600991285,0.0168067968667045,0.015149413241823173
39,0.015689865689865745,0.011842509230767795,0.009517767485173967,0.01869318940571818
40,0.011996336996336954,0.008067095531667512,0.00979886501977656,0.013937012614573807
41,0.01019536019536016,0.004176063390844087,0.013024870077264827,0.016804015342136047
42,0.005219780219780312,0.0017665568923195263,0.006432816323738155,-0.0005247747079566434
43,0.0064102564102563875,-0.0006950623252137689,0.008273620480566568,0.004697031129065943
44,-0.003968253968253954,-0.00906978531320457,0.010630522870118675,0.007429463451729013
45,0.00219780219780219,-0.00022962041639806863,0.016755779647399605,0.013694825534024457
46,0.009676434676434642,0.005616627311166633,0.005796061460730084,0.0135445227314962
47,0.024603174603174627,0.02333515004257558,0.014103344677979912,0.01381960460235876
48,-0.006898656898656874,-0.008624879007177344,-0.0029826326861669417,-0.003302159001825289
49,0.009584859584859662,0.007136469737060502,0.011181543643797975,0.005820023217775305
50,-0.003235653235653224,-0.004534341325982738,-0.003702406643021794,-0.004469285285209956
51,0.014926739926739874,0.012630243265793872,0.009885078504417777,0.009183843938571412
52,0.008180708180708263,0.003617171360134952,0.010573138730553655,0.01732516817427565
53,0.01315628815628822,0.00736667844559058,0.0069534385465057635,0.007093581586936626
54,0.0023809523809523725,-0.0011134254505922314,0.008753785253564517,0.005110479762692188
55,0.022161172161172082,0.018306531097564194,0.014988466439313397,0.012114595417188623
56,0.006532356532356509,0.0019790843700711047,0.002926391061882083,0.002706453693861355
57,0.012148962148962106,0.00830818121158694,0.002384418997579796,0.0006929843354105403
58,0.0167582417582417,0.010036111012075577,0.01082502245481276,0.01431988321667399
59,0.01755189255189249,0.013503491079048802,0.00029965307018975373,0.002997267625549749
60,0.008882783882783851,0.00496027749524286,0.00955348565619396,0.013866082893459919
61,0.014529914529914478,0.013066046998087555,0.004589348499607904,0.008695049584358183
62,0.017155067155067094,0.012923543138304239,0.026811807156329692,0.03370584509756702
63,0.028266178266178277,0.023480115955922365,0.014078809286581118,0.0129532040390139
64,0.010592185592185555,0.00699941173398555,0.007733014368607183,0.007983504546822173
65,0.019597069597069527,0.014978196134564414,0.018031568720714874,0.016274799637864268
66,0.01752136752136757,0.011767830180428596,0.027098540017949424,0.01919674413350847
67,0.020726495726495764,0.018212459472574882,0.0049207262172494826,0.0007588766907259403
68,0.009951159951160027,0.007479353086198293,0.012588678511980866,0.01244160624202173
69,0.013766788766788718,0.009477063686264664,0.01960466223779389,0.01242018908267617
70,0.02851037851037852,0.02346746754836848,0.012716331751353338,0.0195068921749455
71,0.0024420024420024333,-0.0005220041395458397,0.010431846589521343,0.003158929238668451
72,0.009279609279609247,0.005627612713558272,0.012205306641193459,0.013420134728453603
73,0.009279609279609358,0.0046942221973530485,0.025776378161366464,0.031153716962937783
74,0.02258852258852262,0.01641940897138283,0.010429000996140525,0.017172056605218033
75,0.011935286935286893,0.007439141379717129,0.006621900000902681,0.0018572079414995724
76,0.0033882783882783762,-0.000758641372175739,0.016167038242218545,0.021643963930129018
77,0.006013431013430992,0.0028584931534958447,0.00826314542637796,0.009368555367491704
78,0.011111111111111072,0.007155782758885509,0.0069796950472762465,0.0003531968081623704
79,0.006898656898656985,0.002328226932802102,0.0046824071062607775,0.009044244891074471
80,0.0087301587301587,0.003881518000048545,0.010753118013184015,0.01983584406915362
81,0.010103785103785068,0.007098027871595081,0.0059647020173887455,0.010191845151869106
82,0.006227106227106205,0.003177043890567832,0.014108755234063852,0.015112767021252749
83,0.006959706959706935,0.0021090782228292415,0.005603397076015648,0.008585906269911736
84,0.018498168498168543,0.015053148271000683,0.01456219561641836,0.018977511548686987
85,0.015506715506715563,0.011618627678393945,0.012249995996254426,0.01087643505142799
86,0.01175213675213671,0.00781924113979271,0.01214895436241581,0.01623160701627535
87,0.00042735042735042583,-0.0032680831074012318,0.013217512026723832,0.017539873514664905
88,0.01672771672771678,0.012861928032022574,0.016450918439578355,0.0265004033662527
89,0.007783882783882867,0.003624840498864912,0.008893748871616203,0.008562189717526092
90,0.004914529914529897,0.00027286884954380586,0.006719360544397146,-0.003338230396794706
91,0.015628815628815573,0.010022695002347204,0.010573741863365904,0.004062434759363853
92,0.008424908424908395,0.005010855221689869,0.003560612047746714,0.00741890351320218
93,-0.0007020757020756996,-0.00547652126196807,0.009227815140630868,0.0045020809210676305
94,0.020787545787545825,0.01602822661081138,0.014180766220301733,0.01821144288483345
95,0.0019536019536019467,-0.0030371435656209034,0.014242748432465424,0.025967288327920945
96,0.0019536019536019467,-0.003120191046669607,0.010987336622798938,0.014554918790923965
97,0.009676434676434753,0.0031038798351622487,0.011885467244702741,0.016775643343433178
98,0.012606837606837562,0.006932861895629361,0.017773743712578227,0.014328851161047762
99,0.0028083028083027983,0.0020553390913238268,0.012650087271235844,0.01341151315113176
100,0.023962148962148988,0.021101236073762242,0.019163243338498392,0.02664064534391397
101,0.01681929181929187,0.013557619578398072,0.010299707250031598,0.011711548114546555
102,0.013064713064713018,0.008004662831147757,0.01028120973093083,0.0142694349301411
103,0.014010989010989072,0.011270043802953267,0.011861709022764066,0.01210531344080401
104,-0.006257631257631235,-0.01009842948747175,0.0021628288814945495,-0.0007016052472239576
105,0.011446886446886517,0.005669445617097257,0.011712256509576857,0.014494687567795705
106,0.013247863247863312,0.010403997873129178,0.013192771474034637,0.016014182636861385
107,-0.00879120879120876,-0.015215316819243152,0.007241609897583601,0.009499878969759123
108,0.011385836385836456,0.005967092005130237,0.0065277072937171,0.006303117326778018
109,0.00958485958485955,0.007343313855527778,0.013439792678435203,0.01322298510281894
110,0.005341880341880323,0.002054156999124368,0.013170943492436193,0.012645923101149648
111,0.009340659340659307,0.006641805078061558,0.017552210638896892,0.02202044366922462
112,0.0056776556776556575,0.0020851982393712554,0.01745566072226379,0.01920343432211713
113,0.00735653235653233,0.004392303719641832,0.005899370245628255,0.006140906159629367
114,0.010561660561660524,0.0037704442040945585,0.00924867144355479,0.009426500826219764
115,0.007387057387057361,0.004735124583537642,0.00732137564016988,0.0064340719631407195
116,-0.01016483516483524,-0.01360029775863203,0.011926376740892697,0.0028158746318918126
117,0.005952380952380931,0.0022738185071767836,0.008830348060459348,0.005376489099310766
