sample_index,sample_id,baseline,phi_T_cls,phi_T_reg,contribution_T_cls,contribution_T_reg,combined_contribution_T,phi_A_cls,phi_A_reg,contribution_A_cls,contribution_A_reg,combined_contribution_A,phi_V_cls,phi_V_reg,contribution_V_cls,contribution_V_reg,combined_contribution_V,main_modality,TEXT_MISSING_OOD_CAUTION,zero_missing_main_modality_agreement
170,33170$_$3,missing,1.1348978678385415,-0.1731119791666666,0.5821167311926702,0.30897048570764574,0.44554360845015795,-0.2605031331380208,0.2046223958333334,0.1336183956504952,0.365210318382524,0.2494143570165096,-0.5542043050130209,0.1825520833333333,0.2842648731568348,0.3258191959098304,0.30504203453333256,T,True,True
171,33170$_$4,missing,2.941268920898437,-0.6845052083333334,0.7655789532214375,0.6315473330129745,0.698563143117206,-0.2333679199218749,0.2043619791666666,0.06074302372687482,0.18855117731859675,0.12464710052273578,-0.6672515869140625,0.1949869791666667,0.17367802305168759,0.17990148966842867,0.17678975636005811,T,True,True
172,3MFNIag0wNE$_$12,missing,0.5693766276041667,0.2377604166666665,0.37882397530997897,0.41861531407611174,0.3987196446930453,-0.0868733723958333,0.0358072916666666,0.05779955601277815,0.06304447501146254,0.06042201551212034,-0.8467610677083333,0.2944010416666667,0.5633764686772429,0.5183402109124258,0.5408583397948343,V,False,False
173,3MFNIag0wNE$_$14,missing,3.225830078125,-0.622265625,0.9008966010977397,0.8021148036253777,0.8515057023615586,0.0047607421875,0.0296875,0.001329560563188218,0.038267875125881166,0.019798717844534693,-0.35009765625,0.123828125,0.09777383833907204,0.1596173212487412,0.1286955797939066,T,True,True
174,3MFNIag0wNE$_$16,missing,-1.2526499430338542,0.4622395833333332,0.7281508331657935,0.6489945155393053,0.6885726743525494,-0.4192759195963541,-0.1423502604166666,0.24372021240110217,0.1998628884826325,0.22179155044186732,0.0483907063802083,0.1076497395833333,0.02812895443310428,0.15114259597806215,0.08963577520558322,T,True,False
175,3MFNIag0wNE$_$7,missing,0.0171101888020833,0.7005126953125,0.010932158223816744,0.6407548012505582,0.32584347973718747,1.3651326497395837,-0.3714599609375001,0.8722198390723915,0.33977221974095584,0.6059960294066737,0.1828816731770833,-0.0212890624999999,0.11684800270379177,0.019472979008485835,0.0681604908561388,A,False,False
176,3V2qm0rw920$_$11,missing,2.257649739583333,0.6353352864583334,0.6669070628395596,0.6861004675361198,0.6765037651878396,0.7388509114583333,0.0685872395833333,0.21825568536948892,0.07406756424227506,0.146161624805882,0.3887532552083333,-0.2220865885416667,0.1148372517909515,0.2398319682216051,0.17733461000627831,T,True,False
177,3V2qm0rw920$_$13,missing,5.300252278645834,1.72783203125,0.8025816389402343,0.7900071441328811,0.7962943915365577,1.1148274739583333,0.4532226562499999,0.16881084411583486,0.2072245043757814,0.18801767424580812,0.1889241536458333,-0.0060546874999999,0.028607516943930985,0.002768351491337694,0.015687934217634338,T,True,True
178,3V2qm0rw920$_$3,missing,-1.881098429361979,0.1949625651041666,0.6584326753261551,0.4310828804836795,0.5447577779049173,-0.8482004801432291,0.0271158854166666,0.29689191306329404,0.05995609457660045,0.17842400381994725,-0.1276346842447916,-0.2301839192708333,0.044675411610550886,0.5089610249397202,0.27681821827513553,T,True,False
179,3j94B0pzSVs$_$12,missing,4.649037679036458,0.7535115559895834,0.9176424997389748,0.7838699299870472,0.850756214863011,0.0908711751302083,-0.1387736002604166,0.01793645439285513,0.14436467689911187,0.0811505656459835,0.3263753255208333,-0.0689860026041666,0.06442104586817018,0.07176539311384082,0.0680932194910055,T,True,True
180,3j94B0pzSVs$_$17,missing,3.93731689453125,-0.4919270833333333,0.7940937515387266,0.5888862910139505,0.6914900212763386,0.92584228515625,-0.2733723958333334,0.18672755921020237,0.32725430597771027,0.25699093259395633,-0.0950927734375,-0.0700520833333333,0.019178689251070954,0.08385940300833913,0.051519046129705044,T,True,True
181,3j94B0pzSVs$_$1,missing,-1.355595906575521,1.1729654947916668,0.7259620622780066,0.7946521115889295,0.760307086933468,-0.0887196858723958,0.1034830729166666,0.04751203939770324,0.07010695776822137,0.058809498582962305,-0.4229939778645833,0.1996256510416666,0.22652589832429015,0.13524093064284923,0.1808834144835697,T,True,True
182,3j94B0pzSVs$_$0,missing,2.60198974609375,1.1046223958333334,0.847265283408856,0.801862047779957,0.8245636655944064,-0.15606689453125,-0.0819986979166666,0.05081882502583671,0.059524090833904336,0.05517145792987052,0.31298828125,0.1909505208333333,0.10191589156530725,0.13861386138613857,0.12026487647572291,T,True,True
183,4cFeG2ydm9A$_$8,missing,4.060038248697917,0.7328776041666667,0.771761493719448,0.8114907727797,0.791626133249574,0.3685709635416667,0.0725748697916667,0.07006063981189282,0.08035971741637835,0.07521017861413559,0.8321329752604166,0.0976725260416667,0.15817786646865908,0.10814950980392159,0.13316368813629034,T,True,True
184,4dV3slGSc60$_$10,missing,3.239095052083333,0.5418619791666667,0.7752327529118461,0.716265060240964,0.7457489065764051,0.7742513020833334,0.1650065104166666,0.1853063768454677,0.2181153184165232,0.20171084763099545,0.1648763020833333,-0.0496419270833333,0.0394608702426863,0.06561962134251288,0.05254024579259959,T,True,False
185,4dV3slGSc60$_$12,missing,3.064046223958333,0.7443359375,0.7147114654517844,0.7254211478062245,0.7200663066290045,1.0920003255208333,0.188720703125,0.25471716021260443,0.18392500237936613,0.21932108129598527,0.1310628255208333,-0.093017578125,0.03057137433561123,0.09065384981440944,0.060612612075010334,T,True,False
186,4dV3slGSc60$_$22,missing,4.111165364583334,1.5911132812500002,0.6791149110071517,0.666980514164074,0.6730477125856129,0.3968098958333333,0.12001953125,0.06554820670000537,0.05031111838873424,0.057929662544369806,1.5457356770833337,0.6744140625000001,0.25533688229284296,0.2827083674471918,0.2690226248700174,T,True,False
187,4dV3slGSc60$_$9,missing,3.0555826822916665,0.7919921875,0.7005690829368411,0.9552414605418139,0.8279052717393275,0.9916178385416669,0.0247070312499999,0.2273532978822652,0.029799764428739575,0.12857653115550238,0.3143717447916666,0.01240234375,0.07207761918089371,0.014958775029446406,0.04351819710517006,T,True,False
188,4dV3slGSc60$_$8,missing,4.670003255208333,1.2908594767252604,0.7732368555798098,0.9437347447832923,0.8584858001815511,0.8390706380208333,-0.0009267171223958,0.13892931252863341,0.000677513829165347,0.06980341317889938,0.5304768880208334,0.0760340372721354,0.08783383189155687,0.05558774138754236,0.07171078663954962,T,True,True
189,50103$_$3,missing,0.8777669270833333,-0.0354166666666666,0.6500723240115719,0.130518234165067,0.39029527908831946,-0.3531901041666667,0.1638020833333333,0.26157184185149474,0.6036468330134358,0.43260933743246527,-0.1193033854166666,-0.0721354166666667,0.08835583413693342,0.26583493282149734,0.17709538347921538,A,False,False
190,5B0PQx3Ep3k$_$5,missing,4.4998626708984375,1.4636067708333331,0.8586340026087766,0.8540764379606413,0.8563552202847089,0.2857513427734375,0.0552083333333333,0.05452517935339607,0.03221639693032443,0.04337078814186025,0.4551086425781249,0.1948567708333333,0.08684081803782724,0.11370716510903427,0.10027399157343075,T,True,True
191,5O1W39o56gg$_$1,missing,-0.81549072265625,0.0515787760416666,0.4113101834749415,0.30482878030011534,0.3580694818875284,-0.38726806640625,-0.0013997395833333,0.1953269301810122,0.008272412466333017,0.1017996713236726,-0.7799072265625,0.1162272135416666,0.3933628863440463,0.6868988072335517,0.540130846788799,V,False,False
192,5O1W39o56gg$_$2,missing,-1.2591756184895833,0.24515380859375,0.5283867773110679,0.6880095923261391,0.6081981848186035,-0.9279988606770834,-0.10211181640625,0.38941536044804154,0.2865707434052758,0.3379930519266586,-0.1958821614583333,-0.0090576171875,0.0821978622408906,0.02541966426858513,0.053808763254737865,T,True,False
193,5O1W39o56gg$_$9,missing,3.845570882161458,0.7451914469401042,0.7261204364770668,0.7255442426163264,0.7258323395466966,0.3369038899739582,-0.0453267415364583,0.06361416994639113,0.0441316878949349,0.05387292892066302,1.1135762532552085,0.2365610758463541,0.21026539357654198,0.23032406948873876,0.22029473153264037,T,True,True
194,5i6AgQSjXO4$_$3,missing,1.23284912109375,0.4114339192708334,0.395500469924812,0.6414560495330899,0.518478259728951,0.4805908203125,0.0601155598958333,0.15417449874686717,0.09372462444173768,0.12394956159430243,1.40374755859375,0.1698567708333333,0.4503250313283208,0.26481932602517255,0.3575721786767467,T,True,True
195,5i6AgQSjXO4$_$2,missing,3.10784912109375,1.3266276041666667,0.5979636893158278,0.7037228899019201,0.6508432896088739,0.3736572265625,0.1171549479166666,0.071893275712239,0.06214601464290644,0.06701964517757272,1.71588134765625,0.4413736979166667,0.3301430349719332,0.23413109545517338,0.2821370652135533,T,True,False
196,5i6AgQSjXO4$_$6,missing,0.0108540852864583,0.147101084391276,0.015673428617594735,0.4090057996552168,0.21233961413640576,-0.6679789225260417,0.0809687296549479,0.9645695315598515,0.22512872802148462,0.5948491297906681,-0.0136820475260416,-0.1315854390462239,0.01975703982255378,0.3658654723232986,0.19281125607292618,A,False,False
197,5kaCGzjYukM$_$0,missing,2.273539225260417,1.4455403645833331,0.8024717067846269,0.8077524738067521,0.8051120902956894,0.2744547526041667,0.1864095052083333,0.09687194806686965,0.10416363504074506,0.10051779155380736,-0.2851765950520833,-0.1576334635416666,0.10065634514850345,0.0880838911525029,0.09437011815050317,T,True,False
198,5kaCGzjYukM$_$3,missing,0.1271413167317708,0.5186197916666667,0.09424010737121483,0.5152652005174644,0.3047526539443396,0.2488454182942708,0.0080729166666666,0.18445002412836287,0.008020698576972766,0.09623536135266782,0.9731343587239584,-0.4798177083333333,0.7213098685004222,0.4767141009055627,0.5990119847029924,V,False,True
199,5kaCGzjYukM$_$2,missing,1.4753316243489585,0.1583333333333333,0.6096480350409638,0.20273424474824941,0.4061911398946066,-0.3596903483072917,0.3040364583333333,0.14863404976186773,0.3892964321440481,0.26896524095295793,0.5849507649739583,-0.3186197916666666,0.24171791519716843,0.40796932310770256,0.3248436191524355,T,True,True
200,5kaCGzjYukM$_$5,missing,1.9389444986979163,-0.1721354166666666,0.6942234848484848,0.2215890043580288,0.4579062446032568,0.0107218424479166,0.1552083333333332,0.0038388694638694407,0.19979886020784432,0.10181886483585688,0.8433024088541666,-0.4494791666666667,0.3019376456876457,0.5786121354341269,0.4402748905608863,T,True,True
201,5kaCGzjYukM$_$7,missing,6.815287272135416,2.6444661458333334,0.9616168517263949,0.9433554740117981,0.9524861628690965,0.2464396158854166,0.0665364583333333,0.03477190001033425,0.02373542663384271,0.02925366332208848,-0.0255940755208333,-0.0922526041666666,0.0036112482632709025,0.03290909935435921,0.018260173808815058,T,True,True
202,6KvG5VbLalY$_$9,missing,1.7349243164062502,0.7626302083333334,0.4350055093046034,0.497790243073262,0.4663978761889327,0.7828369140625,0.3504720052083333,0.19628428011753182,0.22876296107428182,0.21252362059590682,1.4705200195312498,0.4189290364583333,0.3687102105778648,0.27344679585245624,0.3210785032151605,T,True,True
203,6ZA8I83x-oY$_$0,missing,2.4560190836588545,0.3602864583333333,0.6927320043152917,0.816434920517833,0.7545834624165624,0.8484751383463542,0.0300130208333333,0.23931649680943853,0.06801165492568136,0.15366407586755995,0.2409159342447916,-0.0509928385416666,0.06795149887526968,0.1155534245564857,0.0917524617158777,T,True,False
204,6ZA8I83x-oY$_$2,missing,6.61376953125,2.6625,0.8563029460108736,0.8725038402457759,0.8644033931283248,0.4516601562499999,0.190625,0.05847768365153621,0.06246799795186892,0.060472840801702565,0.658203125,0.1984375,0.08521937033759008,0.06502816180235535,0.07512376606997272,T,True,True
205,6hFiTU77Sm0$_$1,missing,1.130126953125,-0.0749471028645833,0.40389145798795917,0.1578212290502793,0.28085634351911926,0.07220458984375,-0.0596638997395833,0.025804903586074512,0.12563834527196074,0.07572162442901763,1.5957641601562498,0.3402750651041666,0.5703036384259662,0.71654042567776,0.6434220320518631,V,False,False
206,6hFiTU77Sm0$_$2,missing,-0.941502888997396,-0.06981201171875,0.4760982510288066,0.2657527881040892,0.3709255195664479,-0.6307118733723959,0.11865234375,0.3189377572016461,0.4516728624535316,0.3853053098275888,-0.4053243001302083,-0.07423095703125,0.2049639917695473,0.2825743494423792,0.24376917060596326,A,False,False
207,6uPGcKTpC4I$_$1,missing,3.147013346354167,1.0649861653645831,0.7005334999954712,0.692274528266953,0.6964040141312121,0.1180826822916666,-0.0602091471354166,0.02628551760368829,0.03913784074017252,0.03271167917193041,1.2272135416666667,0.4131917317708334,0.2731809824008406,0.26858763099287447,0.27088430669685754,T,True,False
208,6uPGcKTpC4I$_$2,missing,3.775410970052083,1.28663330078125,0.6685292062051028,0.6537874652639938,0.6611583357345483,0.7869466145833334,0.246893310546875,0.13934821923927693,0.12545591008336643,0.13240206466132168,1.0849812825520833,0.434442138671875,0.19212257455562043,0.22075662465263995,0.2064395996041302,T,True,True
209,6uPGcKTpC4I$_$6,missing,1.7309163411458337,0.1156575520833333,0.4234253065774805,0.2186730674544559,0.3210491870159682,0.7674153645833333,0.1949055989583333,0.18772893772893767,0.3685068931560807,0.2781179154425092,1.5895589192708337,0.2183430989583333,0.38884575569358176,0.4128200393894633,0.4008328975415225,V,False,False
210,70280$_$11,missing,5.225407918294271,-1.3735514322916669,0.9432926459759181,0.899259417123981,0.9212760315499495,0.1286519368489583,0.1326009114583333,0.02322429709177517,0.08681336245937447,0.05501882977557482,-0.1854807535807291,0.0212727864583333,0.03348305693230668,0.013927220416644443,0.023705138674475563,T,True,True
211,70280$_$3,missing,4.487472534179688,-0.8874674479166667,0.8921256355186682,0.9246082886793734,0.9083669620990208,0.3464813232421875,-0.0184733072916666,0.06888172982417821,0.019246422030794207,0.04406407592748621,-0.196136474609375,0.0538899739583333,0.0389926346571536,0.05614528928983244,0.047568961973493015,T,True,True
212,70280$_$4,missing,3.783528645833333,0.7028076171875,0.9054296175118799,0.8736040301043944,0.8895168238081371,0.3429768880208333,0.0673339843749999,0.08207719872244296,0.08369749939305647,0.08288734905774972,0.0522054036458333,-0.0343505859375,0.012493183765677334,0.042698470502549164,0.027595827134113248,T,True,True
213,70280$_$6,missing,1.518798828125,0.1656819661458333,0.728134601316752,0.34762490182016864,0.5378797515684604,-0.1434326171875,0.2002644856770833,0.06876371616678859,0.4201840658402486,0.24447389100351857,-0.42364501953125,0.1106648763020833,0.2031016825164594,0.23219103233958263,0.21764635742802102,T,True,True
214,75RGHaxmUK8$_$3,missing,2.5635986328125,0.5898681640625,0.6915503161222339,0.7616480675871635,0.7265991918546988,0.6651611328125,-0.0327392578125,0.1794322971548999,0.0422735010402875,0.11085289909759369,0.478271484375,0.15185546875,0.12901738672286617,0.19607843137254904,0.1625479090477076,T,True,True
215,75RGHaxmUK8$_$5,missing,-0.4257914225260416,0.0254730224609375,0.3592998901249828,0.16536571836120137,0.2623328042430921,-0.3816935221354166,-0.06829833984375,0.32208831204504873,0.44337903161898723,0.382733671832018,-0.3775736490885416,-0.0602691650390625,0.3186117978299684,0.3912552500198114,0.35493352392488986,A,False,False
216,7_K3F-lAv1k$_$2,missing,4.18187967936198,1.6475260416666668,0.870485537627578,0.8822339980476921,0.876359767837635,0.1054636637369791,-0.0153645833333333,0.02195294964638121,0.008227583321712435,0.015090266484046821,0.5167338053385416,0.2045572916666667,0.1075615127260407,0.10953841863059546,0.10854996567831808,T,True,False
217,7r4vRxKLFCA$_$6,missing,4.660512288411458,1.7994791666666663,0.8243137720586119,0.8377788554801165,0.8310463137693642,0.8747914632161458,0.3389322916666666,0.15472604859371852,0.1577958292919496,0.15626093894283405,0.1185048421223958,-0.0095052083333332,0.020960179347669628,0.004425315227933985,0.012692747287801807,T,True,True
218,80566$_$1,missing,4.103515625,0.7451395670572917,0.8636427864914512,0.990226190025577,0.9269344882585141,0.2169189453125,0.0057902018229166,0.0456536539622593,0.007694678613335553,0.026674166287797427,0.43096923828125,-0.0015645345052083,0.09070355954628952,0.0020791313610874847,0.046391345453688504,T,True,True
219,80566$_$0,missing,-0.1680920918782552,0.0395711263020833,0.19997156078353062,0.1424824918686084,0.1712270263260695,-0.5565198262532552,-0.2028605143229166,0.6620664721303242,0.7304333811937764,0.6962499266620503,-0.1159680684407552,-0.0352945963541666,0.13796196708614508,0.12708412693761523,0.13252304701188017,A,False,False
220,80566$_$3,missing,-1.9845174153645837,0.204345703125,0.7349532851115129,0.575811777655476,0.6553825313834944,-0.7058919270833334,-0.075537109375,0.2614225437010247,0.21285085305448537,0.23713669837775503,-0.0097859700520833,-0.075,0.0036241711874623133,0.2113373692900385,0.1074807702387504,T,True,False
221,80566$_$2,missing,-1.8140106201171875,0.0425313313802083,0.7379453755431409,0.23141895631766551,0.4846821659304032,-0.6022186279296875,0.0368611653645833,0.2449844816883923,0.20056678548497794,0.22277563358668512,0.041961669921875,-0.1043924967447916,0.01707014276846679,0.5680142581973565,0.29254220048291163,T,True,False
222,80566$_$4,missing,2.623799641927083,0.037744140625,0.6343456105143036,0.10808165548098433,0.371213632997644,0.9764912923177084,-0.0857421875,0.23608241844725142,0.24552572706935122,0.24080407275830132,0.5359395345052084,-0.225732421875,0.1295719710384449,0.6463926174496644,0.3879822942440546,V,False,True
223,80566$_$6,missing,3.713302612304688,-0.6783365885416668,0.7072628458498025,0.673339149541166,0.6903009976954843,0.8006439208984375,-0.1473307291666666,0.15249651243896767,0.1462453147214682,0.14937091358021792,0.736297607421875,-0.1817545572916666,0.14024064171122994,0.18041553573736585,0.16032808872429788,T,True,True
224,80855$_$11,missing,-0.5925089518229167,0.0671104431152343,0.45795200805107406,0.23688122411387993,0.347416616082477,-0.5453287760416666,0.0608963012695312,0.4214863037393464,0.21494702939101298,0.3182166665651797,-0.1559855143229166,-0.1553016662597656,0.12056168820957947,0.5481717464951071,0.3343667173523433,T,True,False
225,80855$_$10,missing,0.3587849934895833,0.1391286214192708,0.19571828109739856,0.27348439705817656,0.23460133907778757,-1.0175577799479167,-0.2171534220377604,0.555080795525171,0.4268573359621514,0.49096906574366117,-0.4568277994791667,-0.1524439493815104,0.24920092337743052,0.299658266979672,0.27442959517855126,A,False,False
226,80855$_$12,missing,1.630126953125,-0.1520182291666666,0.7001887583892618,0.2942659105229992,0.4972273344561305,0.65771484375,-0.1840494791666667,0.282508389261745,0.3562696912413359,0.31938904025154047,0.0402832031249999,-0.1805338541666667,0.017302852348993248,0.34946439823566483,0.18338362529232904,T,True,True
227,80855$_$15,missing,5.139872233072916,1.3817179361979166,0.9101405731001735,0.8607935389342081,0.8854670560171908,0.1915690104166666,-0.0998494466145833,0.03392199670002665,0.06220499586804092,0.04806349628403379,0.3158976236979167,0.1236002604166666,0.0559374301997997,0.07700146519775096,0.06646944769877533,T,True,True
228,80855$_$17,missing,2.6617431640625,-0.2533528645833334,0.6015006482579791,0.3085064214364992,0.45500353484723915,0.4698486328124999,-0.1490559895833333,0.10617638134120436,0.18150467734263512,0.14384052934191974,-1.2935791015625,0.4188151041666667,0.2923229704008165,0.5099889012208657,0.4011559358108411,T,True,True
229,80855$_$0,missing,-0.1264139811197916,-0.0152084350585937,0.2276465954679514,0.46470533383066015,0.3461759646493058,-0.4097391764322916,-0.0163055419921875,0.7378592756782504,0.4982282730324521,0.6180437743553513,0.0191548665364583,-0.0012130737304687,0.03449412885379834,0.0370663931368878,0.03578026099534307,A,False,False
230,80855$_$3,missing,-1.1748860677083333,0.1251218159993489,0.6185419043181611,0.7010929662562704,0.6598174352872157,-0.4441884358723958,0.020752461751302,0.23385174831167024,0.1162819197446417,0.17506683402815598,-0.2803700764973958,0.0325925191243489,0.14760634737016864,0.18262511399908787,0.16511573068462826,T,True,True
231,80855$_$2,missing,-1.625940958658854,-0.17984619140625,0.5869781567659675,0.4102985407151609,0.49863834874056423,-0.8221079508463541,-0.144189453125,0.29678778130324934,0.32895176562325945,0.3128697734632544,-0.3219706217447917,-0.11429443359375,0.11623406193078327,0.2607496936615796,0.18849187779618143,T,True,True
232,80855$_$7,missing,-1.2063039143880208,-0.0755015055338541,0.4871360379900752,0.21234150416552222,0.3497387710777987,-0.9553883870442708,-0.0989969889322916,0.38581000032863383,0.27842053465165245,0.33211526749014314,-0.3146260579427083,-0.1810679117838541,0.12705396168129088,0.5092379611828253,0.3181459614320581,T,True,True
233,80855$_$20,missing,3.0597330729166665,0.60302734375,0.7805272991488478,0.6289468323487473,0.7047370657487975,0.4383951822916667,-0.0927734374999999,0.11183309113556156,0.0967610511305764,0.10429707113306898,-0.4219563802083333,-0.26298828125,0.10763960971559061,0.2742921165206763,0.19096586311813346,T,True,False
234,830KzUc6CbU$_$0,missing,0.8669026692708334,0.5596842447916668,0.47213296398891963,0.5921034506508713,0.5321182073198955,-0.9532877604166669,-0.3694661458333333,0.5191800554016621,0.39086713961016595,0.45502359750591403,0.0159505208333333,-0.0160970052083333,0.008686980609418265,0.017029409738962702,0.012858195174190484,T,True,False
235,830KzUc6CbU$_$13,missing,-2.32421875,1.2725911458333334,0.6820461384152458,0.8351277450226439,0.7585869417189448,-0.6402587890625,0.1158528645833333,0.18788508382289726,0.0760275143125694,0.13195629906773332,-0.4432373046875,0.1353841145833333,0.130068777761857,0.08884474066478679,0.10945675921332189,T,True,True
236,84140$_$0,missing,2.1481730143229165,0.6473958333333334,0.6357598747591523,0.9097063397676334,0.7727331072633928,0.6249186197916665,-0.0313151041666666,0.1849470134874759,0.04400329338578346,0.11447515343662967,0.6058146158854166,0.0329427083333333,0.17929311175337187,0.04629036684658307,0.11279173929997746,T,True,False
237,84140$_$5,missing,0.8544921875,-0.1936197916666666,0.40754541220307405,0.23521037646314455,0.3213778943331093,-0.34765625,0.1020833333333332,0.16581276199347927,0.12401138880101222,0.14491207539724574,-0.8945312500000001,0.5274739583333333,0.42664182580344673,0.6407782347358432,0.5337100302696449,V,False,False
238,89835$_$1,missing,1.8316853841145837,0.66142578125,0.5053322257271472,0.566304347826087,0.535818286776617,-0.0660196940104166,-0.338671875,0.01821376051009753,0.2899665551839465,0.154090157847022,1.7270100911458337,0.16787109375,0.47645401376275526,0.14372909698996655,0.3100915553763609,T,True,True
239,89835$_$0,missing,-1.027587890625,0.2142659505208333,0.36278227891742804,0.652063004606469,0.5074226417619485,-1.0198974609375,-0.0971354166666666,0.36006722978796757,0.29560651840110946,0.32783687409453854,-0.7850341796874999,0.0171956380208333,0.27715049129460434,0.052330476992421535,0.16474048414351294,T,True,False
240,89835$_$4,missing,-1.9378814697265625,1.038671875,0.8470799317005496,0.8124045218454018,0.8297422267729757,-0.3101806640625,0.1546874999999999,0.13558508083880264,0.12098991750687436,0.1282874991728385,-0.0396575927734375,0.08515625,0.017334987460647776,0.06660556064772381,0.0419702740541858,T,True,True
241,89835$_$7,missing,1.9914042154947915,-0.4615885416666666,0.8857773735673532,0.7944867772299418,0.8401320753986474,0.0747172037760416,0.0942708333333333,0.033234241449365834,0.16225907664724337,0.0977466590483046,0.1820780436197916,0.0251302083333333,0.08098838498328106,0.043254146122814835,0.06212126555304795,T,True,True
242,8eaYvALnJ0o$_$1,missing,4.928654988606771,1.00986328125,0.8681651946581233,0.889739728973973,0.8789524618160481,0.1065266927083333,-0.052490234375,0.018764301239425813,0.04624650462465047,0.032505402932038144,0.6419118245442709,0.0726562499999999,0.11307050410245108,0.06401376640137656,0.08854213525191382,T,True,True
243,8eaYvALnJ0o$_$0,missing,4.609883626302083,0.93995361328125,0.8273994712472431,0.8987044817927171,0.8630519765199801,0.4572347005208333,0.06505126953125,0.08206622555248821,0.06219654528478057,0.0721313854186344,0.5044148763020834,0.0408935546875,0.09053430320026878,0.039098972922502334,0.06481663806138556,T,True,True
244,8x_nCOh6Wmc$_$6,missing,6.368570963541667,2.42392578125,0.8164527908189879,0.7968218298555377,0.8066373103372628,0.0917154947916666,-0.00224609375,0.011757955138236818,0.0007383627608346709,0.0062481589495357445,1.3400065104166667,0.6158203125000001,0.17178925404277515,0.20243980738362766,0.1871145307132014,T,True,True
245,96642$_$1,missing,3.250310262044271,-0.8729248046875,0.6509255033939877,0.710495986010651,0.6807107447023193,1.3925526936848958,-0.3338623046875,0.2788804729581068,0.27173913043478265,0.2753098016964447,-0.3505045572916667,-0.021826171875,0.07019402364790533,0.017764883554566412,0.043979453601235875,T,True,True
246,96642$_$3,missing,4.380218505859375,1.0476389567057292,0.8002040497747648,0.9922144761992849,0.8962092629870249,0.6009979248046875,0.0001780192057291,0.10979383167566122,0.0001686012455295953,0.05498121646059541,0.4926605224609375,0.0080423990885416,0.09000211854957406,0.007616922555185535,0.0488095205523798,T,True,True
247,96642$_$2,missing,0.35125732421875,0.4948567708333334,0.19620210009545888,0.6052233458077874,0.40071272295162313,-1.29510498046875,-0.2488688151041666,0.7234078821764626,0.3043733577514133,0.5138906199639379,0.1439208984375,-0.0739176432291666,0.08039001772807855,0.09040329644079934,0.08539665708443894,A,False,False
248,96642$_$4,missing,2.8633321126302085,-0.5079427083333333,0.6337787784970447,0.5923170361372609,0.6130479073171529,0.7672627766927084,-0.1716145833333332,0.1698283141007599,0.20012146978439102,0.18497489194257546,-0.8872782389322916,0.1779947916666666,0.19639290740219528,0.20756149407834795,0.20197720074027162,T,True,True
249,99501$_$10,missing,1.3692830403645837,0.6718424479166667,0.5829623213512344,0.657251130501242,0.6201067259262382,0.7872517903645834,-0.2295247395833333,0.33516673884798615,0.2245398382268645,0.2798532885374253,-0.1923014322916666,-0.1208333333333333,0.08187093980077953,0.11820903127189349,0.1000399855363365,T,True,False
250,99501$_$13,missing,2.792124430338541,-0.2953125,0.689611247760774,0.5762195121951219,0.6329153799779479,0.5315500895182292,-0.1421875,0.13128459337163995,0.2774390243902439,0.20436180888094194,-0.7251637776692708,0.075,0.17910415886758607,0.14634146341463417,0.16272281114111012,T,True,True
251,99501$_$1,missing,-0.33074951171875,0.5380696614583333,0.23811406977766061,0.7466236054022315,0.49236883758994604,-0.84039306640625,-0.1493326822916666,0.6050180156428508,0.2072135146122227,0.4061157651275368,0.2178955078125,-0.0332682291666666,0.15686791457948854,0.04616287998554578,0.10151539728251716,T,True,True
252,99501$_$0,missing,-0.7243143717447916,-0.0001688639322916,0.6036659290722418,0.0017763129735044163,0.30272112102287313,-0.2041117350260416,0.0868703206380208,0.1701130130308348,0.9138060180627499,0.5419595155467923,-0.2714335123697917,0.0080251057942708,0.22622105789692332,0.08441766896374586,0.1553193634303346,A,False,False
253,99501$_$5,missing,0.9942626953125,0.5256510416666668,0.43835100371347074,0.7625613902531169,0.6004561969832938,0.413818359375,-0.0337239583333333,0.1824444324847963,0.048923309406875656,0.11568387094583599,-0.860107421875,0.1299479166666666,0.37920456380173295,0.18851530034000746,0.28385993207087024,T,True,True
254,99501$_$7,missing,5.047119140625,1.1396809895833333,0.9351759703247987,0.8680269747607479,0.9016014725427732,0.32080078125,-0.1021158854166666,0.05944087578033113,0.0777755739574552,0.06860822486889316,0.0290527343749999,-0.0711588541666666,0.005383153894870153,0.054197451281796954,0.029790302588333553,T,True,True
255,9QI-9w_VdB4$_$0,missing,1.5561116536458333,0.1359212239583333,0.38233059404554803,0.22969441923150974,0.30601250663852886,1.2860921223958337,0.2144368489583333,0.3159878431607782,0.36237863410072335,0.3391832386307508,1.2278645833333337,0.2413899739583333,0.3016815627936737,0.40792694666776685,0.3548042547307203,V,False,False
256,AG5EY8ZaFj4$_$3,missing,-1.8432210286458333,0.3892415364583333,0.7202664885836036,0.59052298878957,0.6553947386865868,-0.1933186848958333,-0.0301432291666666,0.07554219932582838,0.045730653365598214,0.0606364263457133,-0.5225423177083333,-0.2397623697916666,0.20419131209056793,0.36374635784483184,0.28396883496769987,T,True,False
257,AG5EY8ZaFj4$_$15,missing,-0.1857910156249999,0.6156575520833334,0.4030720338983049,0.9141130981150317,0.6585925660066683,-0.1923828125,-0.0218424479166666,0.4173728813559323,0.03243112614789744,0.22490200375191488,-0.082763671875,-0.0360026041666666,0.17955508474576276,0.05345577573707096,0.11650543024141685,T,True,False
