sample_index,sample_id,baseline,main_modality,TEXT_MISSING_OOD_CAUTION,ratio,n_candidates,k,M_full,y_attr_full,CompTopK_cls,CompTopK_reg,RandomComp_cls_mean,RandomComp_reg_mean,GainComp_cls,GainComp_reg,SuffTopK_cls,SuffTopK_reg,RandomSuff_cls_mean,RandomSuff_reg_mean,GainSuff_cls,GainSuff_reg,F_comp_cls,F_comp_reg,F_suff_cls,F_suff_reg,FaithfulnessScore_ratio
106,252998$_$5,missing,T,True,0.3,41,13,4.5654297,-1.7284505158662797,0.5029297000000001,0.19843750000000004,0.33945313750000017,0.12832031249999992,0.16347656249999998,0.07011718750000012,0.8945312625000001,0.28203124999999996,0.8511718875,0.31113281249999997,-0.0433593750000002,0.02910156250000001,0.03580747868979809,0.011686197916666688,-0.009497324096935739,0.0048502604166666685,0.010711653231548927
107,252998$_$4,missing,T,True,0.1,48,5,1.79696659,-0.8518880158662797,0.832366980625,0.18281249999999993,0.01835788638671878,0.039843750000000004,0.8140090942382813,0.14296874999999992,0.89004512875,0.41093750000000007,0.38219906314062496,0.33699218750000004,-0.5078460656093751,-0.07394531250000003,0.4529904149458151,0.023828124999999988,-0.2826128130721462,-0.012324218750000004,0.04547037703091722
107,252998$_$4,missing,T,True,0.2,48,10,1.79696659,-0.8518880158662797,0.708343543125,0.10546875,0.10235599429687503,0.06306640625,0.605987548828125,0.04240234375,0.8270568475,0.3906250000000001,0.3280410543007812,0.279296875,-0.4990157931992188,-0.11132812500000011,0.3372278677703503,0.007067057291666667,-0.2776988277229968,-0.018554687500000017,0.012010352459755038
107,252998$_$4,missing,T,True,0.3,48,15,1.79696659,-0.8518880158662797,1.01181034,0.15937499999999993,0.01120914371093753,0.11853515625,1.0006011962890624,0.04083984374999994,0.801422081875,0.35625000000000007,0.2685363732265625,0.2101953125,-0.5328857086484375,-0.14605468750000006,0.5568276255272152,0.006806640624999989,-0.29654720074747565,-0.024342447916666676,0.06068615437201823
108,252998$_$7,missing,T,True,0.1,37,4,0.14685059,0.36373698413372035,3.8665771525,1.5765625,0.444488529453125,0.291510009765625,3.422088623046875,1.2850524902343752,0.26907730508789063,0.681640625,2.92644043375,1.4600781250000001,2.657363128662109,0.7784375000000001,23.30304100246293,0.21417541503906254,18.095569334061068,0.12973958333333335,10.435631333724098
108,252998$_$7,missing,T,True,0.2,37,8,0.14685059,0.36373698413372035,4.30700684,1.79140625,1.02413330484375,0.546845703125,3.2828735351562495,1.244560546875,0.8122558553125,0.06484374999999998,2.8025939973906246,1.373260192871094,1.9903381420781248,1.3084164428710938,22.35504249668832,0.2074267578125,13.553398652872092,0.2180694071451823,9.083484328629522
108,252998$_$7,missing,T,True,0.3,37,12,0.14685059,0.36373698413372035,4.3704834025,1.8453125000000001,1.8586700480078122,0.8996691894531249,2.5118133544921877,0.9456433105468752,0.697631831875,0.019921874999999978,2.1119979882773436,1.1068115234375002,1.4143661564023438,1.0868896484375004,17.10443417393157,0.1576072184244792,9.63126212254388,0.1811482747395834,6.768612947409879
109,252998$_$8,missing,T,True,0.1,11,2,1.99206542,-0.8706380158662798,3.3155517481250003,0.8428955078125001,1.2665771387500002,0.3491406250000001,2.048974609375,0.4937548828125,1.64392088875,0.4492187500000001,3.386853017656251,0.8041567993164064,1.742932128906251,0.35493804931640627,1.0285674156261315,0.08229248046875,0.874936754822789,0.05915634155273438,0.5112382481176012
109,252998$_$8,missing,T,True,0.2,11,3,1.99206542,-0.8706380158662798,3.4201660059375003,0.8461669921875001,1.8719970606250005,0.5112580871582033,1.5481689453124998,0.3349089050292968,1.56237792,0.4535156250000001,3.0497177027148448,0.7375936889648437,1.4873397827148447,0.2840780639648436,0.7771673322581784,0.05581815083821614,0.746631622210089,0.047346343994140595,0.40674086232515605
109,252998$_$8,missing,T,True,0.3,11,4,1.99206542,-0.8706380158662798,3.5026855371875003,0.8421386718750001,2.024615468828126,0.5319616699218751,1.4780700683593744,0.31017700195312503,1.4832763575,0.4589843750000001,2.993182363359376,0.7388893127441406,1.5099060058593758,0.2799049377441405,0.7419783063053562,0.05169616699218751,0.7579596697681275,0.04665082295735675,0.399571241505757
110,257247$_$10,missing,T,True,0.1,8,1,3.2978515,-1.0425130158662796,0.9687499375000002,0.5109374999999999,0.29487298437500015,0.13316406249999993,0.673876953125,0.37777343750000003,1.9749755234375002,0.3335937499999999,4.863641294921877,0.966784324645996,2.8886657714843764,0.633190574645996,0.20433811188493115,0.06296223958333334,0.8759232777949821,0.10553176244099934,0.3121888479260615
110,257247$_$10,missing,T,True,0.2,8,2,3.2978515,-1.0425130158662796,1.8995360703125002,0.799609375,0.5359130234375001,0.21492187499999998,1.363623046875,0.5846875,0.8100585312500002,0.08906249999999993,3.9959548325195327,0.8648435974121094,3.1858963012695325,0.7757810974121094,0.41348818568295576,0.09744791666666668,0.9660517871158677,0.1292968495686849,0.4015711847585437
110,257247$_$10,missing,T,True,0.3,8,3,3.2978515,-1.0425130158662796,2.7480468125,0.89892578125,1.0290297836914064,0.35160278320312494,1.7190170288085938,0.547322998046875,0.39501946875000016,0.04843749999999991,2.6919570297851565,0.6784326171874999,2.2969375610351563,0.6299951171875,0.5212534607926199,0.09122049967447916,0.6964949345172824,0.10499918619791666,0.3534920202955745
111,257247$_$12,missing,T,True,0.1,19,2,3.5947265,-1.3847005158662797,0.6582030625000002,0.3492187499999999,0.14282220312500016,0.04562499999999997,0.515380859375,0.30359374999999994,1.5202636093750002,0.33906250000000004,3.1485228867187502,0.80953125,1.62825927734375,0.47046875,0.14337132908544528,0.050598958333333326,0.4529576379137918,0.07841145833333334,0.18133484591647592
111,257247$_$12,missing,T,True,0.2,19,4,3.5947265,-1.3847005158662797,0.8124999375000002,0.38984375000000004,0.29531243750000014,0.08374999999999994,0.5171875,0.3060937500000001,1.1713866562500002,0.26640624999999996,2.591197142089844,0.720986328125,1.419810485839844,0.454580078125,0.1438739097748021,0.051015625000000016,0.39497026849457817,0.07576334635416666,0.16640578740588674
111,257247$_$12,missing,T,True,0.3,19,6,3.5947265,-1.3847005158662797,0.9975585312500002,0.4671875,0.5176757187500002,0.1636328125,0.4798828125,0.3035546875,0.9184569687500002,0.1734374999999999,1.5490050644531252,0.47318359374999996,0.6305480957031251,0.29974609375000005,0.13349629770267704,0.050592447916666665,0.1754091501242097,0.04995768229166667,0.10236389450880502
112,257247$_$2,missing,T,True,0.1,18,2,1.4213867,0.05021159350872034,0.2700195125,0.063037109375,-0.08819581953125,0.020932922363281255,0.35821533203125,0.04210418701171874,1.265869159375,0.07490234375000002,1.0115112492187501,0.03943539619445802,-0.25435791015624987,-0.035466947555542,0.25201803282190355,0.007017364501953123,-0.17895040892520025,-0.005911157925923667,0.018543457618183184
112,257247$_$2,missing,T,True,0.2,18,4,1.4213867,0.05021159350872034,0.051025371875,0.014599609374999989,-0.26154787031249993,0.03936643600463868,0.31257324218749993,-0.024766826629638694,1.167724628125,0.07170410156250001,0.8975464054687501,0.04795269012451171,-0.2701782226562499,-0.0237514114379883,0.21990709655606275,-0.004127804438273115,-0.19008059705050911,-0.00395856857299805,0.005435031623570614
112,257247$_$2,missing,T,True,0.3,18,6,1.4213867,0.05021159350872034,-0.15527345625,0.010424804687500004,-0.39009401289062495,0.04788467407226564,0.23482055664062496,-0.037459869384765636,1.0366211125,0.07353515625000001,0.8584104725463868,0.05634567260742188,-0.1782106399536132,-0.017189483642578128,0.16520514187693122,-0.006243311564127606,-0.12537792465321967,-0.002864913940429688,0.007679747929788563
113,258654$_$1,missing,A,False,0.1,48,5,3.5927735,-1.4456380158662798,0.10449224999999984,0.043749999999999956,-0.008105406250000158,0.01425781249999999,0.11259765625,0.029492187499999968,0.38574212500000016,0.20156249999999987,0.26308587500000014,0.16003906249999997,-0.12265625000000002,-0.0415234374999999,0.03134002878555278,0.004915364583333328,-0.0341397017820072,-0.0069205729166666495,-0.0012012203324469333
113,258654$_$1,missing,A,False,0.2,48,10,3.5927735,-1.4456380158662798,0.18750006249999984,0.07499999999999996,-0.02519525000000016,0.025781249999999978,0.2126953125,0.04921874999999998,0.40624993750000016,0.2046874999999999,0.20991204687500015,0.13035156249999993,-0.196337890625,-0.07433593749999998,0.059200852293958335,0.008203124999999997,-0.054647986013316455,-0.012389322916666662,9.166709099380421e-05
113,258654$_$1,missing,A,False,0.3,48,15,3.5927735,-1.4456380158662798,0.20996099999999984,0.078125,-0.03852532812500016,0.033046874999999955,0.248486328125,0.045078125000000045,0.38671868750000016,0.19062500000000004,0.16865228125000015,0.10253906249999996,-0.21806640625,-0.08808593750000009,0.06916279552891505,0.007513020833333341,-0.06069582331148254,-0.014680989583333347,0.0003247508668581269
114,258654$_$3,missing,A,False,0.1,48,5,2.7661132999999998,-1.3065755158662797,0.06738283124999978,0.03359374999999987,-0.015478496875000225,0.009765625000000023,0.082861328125,0.023828124999999846,0.5297851375000002,0.23906249999999996,0.3973632625000002,0.18359375000000006,-0.13242187500000002,-0.0554687499999999,0.029955858340705587,0.003971354166666641,-0.047872886163814715,-0.00924479166666665,-0.005797616330777284
114,258654$_$3,missing,A,False,0.2,48,10,2.7661132999999998,-1.3065755158662797,-0.009765606250000225,0.0031250000000000444,-0.03852537187500023,0.01937500000000001,0.028759765625000003,-0.016249999999999966,0.4165038875000002,0.1859375000000001,0.3495605281250002,0.15480468750000007,-0.06694335937500001,-0.031132812500000023,0.0103971718106515,-0.002708333333333328,-0.024201226744317836,-0.005188802083333337,-0.00542529758758325
114,258654$_$3,missing,A,False,0.3,48,15,2.7661132999999998,-1.3065755158662797,-0.042968731250000225,0.0234375,-0.07131345781250023,0.02878906250000004,0.028344726562500006,-0.005351562500000039,0.3559570125000002,0.1484375,0.2862792781250002,0.12074218750000006,-0.06967773437500002,-0.027695312499999944,0.010247127735285562,-0.0008919270833333397,-0.025189752417316965,-0.004615885416666657,-0.00511260929550785
115,258654$_$4,missing,V,False,0.1,15,2,1.55883788,0.04991862475872034,0.011230458125000009,0.0025390625000000014,-0.04836426843749999,0.014449462890625,0.0595947265625,-0.011910400390625,0.4986572371875,0.057470703125,0.3722166167651366,0.041718025207519535,-0.12644062042236337,-0.015752677917480466,0.0382302028305196,-0.0019850667317708333,-0.08111205208222891,-0.0026254463195800777,-0.011873090575765053
115,258654$_$4,missing,V,False,0.2,15,3,1.55883788,0.04991862475872034,-0.02539063562499999,0.011694335937500001,-0.07586670984374999,0.021587524414062503,0.05047607421875,-0.009893188476562502,0.3934326278125,0.049523925781250006,0.2942199813281249,0.037101097106933593,-0.09921264648437511,-0.012422828674316412,0.032380558931626086,-0.0016488647460937503,-0.06364522193876453,-0.002070471445719402,-0.008745999799737898
115,258654$_$4,missing,V,False,0.3,15,5,1.55883788,0.04991862475872034,-0.09814454187499999,0.02786865234375,-0.112786875859375,0.0320123291015625,0.014642333984375006,-0.004143676757812499,0.2523193465625,0.04498291015625,0.22608643640624998,0.039307346343994146,-0.02623291015625001,-0.005675563812255854,0.009393102887179082,-0.0006906127929687499,-0.016828493626134096,-0.0009459273020426424,-0.0022679827084916013
116,266791$_$24,missing,T,True,0.1,16,2,3.7314453,-1.4378255158662798,0.16699217499999985,0.08437500000000009,0.07954100312499986,0.04316406250000001,0.087451171875,0.04121093750000008,2.2142333859375,0.45234375000000004,3.53201903046875,0.9960327148437502,1.3177856445312504,0.5436889648437502,0.023436267024665475,0.006868489583333346,0.35315680264010507,0.09061482747395837,0.11851909668051556
116,266791$_$24,missing,T,True,0.2,16,4,3.7314453,-1.4378255158662798,0.5107421749999999,0.19843750000000004,0.11245115937499986,0.042890625000000036,0.398291015625,0.155546875,0.16601561249999985,0.07343750000000004,2.520162951367187,0.6761572265625,2.354147338867187,0.6027197265625,0.10673904529324194,0.025924479166666667,0.630894068840596,0.10045328776041666,0.2160027202652303
116,266791$_$24,missing,T,True,0.3,16,5,3.7314453,-1.4378255158662798,0.7451171749999999,0.25937500000000013,0.16284178437499985,0.05503906250000003,0.582275390625,0.20433593750000012,0.039062512500000146,0.10234374999999996,1.9008987301757805,0.5307617187500001,1.8618362176757803,0.42841796875000016,0.15604549652101385,0.034055989583333356,0.49895833089592645,0.07140299479166669,0.19011570294798508
117,266791$_$20,missing,T,True,0.1,36,4,0.28887939999999995,0.34615885913372035,3.2898559625,0.9781250000000001,0.6270477349609375,0.29676025390625,2.6628082275390623,0.6813647460937502,1.56182861875,0.88046875,3.3213012749999997,1.11818359375,1.7594726562499998,0.23771484374999996,9.217683953425235,0.11356079101562504,6.090661243372691,0.03961914062499999,3.865381282109637
117,266791$_$20,missing,T,True,0.2,36,8,0.28887939999999995,0.34615885913372035,3.685363775,1.137890625,1.2157012994140621,0.5336865234375,2.4696624755859378,0.6042041015625,0.42834473203124995,0.448046875,3.118225103125,1.00583984375,2.68988037109375,0.5577929687500001,8.549082857770685,0.10070068359375,9.311397973326507,0.09296549479166667,4.513536752370652
117,266791$_$20,missing,T,True,0.3,36,11,0.28887939999999995,0.34615885913372035,3.73809815,1.1792968750000001,1.957899480566406,0.6904882812500002,1.7801986694335938,0.48880859374999996,0.42889404843749995,0.39565429687500003,2.8039794976562495,0.9855371093750002,2.3750854492187496,0.5898828125000002,6.16240724339067,0.08146809895833333,8.221691223145461,0.09831380208333336,3.6409700918944496
118,266791$_$21,missing,V,False,0.1,48,5,3.5166015999999996,-1.2659505158662798,0.02929691249999955,0.02187500000000009,0.00375980312499955,0.005976562500000027,0.025537109375,0.015898437500000064,0.07128902500000045,0.051562499999999956,0.06870113437500044,0.05824218750000004,-0.0025878906250000056,0.006679687500000087,0.007261869559841649,0.0026497395833333438,-0.0007359064754715263,0.0011132812500000144,0.00257224597942587
118,266791$_$21,missing,V,False,0.2,48,10,3.5166015999999996,-1.2659505158662798,0.01562503749999955,0.025000000000000133,-0.01577144687500045,0.004609375000000038,0.031396484375,0.020390625000000096,0.08007808750000045,0.035937499999999956,0.06562496250000045,0.05253906250000005,-0.014453124999999997,0.016601562500000097,0.008928072900531894,0.003398437500000016,-0.00410996824036927,0.0027669270833333495,0.0027458673108739975
118,266791$_$21,missing,V,False,0.3,48,15,3.5166015999999996,-1.2659505158662798,-0.00878902500000045,0.021093750000000133,-0.03164058750000045,0.0068359375000000226,0.0228515625,0.01425781250000011,0.08203121250000045,0.028124999999999956,0.06997066562500046,0.04054687500000002,-0.012060546874999994,0.012421875000000061,0.006498193028691954,0.0023763020833333518,-0.0034296018762540854,0.00207031250000001,0.0018788014339428073
119,266791$_$23,missing,T,True,0.1,34,4,0.1208496,0.06417643725872034,1.3815917875000001,0.5832519531250001,0.06623229042968752,0.1551339721679688,1.3153594970703126,0.42811798095703135,0.71948243125,0.083203125,0.48032226375000003,0.465224609375,-0.23916016749999996,0.382021484375,10.884178457287863,0.0713529968261719,-1.9789737700929906,0.06367024739583334,2.2600569828542194
119,266791$_$23,missing,T,True,0.2,34,7,0.1208496,0.06417643725872034,1.2955322171875001,0.5598144531250001,-0.06810532553710938,0.16196929931640627,1.3636375427246095,0.39784515380859387,0.867187509375,0.060815429687500006,0.34509277437499997,0.39289550781250004,-0.522094735,0.33208007812500007,11.28366381900139,0.06630752563476565,-4.320166676872105,0.05534667968750001,1.7712878368628877
119,266791$_$23,missing,T,True,0.3,34,11,0.1208496,0.06417643725872034,1.5561523343750001,0.619970703125,-0.1661048982910156,0.18168792724609378,1.7222572326660157,0.43828277587890624,0.8865966890625,0.06904296875,0.4047470083398438,0.36015869140625006,-0.4818496807226562,0.2911157226562501,14.251126867934587,0.07304712931315104,-3.987151745400157,0.04851928710937501,2.5963853847392393
120,266791$_$29,missing,A,False,0.1,3,1,1.810302722,0.08307292163372033,-0.055175793624999914,0.020947265624999996,-0.059423840499999915,0.013359374999999996,0.004248046875000001,0.007587890625,0.10803223893749991,0.0023437500000000056,0.10686036393749991,0.01171875,-0.0011718750000000028,0.009374999999999994,0.002346593460188445,0.0012646484375,-0.0006473361269485379,0.001562499999999999,0.0011316014426849764
120,266791$_$29,missing,A,False,0.2,3,1,1.810302722,0.08307292163372033,-0.055175793624999914,0.020947265624999996,-0.050610363937499916,0.010527343749999992,-0.004565429687499997,0.010419921875000003,0.10803223893749991,0.0023437500000000056,0.11552735612499987,0.013222656250000003,0.007495117187499956,0.010878906249999997,-0.002521913661237005,0.001736653645833334,0.004140253978608323,0.0018131510416666663,0.0012920362512178296
120,266791$_$29,missing,A,False,0.3,3,1,1.810302722,0.08307292163372033,-0.055175793624999914,0.020947265624999996,-0.06074830339062491,0.012541503906249996,0.005572509765624997,0.00840576171875,0.10803223893749991,0.0023437500000000056,0.10597535417187491,0.012895507812500002,-0.0020568847656250028,0.010551757812499996,0.0030782181453334035,0.0014009602864583333,-0.0011362097644877973,0.0017586263020833326,0.001275398742346818
121,266791$_$3,missing,A,False,0.1,19,2,0.84448247,-0.3054036408662797,0.08544926687499999,0.032421875000000044,0.051245165312499986,0.017265625000000007,0.0342041015625,0.015156250000000038,0.52416997,0.18857421875000002,0.5788818840624999,0.21350585937500002,0.05471191406249987,0.024931640625,0.04050298528933905,0.002526041666666673,0.0647874304306985,0.0041552734375,0.027992932706051056
121,266791$_$3,missing,A,False,0.2,19,4,0.84448247,-0.3054036408662797,0.14746098562499999,0.05742187500000004,0.08706059499999999,0.027724609375000025,0.060400390624999994,0.029697265625000014,0.4294434075,0.14423828125000002,0.4822510246874998,0.1729052734375,0.05280761718749982,0.02866699218749999,0.07152347295205197,0.004949544270833336,0.06253244623900077,0.004777832031249998,0.035945823873284016
121,266791$_$3,missing,A,False,0.3,19,6,0.84448247,-0.3054036408662797,0.19848637624999999,0.08359375000000002,0.12388920828124998,0.03905273437500002,0.07459716796875,0.044541015625,0.34594731375,0.101953125,0.3976318840625,0.1361767578125,0.05168457031250001,0.03422363281249999,0.08833466920169557,0.007423502604166667,0.06120258376697416,0.005703938802083332,0.04066617359372993
122,266791$_$5,missing,T,True,0.1,32,4,3.2021485,-1.2682942658662797,1.0034180312499998,0.3648437499999999,0.29887701562499985,0.12636718749999995,0.704541015625,0.23847656249999996,0.26171881249999984,0.11171874999999987,1.7634293227539062,0.530322265625,1.5017105102539063,0.4186035156250001,0.22002127496701826,0.039746093749999996,0.46896951883536553,0.06976725260416668,0.19962603503913764
122,266791$_$5,missing,T,True,0.2,32,7,3.2021485,-1.2682942658662797,2.3321533828125,0.82890625,0.6611389785156249,0.25664062499999996,1.671014404296875,0.572265625,0.013671937499999842,0.06171874999999982,1.033380189453125,0.31975585937499995,1.019708251953125,0.25803710937500013,0.5218414706424154,0.09537760416666667,0.3184449233095223,0.043006184895833355,0.24466754575360944
122,266791$_$5,missing,T,True,0.3,32,10,3.2021485,-1.2682942658662797,2.773193421875,0.9392578125,0.5848877578124998,0.21296874999999993,2.1883056640625,0.7262890625,0.007812562499999842,0.051562499999999956,1.446406617675781,0.4780078125,1.4385940551757812,0.42644531250000006,0.6833864765097631,0.12104817708333333,0.44925886663810705,0.07107421875000001,0.3311919347453009
123,266791$_$4,missing,T,True,0.1,13,2,3.7265625,-1.5143880158662797,2.905029296875,1.0328125,1.464422607421875,0.5549023437499999,1.440606689453125,0.47791015625,0.9833984375,0.31093749999999987,3.3213897705078126,0.9412847900390625,2.3379913330078126,0.6303472900390626,0.3865777919665464,0.07965169270833333,0.6273853465821292,0.1050578816731771,0.2996681782325465
123,266791$_$4,missing,T,True,0.2,13,3,3.7265625,-1.5143880158662797,4.75439453125,1.4095703125,1.2331649780273437,0.44761718749999985,3.521229553222656,0.9619531250000002,0.4658203125,0.2046874999999999,3.6250396728515626,1.0935821533203125,3.1592193603515626,0.8888946533203126,0.9448999200530612,0.16032552083333337,0.847756749710977,0.14814910888671876,0.5252828248710226
123,266791$_$4,missing,T,True,0.3,13,4,3.7265625,-1.5143880158662797,4.8701171875,1.436279296875,0.974627685546875,0.3596874999999999,3.895489501953125,1.076591796875,0.4912109375,0.203125,4.244313049316406,1.2770605468749998,3.753102111816406,1.0739355468749998,1.0453302357394754,0.17943196614583334,1.0071214704422469,0.17898925781249997,0.6027182325350138
124,266791$_$6,missing,T,True,0.1,36,4,1.5483704,0.13639323413372034,0.685821571875,0.11931152343750001,0.18338626914062503,0.0192578125,0.502435302734375,0.10005371093750001,0.639923134375,0.07768554687500001,1.5546692281249999,0.3841748046875001,0.9147460937499998,0.3064892578125001,0.32449275589459675,0.016675618489583335,0.5907795079074697,0.05108154296875001,0.24575735631509996
124,266791$_$6,missing,T,True,0.2,36,8,1.5483704,0.13639323413372034,0.76467899375,0.15302734375000002,0.39531864218749996,0.04969970703125,0.3693603515625001,0.10332763671875002,0.47720340781250004,0.033300781249999994,1.01766971640625,0.20041427612304688,0.54046630859375,0.16711349487304689,0.2385476453275358,0.017221272786458335,0.34905469617544604,0.027852249145507813,0.158168965858737
124,266791$_$6,missing,T,True,0.3,36,11,1.5483704,0.13639323413372034,0.92483524375,0.20361328125,0.40259403281249995,0.051118774414062505,0.5222412109375001,0.1524945068359375,0.33145145468750004,0.005078124999999989,0.9475647359374999,0.18452400207519531,0.6161132812499999,0.17944587707519533,0.33728420128239267,0.025415751139322915,0.3979105279586021,0.02990764617919922,0.19762953163987923
125,266791$_$8,missing,A,False,0.1,11,2,0.75439454,-0.3688802033662797,0.16064453999999995,0.08554687500000002,0.08095703999999992,0.041894531250000006,0.07968750000000002,0.04365234375000002,0.31445313374999995,0.13496093750000002,0.4876464931249999,0.2028369140625,0.17319335937499997,0.0678759765625,0.10563092671518183,0.007275390625000003,0.2295789810409006,0.011312662760416667,0.08844949028537477
125,266791$_$8,missing,A,False,0.2,11,3,0.75439454,-0.3688802033662797,0.26464844624999995,0.12714843750000002,0.09643555562499992,0.045195312499999994,0.16821289062500003,0.08195312500000002,0.19677735249999995,0.08281250000000007,0.4668457118749999,0.19456542968750004,0.27006835937499996,0.11175292968749997,0.2229770481212018,0.01365885416666667,0.3579930488122981,0.018625488281249995,0.15331360984535414
125,266791$_$8,missing,A,False,0.3,11,4,0.75439454,-0.3688802033662797,0.35937500874999995,0.1654296875,0.15053711812499992,0.06538085937500002,0.20883789062500002,0.10004882812499999,0.11572266499999995,0.04550781250000002,0.37604981343749994,0.16038574218749999,0.2603271484375,0.11487792968749996,0.2768281087995298,0.0166748046875,0.34508044471935767,0.019146321614583326,0.1644324199552427
126,266791$_$11,missing,T,True,0.1,11,2,0.39660644,0.4524088591337203,1.84729003375,0.798828125,0.2580169624609375,0.1611624908447265,1.5892730712890626,0.6376656341552736,0.174194330625,0.022656250000000044,1.9246734566015626,0.3711820220947265,1.7504791259765626,0.34852577209472646,4.007169082075371,0.10627760569254559,4.413631589908053,0.05808762868245441,2.1462914765896057
126,266791$_$11,missing,T,True,0.2,11,3,0.39660644,0.4524088591337203,1.9796142525,0.858984375,0.31100291674560554,0.19387130737304686,1.6686113357543944,0.6651130676269532,0.1542968803125,0.07929687500000004,1.503546137796875,0.335107421875,1.349249257484375,0.25581054687499993,4.207211382001292,0.11085217793782554,3.4019766686282416,0.042635091145833325,1.9406688299282984
126,266791$_$11,missing,T,True,0.3,11,4,0.39660644,0.4524088591337203,2.3673095650000002,0.692578125,0.6988918489736938,0.29755859374999993,1.6684177160263065,0.3950195312500001,0.527221685,0.19492187500000002,1.0760955768046876,0.27787475585937493,0.5488738918046876,0.08295288085937491,4.206723192147647,0.06583658854166669,1.3839223283473645,0.013825480143229152,1.417576897294977
127,266791$_$14,missing,T,True,0.1,26,3,0.2565918,-0.16165364086627967,1.523406985546875,0.5335937500000001,0.17003174140624994,0.0828369140625,1.353375244140625,0.4507568359375001,0.88842773125,0.157861328125,0.366363523828125,0.08737396240234374,-0.522064207421875,-0.07048736572265626,5.274408495252499,0.07512613932291669,-2.034601935135651,-0.011747894287109378,0.8257962012881638
127,266791$_$14,missing,T,True,0.2,26,6,0.2565918,-0.16165364086627967,1.312011721875,0.47617187500000013,0.19082031562499996,0.14561035156250002,1.1211914062500001,0.3305615234375001,0.919433590625,0.16604309082031252,0.4746643041406249,0.10371826171875001,-0.4447692864843751,-0.06232482910156251,4.369535724502014,0.05509358723958335,-1.7333661992245113,-0.010387471516927085,0.6702189102500398
127,266791$_$14,missing,T,True,0.3,26,8,0.2565918,-0.16165364086627967,1.078613284375,0.43867187500000004,0.008770755078124984,0.12524322509765626,1.069842529296875,0.31342864990234376,0.9593505828125,0.19638671875000002,0.4087020858398437,0.108773193359375,-0.5506484969726563,-0.08761352539062502,4.169417572499599,0.052238108317057295,-2.1460013569073504,-0.014602254231770835,0.5152630174193839
128,270254$_$23,missing,T,True,0.1,17,2,2.5996093399999998,-0.7018880158662797,0.6762694962499998,0.23828125,0.11679683999999976,0.07007812499999999,0.55947265625,0.168203125,2.6958007462499998,0.42734375,3.55927730875,0.6440712308883667,0.8634765625000003,0.21672748088836669,0.21521404482873382,0.028033854166666667,0.3321561501790304,0.03612124681472778,0.15288132399728965
128,270254$_$23,missing,T,True,0.2,17,4,2.5996093399999998,-0.7018880158662797,0.9934081681249998,0.32246093750000004,0.24284664468749978,0.08371093749999996,0.7505615234375,0.23875000000000007,1.8828124649999998,0.29960937499999996,2.8976836808203124,0.5381074142456056,1.0148712158203126,0.23849803924560564,0.2887207793755352,0.03979166666666668,0.3903935909949922,0.03974967320760094,0.18966392756119874
128,270254$_$23,missing,T,True,0.3,17,6,2.5996093399999998,-0.7018880158662797,1.3546142228124998,0.34296875000000004,0.5878142960546875,0.15970703125000002,0.7667999267578123,0.18326171875000002,1.0399474747656248,0.16562500000000002,1.8121474869726562,0.3631494140625,0.7722000122070314,0.1975244140625,0.29496725526865397,0.03054361979166667,0.29704452252910774,0.03292073567708333,0.16386903331662792
129,270254$_$0,missing,T,True,0.1,18,2,0.73681644,0.5281901091337203,0.53710940875,0.13652343749999996,0.10590823687500003,0.04297851562499998,0.43120117187499996,0.09354492187499998,0.73632815875,0.12949218750000002,1.3679993013281249,0.250576171875,0.6316711425781248,0.12108398437499995,0.5852211802627798,0.015590820312499996,0.857296676607064,0.020180664062499992,0.3695723353112109
129,270254$_$0,missing,T,True,0.2,18,4,0.73681644,0.5281901091337203,0.84765628375,0.22285156249999993,0.29606936968750003,0.07400390624999997,0.5515869140625,0.14884765624999996,0.49023440875,0.07539062499999993,1.1861206392187498,0.238330078125,0.6958862304687498,0.16293945312500008,0.7486072996080277,0.024807942708333326,0.9444486418084101,0.027156575520833347,0.4362551149114011
129,270254$_$0,missing,T,True,0.3,18,6,0.73681644,0.5281901091337203,1.1806640962500001,0.2837890625,0.47358401812500006,0.11839843749999998,0.7070800781250001,0.16539062500000004,0.277832065,0.037890624999999956,1.0420776704687498,0.21802734375,0.7642456054687498,0.18013671875000004,0.9596408007457045,0.027565104166666674,1.0372251849369223,0.03002278645833334,0.5136134690769066
130,270254$_$6,missing,T,True,0.1,32,4,0.34545898,-0.018782547116279663,1.665618892109375,0.33662109375000004,0.40668944875000007,0.09169876098632812,1.258929443359375,0.24492233276367192,1.169830326640625,0.18798828125,0.552935792328125,0.14253387451171878,-0.6168945343125,-0.04545440673828122,3.6442121120929114,0.04082038879394532,-1.7857192439844984,-0.0075757344563802025,0.47293438061149445
130,270254$_$6,missing,T,True,0.2,32,7,0.34545898,-0.018782547116279663,1.643646235859375,0.35888671875,0.2632324175000001,0.08662078857421876,1.380413818359375,0.27226593017578127,1.1993408246875,0.17138671875,0.675018310984375,0.1509625244140625,-0.5243225137031249,-0.020424194335937507,3.995871875982205,0.04537765502929688,-1.517751820929084,-0.0034040323893229176,0.6300234194232738
