sample_index,sample_id,baseline,phi_T_cls,phi_T_reg,contribution_T_cls,contribution_T_reg,combined_contribution_T,phi_A_cls,phi_A_reg,contribution_A_cls,contribution_A_reg,combined_contribution_A,phi_V_cls,phi_V_reg,contribution_V_cls,contribution_V_reg,combined_contribution_V,main_modality,TEXT_MISSING_OOD_CAUTION,zero_missing_main_modality_agreement
155,2S00zYaVrtc$_$5,zero,3.0533650716145835,0.9110026041666668,0.8312047231883737,0.797685554668795,0.8144451389285843,0.1151326497395833,0.0117838541666666,0.031342076696426587,0.010318093717934042,0.020830085207180313,-0.5049235026041666,-0.2192708333333333,0.1374532001151997,0.19199635161327097,0.16472477586423534,T,False,True
156,2S00zYaVrtc$_$4,zero,1.5795237223307297,0.288671875,0.7113566186239567,0.5054719562243503,0.6084142874241535,0.0534769694010416,-0.0294921874999999,0.02408396631818137,0.05164158686730489,0.03786277659274313,-0.5874379475911458,-0.2529296875,0.2645594150578619,0.44288645690834477,0.35372293598310334,T,False,True
157,2Xt31_d0XEE$_$2,zero,1.8427530924479167,0.4472656249999999,0.6570261722376973,0.540604343720491,0.5988152579790942,0.3627726236979167,0.130859375,0.1293451137418756,0.1581680830972616,0.14375659841956862,0.5991617838541666,0.24921875,0.2136287140204271,0.30122757318224747,0.25742814360133726,T,False,True
158,31474$_$11,zero,1.0004475911458337,-0.3607625325520833,0.6974639736752526,0.6799260724857745,0.6886950230805136,-0.2842203776041667,-0.0182942708333333,0.19814478611142627,0.03447905642724577,0.11631192126933602,0.1497395833333333,-0.1515340169270833,0.10439124021332118,0.2855948710869799,0.19499305565015054,T,False,True
159,31474$_$14,zero,3.20306396484375,-0.4743937174479167,0.9176896443185395,0.8217354224374293,0.8697125333779844,-0.07879638671875,-0.0271525065104166,0.02257545553107404,0.04703303519195924,0.03480424536151664,0.20849609375,-0.0757609049479167,0.05973490015038646,0.13123154237061163,0.09548322126049905,T,False,True
160,31474$_$0,zero,0.0441487630208333,0.1533528645833333,0.05129538577912251,0.2872210706011462,0.16925822819013436,0.5165608723958333,0.1126302083333333,0.60017965204236,0.21094988416046823,0.4055647681014141,-0.2999674479166667,-0.2679361979166666,0.3485249621785175,0.5018290452383856,0.4251770037084515,V,False,False
161,31474$_$3,zero,1.8252766927083333,-0.3534098307291666,0.7949036007938758,0.7070037770252672,0.7509536889095715,-0.3232828776041667,0.0458333333333333,0.1407889140912957,0.09169054441260743,0.11623972925195157,0.1476643880208333,-0.1006266276041666,0.06430748511482844,0.2013056785621255,0.13280658183847696,T,False,True
162,31474$_$6,zero,5.925130208333333,-2.016623942057292,0.8997973206782343,0.8465984407455998,0.873197880711917,0.1460774739583333,-0.0918833414713541,0.022183498937169407,0.03857352478954846,0.030378511863358933,0.5137532552083334,-0.2735239664713541,0.07801918038459639,0.11482803446485183,0.09642360742472411,T,False,True
163,31474$_$9,zero,4.727254231770833,-1.5724609375,0.9755395079351751,0.9742255566311714,0.9748825322831732,0.0064290364583333,-0.0103515625,0.001326727684944153,0.0064133591481122946,0.003870043416528224,-0.1121012369791666,0.03125,0.02313376437988075,0.01936108422071636,0.021247424300298554,T,False,True
164,31474$_$8,zero,4.55126953125,-1.475,0.9189588879029873,0.859744990892532,0.8893519393977596,0.080322265625,-0.0662109375,0.01621808143547274,0.03859289617486339,0.027405488805168063,0.321044921875,-0.1744140625,0.06482303066153998,0.10166211293260473,0.08324257179707235,T,False,True
165,32681$_$1,zero,1.2778879801432292,0.095068359375,0.5284097840031968,0.15993100049285366,0.34417039224802526,0.0424906412760416,-0.0036132812499999,0.01756998338486127,0.006078528010514044,0.011824255697687656,1.0979868570963542,-0.495751953125,0.4540202326119419,0.8339904714966324,0.6440053520542872,V,False,False
166,32681$_$3,zero,5.625651041666667,-2.02275390625,0.9365161080553824,0.9054467564259487,0.9209814322406655,-0.0086263020833333,-0.00263671875,0.00143604194326279,0.0011802762720755377,0.0013081591076691639,0.3727213541666667,-0.20859375,0.06204785000135476,0.09337296730197588,0.07771040865166531,T,False,True
167,32681$_$5,zero,4.817138671875,-1.6473470052083332,0.8807695741451657,0.8075333503542477,0.8441514622497066,0.0003662109375,0.0334635416666666,6.695830729399161e-05,0.01640390629986593,0.00823543230357996,0.6517333984375,-0.3591634114583334,0.1191634675475404,0.17606274334588629,0.14761310544671336,T,False,True
168,32681$_$6,zero,4.690877278645834,-1.6101806640624998,0.8170420558760578,0.7427306921327057,0.7798863740043818,-0.5181070963541666,0.2378662109375,0.0902422429800564,0.10972093966080318,0.09998159132042979,0.5323079427083334,-0.3198730468749999,0.0927157011438858,0.14754836820649112,0.12013203467518846,T,False,True
169,33170$_$1,zero,2.9345499674479165,-1.2568033854166667,0.7482440213726202,0.715431938628025,0.7318379800003226,-0.2672932942708333,0.1517903645833333,0.0681537583648908,0.086406255790683,0.0772800070777869,0.7200724283854166,-0.3481119791666666,0.18360222026248899,0.19816180558129187,0.19088201292189044,T,False,True
170,33170$_$3,zero,3.887410481770833,-1.4876953125,0.8115475442143355,0.7508872239747635,0.7812173840945495,-0.2568766276041666,0.151953125,0.05362634002140635,0.0766955835962145,0.06516096180881042,0.6458333333333334,-0.3416015625,0.13482611576425818,0.1724171924290221,0.15362165409664014,T,False,True
171,33170$_$4,zero,5.178914388020834,-1.761681620279948,0.8678726799132652,0.7836920609593353,0.8257823704363003,-0.2278238932291666,0.128259785970052,0.03817829721657778,0.057056947661803,0.04761762243919039,0.5606282552083334,-0.3579844156901042,0.09394902287015697,0.15925099137886176,0.12660000712450936,T,False,True
172,3MFNIag0wNE$_$12,zero,4.9949951171875,-1.3681559244791668,0.8681787320716287,0.7487129471284024,0.8084458396000156,0.0621337890624999,-0.0494669596354166,0.01079945684460662,0.027070418269915877,0.01893493755726125,0.6962890625000001,-0.4097208658854167,0.12102181108376477,0.2242166346016816,0.17261922284272319,T,False,False
173,3MFNIag0wNE$_$14,zero,5.498046875,-1.5722005208333332,0.8656211562115621,0.7228508141762452,0.7942359851939036,0.0506591796875,-0.0239583333333333,0.007975861008610086,0.01101532567049807,0.009495593339554078,0.8028564453125,-0.5788411458333333,0.1264029827798278,0.26613386015325674,0.19626842146654228,T,False,True
174,3MFNIag0wNE$_$16,zero,0.052490234375,0.0576985677083333,0.13924870466321243,0.1479425757449294,0.1435956402040709,0.126708984375,-0.0915934244791667,0.33613989637305697,0.2348510141056674,0.28549545523936215,0.19775390625,-0.2407145182291667,0.5246113989637305,0.6172064101494033,0.570908904556567,V,False,False
175,3MFNIag0wNE$_$7,zero,0.8523966471354166,0.1716796874999999,0.38954747891737096,0.2087762009381865,0.2991618399277787,0.2485148111979166,-0.11337890625,0.11357191338223943,0.13787779823050889,0.12572485580637416,1.0872599283854167,-0.537255859375,0.4968806077003896,0.6533460008313047,0.5751133042658472,V,False,False
176,3V2qm0rw920$_$11,zero,-0.2984212239583333,-0.0784159342447916,0.2371007371007371,0.1433368786677475,0.19021880788424228,0.5861002604166666,0.1135762532552083,0.4656666235613604,0.20760660175977502,0.3366366126605677,-0.3741048177083333,-0.3550821940104167,0.2972326393379025,0.6490565195724773,0.47314457945518995,V,False,False
177,3V2qm0rw920$_$13,zero,2.325724283854167,0.6195393880208333,0.7139092203542255,0.5760889305929716,0.6449990754735986,0.4723307291666667,0.1527425130208332,0.14498763458319802,0.1420301480158609,0.14350889129952946,-0.4596761067708333,-0.3031412760416666,0.14110314506257648,0.28188092139116744,0.21149203322687196,T,False,True
178,3V2qm0rw920$_$3,zero,0.1478068033854166,0.0168497721354166,0.0994742174877454,0.028940637099366714,0.06420742729355605,-0.5227254231770834,0.0348063151041666,0.35179505435824415,0.05978222886935122,0.20578864161379767,0.8153483072916666,-0.5305623372395832,0.5487307281540105,0.9112771340312822,0.7300039310926463,V,False,False
179,3j94B0pzSVs$_$12,zero,2.2330780029296875,0.5162923177083334,0.8060264586982144,0.536534623321268,0.6712805410097412,-0.3291168212890625,-0.2042154947916666,0.11879426764922948,0.21222218463516113,0.1655082261421953,-0.208282470703125,-0.2417643229166666,0.0751792736525561,0.2512431920435709,0.1632112328480635,T,False,True
180,3j94B0pzSVs$_$17,zero,4.571940104166667,-1.2044270833333337,0.896270061580677,0.7833672086720869,0.8398186351263819,0.0729166666666666,-0.0621419270833333,0.014294374780638764,0.040417513550135474,0.02735594416538712,0.4562174479166667,-0.2709309895833333,0.08943556363868414,0.17621527777777773,0.13282542070823095,T,False,True
181,3j94B0pzSVs$_$1,zero,1.7367706298828125,-0.2631022135416666,0.7539212569218133,0.6334744102202368,0.6936978335710251,-0.107391357421875,-0.0589518229166666,0.04661791590493602,0.14193902343443834,0.09427846966968718,0.4594879150390625,-0.0932779947916666,0.19946082717325067,0.2245865663453248,0.21202369675928773,T,False,True
182,3j94B0pzSVs$_$0,zero,1.590087890625,-0.1948567708333333,0.8489311783107404,0.4018798254447802,0.6254055018777602,0.1094970703125,-0.1557454427083333,0.05845933263816475,0.3212151728768043,0.18983725275748453,-0.1734619140625,-0.1342610677083333,0.0926094890510949,0.27690500167841553,0.1847572453647552,T,False,True
183,4cFeG2ydm9A$_$8,zero,1.3779703776041663,0.2186848958333333,0.7314886815275617,0.5070954106280192,0.6192920460777904,0.2267862955729166,0.0499348958333333,0.1203883704855711,0.11579106280193228,0.1180897166437517,0.2790323893229167,0.1626302083333334,0.14812294798686715,0.37711352657004843,0.2626182372784578,T,False,True
184,4dV3slGSc60$_$10,zero,0.37255859375,-0.0944010416666666,0.27455919395465994,0.19307589880159776,0.23381754637812885,0.62646484375,0.2220052083333333,0.4616768621806405,0.45406125166444733,0.4578690569225439,-0.3579101562499999,-0.1725260416666667,0.2637639438646994,0.35286284953395486,0.3083133966993271,A,False,False
185,4dV3slGSc60$_$12,zero,0.3385009765625,0.01484375,0.20601783060921247,0.03171953255425709,0.11886868158173478,0.8907470703125,0.23828125,0.5421248142644873,0.5091819699499165,0.525653392107202,-0.413818359375,-0.21484375,0.25185735512630014,0.4590984974958264,0.35547792631106323,A,False,False
186,4dV3slGSc60$_$22,zero,-0.1281331380208333,-0.1978515625,0.13342089653419198,0.5126518218623484,0.3230363591982702,0.8268839518229167,0.18583984375,0.8610075417337515,0.48152834008097184,0.6712679409073616,0.0053507486979166,0.0022460937499999,0.005571561732056536,0.005819838056679905,0.00569569989436822,A,False,False
187,4dV3slGSc60$_$9,zero,0.2768656412760416,0.109765625,0.24174623617711058,0.23319502074688808,0.23747062846199934,0.7407175699869791,0.1392578124999999,0.6467602256073189,0.29585062240663895,0.47130542400697895,-0.1276906331380208,-0.2216796874999999,0.11149353821557043,0.470954356846473,0.2912239475310217,A,False,False
188,4dV3slGSc60$_$8,zero,1.6322835286458333,0.6264322916666666,0.6568906792428113,0.8449244819107834,0.7509075805767973,0.5799763997395834,0.0865885416666666,0.2334037466430864,0.11678960309097289,0.17509667486702965,0.2726033528645833,0.0283854166666666,0.10970557411410231,0.038285914998243686,0.073995744556173,T,False,True
189,50103$_$3,zero,5.550821940104167,-1.8961100260416668,0.8756129810778196,0.8289005578324226,0.8522567694551211,0.0597941080729166,-0.0657389322916666,0.009432206218388138,0.028738331056466268,0.019085268637427204,0.7287394205729166,-0.3256510416666667,0.11495481270379211,0.1423611111111111,0.1286579619074516,T,False,False
190,5B0PQx3Ep3k$_$5,zero,1.2349650065104167,0.1605794270833333,0.5700480823410089,0.37444967359951425,0.4722488779702616,0.3709513346354167,0.0845052083333333,0.17122760226888545,0.19705480491877939,0.1841412035938324,-0.5605061848958333,-0.1837565104166666,0.2587243153901055,0.42849552148170633,0.34360991843590594,T,False,True
191,5O1W39o56gg$_$1,zero,1.402587890625,-0.2141601562499999,0.8362445414847162,0.5873058382431711,0.7117751898639436,-0.24359130859375,0.0330078124999999,0.14523289665211062,0.0905195500803426,0.1178762233662266,-0.03106689453125,-0.1174804687499999,0.018522561863173217,0.3221746116764863,0.17034858676982975,T,False,False
192,5O1W39o56gg$_$2,zero,0.6076253255208334,-0.0210489908854166,0.4937834799285762,0.0622952793834295,0.27803937965600284,-0.1863199869791666,-0.0542704264322916,0.15141194365452015,0.16061536608863183,0.15601365487157598,0.4366048177083333,-0.2625712076822917,0.35480457641690366,0.7770893545279387,0.5659469654724212,V,False,False
193,5O1W39o56gg$_$9,zero,1.363886515299479,0.3385416666666667,0.6823909934395025,0.603248259860789,0.6428196266501458,0.0174967447916666,-0.0477864583333333,0.008754116215982337,0.08515081206496516,0.04695246414047375,0.6173044840494791,0.1748697916666666,0.30885489034451524,0.31160092807424594,0.3102279092093806,T,False,True
194,5i6AgQSjXO4$_$3,zero,-1.3279012044270833,-0.2897786458333333,0.5813367297860591,0.6673163418290857,0.6243265358075725,0.2282511393229166,0.0693033854166666,0.09992518303436235,0.1595952023988005,0.12976019271658143,0.7280680338541667,0.0751627604166666,0.3187380871795786,0.17308845577211388,0.24591327147584624,T,False,True
195,5i6AgQSjXO4$_$2,zero,-0.2337595621744791,-0.0940755208333333,0.15906400769725956,0.21947144592952608,0.18926772681339282,0.1875508626302083,-0.0038411458333333,0.1276208407456374,0.008961117861482305,0.06829097930355985,1.0482838948567708,0.3307291666666667,0.7133151515571031,0.7715674362089916,0.7424412938830474,V,False,False
196,5i6AgQSjXO4$_$6,zero,1.917582194010417,-0.2651387532552083,0.6717099730611896,0.46601132836525405,0.5688606507132219,-0.3926595052083333,0.0631388346354166,0.137544719850625,0.11097363866519809,0.12425917925791155,0.5445353190104166,-0.2406758626302083,0.19074530708818538,0.42301503296954795,0.3068801700288667,T,False,False
197,5kaCGzjYukM$_$0,zero,0.5445454915364584,-0.0259928385416666,0.6205053900544802,0.0623195192382735,0.3414124546463769,-0.1145731608072916,-0.0047770182291666,0.1305552335690274,0.011453211581986889,0.07100422257550715,0.2184651692708333,-0.3863199869791666,0.24893937637649238,0.9262272691797395,0.587583322778116,V,False,False
198,5kaCGzjYukM$_$3,zero,1.9988861083984373,-0.4716634114583333,0.5265910406483149,0.38712995618253715,0.456860498415426,0.0196380615234375,-0.0289143880208333,0.005173494983277592,0.023732232553168725,0.014452863768223159,1.777374267578125,-0.7177815755208334,0.4682354643684075,0.5891378112642942,0.5286866378163508,V,False,True
199,5kaCGzjYukM$_$2,zero,4.0613657633463545,-1.06904296875,0.7029134264451374,0.5833111312410082,0.6431122788430728,-0.1719106038411458,0.063232421875,0.029753112285229866,0.034502051473330846,0.03212758187928036,1.5446268717447915,-0.700439453125,0.2673334612696328,0.382186817285661,0.3247601392776469,T,False,True
200,5kaCGzjYukM$_$5,zero,4.0700022379557295,-1.2051432291666668,0.6910654063553889,0.5900484508478898,0.6405569286016394,-0.1385777791341146,0.0356770833333332,0.023529792774081,0.017467805686599447,0.020498799230340224,1.6808802286783853,-0.8016276041666668,0.2854048008705302,0.3924837434655106,0.3389442721680204,T,False,True
201,5kaCGzjYukM$_$7,zero,1.78582763671875,0.5827306111653646,0.9252735437353741,0.6185944125946092,0.7719339781649917,0.0224609375,-0.0644373575846353,0.011637467585857948,0.0684031156086029,0.040020291597230424,-0.12176513671875,-0.2948557535807291,0.06308898867876794,0.3130024717967878,0.18804573023777787,T,False,True
202,6KvG5VbLalY$_$9,zero,-0.9178466796875,-0.3682291666666666,0.5485918575806217,0.7238290248272333,0.6362104412039276,0.181884765625,0.0912434895833333,0.10871151320589523,0.1793575633478372,0.14403453827686621,0.5733642578125,0.0492513020833333,0.34269662921348315,0.09681341182492958,0.21975502051920637,T,False,True
203,6ZA8I83x-oY$_$0,zero,-0.3022054036458333,-0.1993815104166667,0.26235936202907256,0.34801136363636376,0.30518536283271813,0.5693461100260417,0.1405598958333333,0.49427733719554207,0.24534090909090905,0.36980912314322556,-0.2803243001302083,-0.2329752604166666,0.24336330077538548,0.4066477272727272,0.3250055140240563,A,False,False
204,6ZA8I83x-oY$_$2,zero,2.783894856770833,0.8099609375000001,0.8716651802777424,0.8404945277665181,0.8560798540221303,-0.2197672526041666,-0.0859374999999999,0.0688113135431265,0.08917713822456415,0.07899422588384533,-0.1901041666666666,-0.0677734375,0.05952350617913109,0.07032833400891772,0.0649259200940244,T,False,True
205,6hFiTU77Sm0$_$1,zero,-1.22369384765625,-0.3839029947916667,0.5704165244110618,0.6115057554702894,0.5909611399406756,-0.0051879882812499,-0.0596842447916666,0.002418345282804096,0.09506896194130447,0.04874365361205429,0.9163818359375,0.1842122395833333,0.42716513030613407,0.2934252825884061,0.3602952064472701,T,False,False
206,6hFiTU77Sm0$_$2,zero,1.44049072265625,-0.402978515625,0.8267129045817571,0.4967198314775806,0.6617163680296688,0.06243896484375,0.1570068359374999,0.03583438419503993,0.19352994282275046,0.1146821635088952,-0.239501953125,-0.2512939453125,0.13745271122320302,0.30975022569966904,0.22360146846143603,T,False,False
207,6uPGcKTpC4I$_$1,zero,0.3389994303385416,-0.0043619791666666,0.3570892803566071,0.027016129032257672,0.1920527046944324,0.3414255777994791,0.0616536458333333,0.3596448930607346,0.3818548387096775,0.3707498658852061,0.2689158121744792,0.0954427083333333,0.28326582658265836,0.5911290322580648,0.43719742942036155,V,False,False
208,6uPGcKTpC4I$_$2,zero,1.0780232747395833,0.1768880208333333,0.5654057514805528,0.4074685062987403,0.4864371288896466,0.6994527180989584,0.2386067708333333,0.3668516246065198,0.5496400719856029,0.4582458482960614,-0.1291605631510416,-0.0186197916666666,0.06774262391292747,0.04289142171565673,0.0553170228142921,T,False,True
209,6uPGcKTpC4I$_$6,zero,-0.4971822102864583,-0.246484375,0.2915508416946038,0.44815340909090917,0.36985212539275647,0.6666819254557292,0.1903320312499999,0.39094656342833967,0.3460582386363635,0.36850240103235155,0.5414377848307292,0.11318359375,0.31750259487705657,0.20578835227272732,0.26164547357489193,T,False,False
210,70280$_$11,zero,5.096272786458334,-1.7928059895833337,0.8692085611970131,0.8341916330919997,0.8517000971445063,-0.2989908854166667,0.1491861979166666,0.050995197512700215,0.06941625518766467,0.06020572635018244,0.4678548177083333,-0.2071614583333333,0.07979624129028676,0.09639211172033561,0.08809417650531118,T,False,True
211,70280$_$3,zero,4.487223307291667,-1.3307942708333331,0.884970949828267,0.8550573077888396,0.8700141288085532,-0.1433919270833333,0.0365885416666666,0.028279780438481034,0.02350874257508571,0.025894261506783374,0.4398600260416667,-0.1889973958333333,0.08674926973325202,0.12143394963607462,0.10409160968466333,T,False,True
212,70280$_$4,zero,0.9735921223958331,0.1968098958333333,0.7336419942356044,0.5849458204334367,0.6592939073345205,-0.0450846354166666,0.0237630208333333,0.03397314036916658,0.07062693498452005,0.05230003767684331,-0.3083902994791666,-0.1158854166666666,0.23238486539522904,0.34442724458204327,0.28840605498863614,T,False,True
213,70280$_$6,zero,2.3127237955729165,-0.3953938802083334,0.725453907272089,0.5365654334621757,0.6310096703671324,-0.3854573567708333,0.1237467447916666,0.12091004818277545,0.16792932081722797,0.1444196845000017,0.4897867838541666,-0.2177571614583333,0.15363604454513544,0.29550524572059633,0.2245706451328659,T,False,True
214,75RGHaxmUK8$_$3,zero,-0.1443684895833333,-0.1712890625,0.28475120385232744,0.6467551622418881,0.4657531830471078,0.3048502604166666,0.0202148437499999,0.6012841091492777,0.07632743362831822,0.3388057713887979,0.0577799479166666,0.07333984375,0.11396468699839477,0.27691740412979354,0.19544104556409414,T,False,True
215,75RGHaxmUK8$_$5,zero,1.9651285807291663,-0.4239725748697917,0.9516631197288563,0.7458064469949933,0.8487347833619248,0.0557047526041666,-0.1233622233072916,0.026976432568771157,0.21700540768815063,0.1219909201284609,0.0441080729166666,-0.0211405436197916,0.02136044770237248,0.03718814531685606,0.029274296509614273,T,False,False
216,7_K3F-lAv1k$_$2,zero,-0.0373128255208333,-0.0531901041666666,0.14797482652896557,0.1638588046530284,0.155916815590997,0.0452067057291666,-0.0747721354166666,0.17928029691786332,0.23034496590453263,0.204812631411198,-0.1696370442708333,-0.1966471354166666,0.6727448765531711,0.605796229442439,0.6392705529978051,V,False,False
217,7r4vRxKLFCA$_$6,zero,1.1468149820963542,0.34228515625,0.6466362285838836,0.6183839096683135,0.6325100691260985,0.4914042154947916,0.11904296875,0.27708023838066337,0.2150670430486945,0.24607364071467894,-0.1352895100911458,-0.0921874999999999,0.07628353303545309,0.16654904728299208,0.12141629015922259,T,False,True
218,80566$_$1,zero,1.5973002115885415,0.2675130208333333,0.9433636931654331,0.8409742120343842,0.8921689525999086,-0.0344136555989583,-0.0170572916666666,0.02032466596174179,0.05362259516987292,0.03697363056580735,-0.0614827473958333,0.0335286458333333,0.03631164087282513,0.10540319279574288,0.07085741683428401,T,False,True
219,80566$_$0,zero,2.223265329996745,-0.4153645833333333,0.9204072339831917,0.6162464985994398,0.7683268662913157,0.0275255839029947,-0.1167805989583333,0.011395287014152607,0.17325895875591613,0.09232712288503436,0.1647326151529947,-0.1418782552083333,0.06819747900265571,0.21049454264464404,0.1393460108236499,T,False,False
220,80566$_$3,zero,-0.0155843098958333,-0.12841796875,0.026937684625123026,0.31542336291676665,0.17118052377094484,0.0277506510416666,-0.0186523437499999,0.04796736531157676,0.04581434396737803,0.0468908546394774,0.5351969401041667,-0.26005859375,0.9250949500633002,0.6387622931158553,0.7819286215895778,V,False,False
221,80566$_$2,zero,0.236328125,-0.1038831075032552,0.2190540846345327,0.1843593446766259,0.2017067146555793,-0.1712646484375,0.0367212931315104,0.15874632269744285,0.06516856975222275,0.11195744622483281,0.6712646484375,-0.4228772481282552,0.6221995926680245,0.7504720855711514,0.686335839119588,V,False,False
222,80566$_$4,zero,1.4597117106119792,0.061572265625,0.46699829467051995,0.07037615805335418,0.2686872263619371,0.2494455973307291,-0.1036132812499999,0.07980388710979196,0.11842839602634213,0.09911614156806704,1.4165751139322915,-0.709716796875,0.453197818219688,0.8111954459203037,0.6321966320699959,V,False,True
223,80566$_$6,zero,3.2419687906901045,-0.9884928385416668,0.746982289850181,0.6731954420501907,0.7100888659501858,0.1276041666666666,-0.0808024088541666,0.029401286306275885,0.05502904141172293,0.042215163858999406,0.9705149332682292,-0.3990641276041666,0.22361642384354316,0.2717755165380863,0.24769597019081474,T,False,True
224,80855$_$11,zero,1.2130025227864585,-0.1382217407226562,0.550959210453361,0.24146985125553128,0.39621453085444613,-0.0990397135416666,0.0371612548828124,0.044984937253959724,0.06491976328837219,0.05495235027116596,0.8895772298177083,-0.3970352172851562,0.4040558522926793,0.6936103854560965,0.5488331188743879,V,False,False
225,80855$_$10,zero,1.7923990885416663,-0.18839111328125,0.8407290772020231,0.27247528248587577,0.5566021798439494,0.0188547770182291,-0.1079345703124999,0.008843878232655757,0.15610875706214677,0.08247631764740126,0.3207041422526042,-0.39508056640625,0.15042704456532116,0.5714159604519775,0.36092150250864935,T,False,False
226,80855$_$12,zero,2.124593098958333,-0.6682820638020833,0.7237870806764624,0.5479827300875507,0.6358849053820066,-0.1400553385416666,-0.0636433919270833,0.04771278070418629,0.05218676596199016,0.04994977333308823,0.6707356770833334,-0.4876057942708333,0.22850013861935128,0.3998305039504591,0.3141653212849052,T,False,True
227,80855$_$15,zero,2.31243896484375,0.684375,0.9376113640863195,0.9125,0.9250556820431597,-0.15386962890625,-0.065625,0.06238863591368046,0.08750000000000001,0.07494431795684023,0.0,0.0,0.0,0.0,0.0,T,False,True
228,80855$_$17,zero,4.950032552083333,-1.4055989583333337,0.9161921976201236,0.8356556742529804,0.875923935936552,0.1385091145833333,-0.0997395833333333,0.025636391022744384,0.05929710481498681,0.042466747918865594,0.3142903645833333,-0.1766927083333333,0.0581714113571321,0.1050472209320328,0.08160931614458244,T,False,True
229,80855$_$0,zero,1.76812744140625,-0.3725901285807292,0.8171330249351235,0.6951960672664467,0.7561645461007851,0.0455322265625,-0.0212381998697916,0.021042536387227802,0.039627225448885736,0.03033488091805677,0.35015869140625,-0.1421213785807291,0.16182443867764865,0.2651767072846676,0.2135005729811581,T,False,False
230,80855$_$3,zero,0.7154134114583334,-0.1353190104166667,0.7819782956769259,0.40071332176595353,0.5913458087214397,-0.0489908854166666,-0.0492838541666666,0.05354919053549184,0.14594177752072474,0.09974548402810829,0.1504720052083333,-0.1530924479166666,0.16447251378758224,0.4533449007133217,0.30890870725045194,T,False,True
231,80855$_$2,zero,0.6722819010416666,-0.4819132486979167,0.7641998149861241,0.5179252378953261,0.641062526440725,-0.0332845052083333,-0.0260538736979166,0.03783533765032374,0.02800080464595571,0.03291807114813973,-0.1741536458333333,-0.4225016276041667,0.19796484736355224,0.4540739574587182,0.32601940241113525,T,False,True
232,80855$_$7,zero,1.06744384765625,-0.3399820963541666,0.8226246472248354,0.4078510621680725,0.615237854696454,-0.2266845703125,-0.0142740885416666,0.1746942615239887,0.01712355513901898,0.09590890833150384,0.00347900390625,-0.4793375651041666,0.0026810912511759173,0.5750253826929085,0.2888532369720422,T,False,True
233,80855$_$20,zero,0.5655002593994141,0.34658203125,0.39496260653872695,0.3776335390508619,0.38629807279479444,-0.0115566253662109,-0.0314453124999999,0.008071499175398886,0.034262609065758565,0.021167054120578725,-0.8547248840332031,-0.53974609375,0.5969658942858741,0.5881038518833795,0.5925348730846268,V,False,False
234,830KzUc6CbU$_$0,zero,1.3923746744791667,0.1817220052083333,0.585861525818381,0.21005794701986752,0.3979597364191243,-0.0799153645833333,-0.1183268229166666,0.03362553074921242,0.13677754364840453,0.08520153719880848,0.9043375651041669,-0.5650553385416667,0.38051294343240655,0.653164509331728,0.5168387263820673,V,False,False
235,830KzUc6CbU$_$13,zero,1.8378753662109373,-0.392822265625,0.5586751022755735,0.46235632183908054,0.510515712057327,-0.3411407470703125,-0.0070312499999999,0.10369954636956502,0.008275862068965401,0.05598770421926521,1.110687255859375,-0.449755859375,0.33762535135486144,0.5293678160919542,0.4334965837234078,T,False,True
236,84140$_$0,zero,-0.2752736409505208,0.0223958333333332,0.21996829783774996,0.05591677503250944,0.13794253643512971,0.5466105143229167,0.1513020833333333,0.4367907657291498,0.3777633289986997,0.4072770473639248,-0.4295399983723958,-0.2268229166666667,0.34324093643310033,0.566319895968791,0.45478041620094567,V,False,False
237,84140$_$5,zero,5.611490885416666,-1.9311848958333333,0.9236477616738554,0.9271425892354817,0.9253951754546685,-0.1726888020833333,0.0617838541666666,0.028424464864575234,0.029661811589673032,0.029043138227124135,0.2911783854166666,-0.0899739583333333,0.047927773461569366,0.043195599174845264,0.04556168631820731,T,False,False
238,89835$_$1,zero,-0.8821004231770833,-0.1663736979166666,0.5,0.8985583684950779,0.699279184247539,0.0611368815104166,-0.0170572916666666,0.03465415042553679,0.09212376933895895,0.06338895988224787,0.8209635416666667,-0.0017252604166666,0.46534584957446323,0.009317862165963081,0.23733185587021316,T,False,True
239,89835$_$0,zero,0.6099853515625,0.0385660807291666,0.7203402046994378,0.09448143865385368,0.4074108216766458,-0.21466064453125,-0.0303792317708333,0.253495747441257,0.07442481757645833,0.1639602825088577,0.02215576171875,-0.3392415364583333,0.026164047859305175,0.8310937437696879,0.42862889581449654,V,False,False
240,89835$_$4,zero,2.576375325520833,-0.6564371744791666,0.6726905710491367,0.5877856476623528,0.6302381093557448,0.2303670247395833,-0.0609049479166666,0.06014873837981406,0.05453538533286691,0.057342061856340484,1.0232137044270837,-0.3994547526041667,0.26716069057104924,0.35767896700478025,0.31241982878791474,T,False,True
241,89835$_$7,zero,5.180928548177083,-1.8341471354166667,0.8756017219563185,0.8560467942874507,0.8658242581218846,0.2079060872395833,-0.0218912760416666,0.035137123837817016,0.010217259191735002,0.02267719151477601,0.5281575520833334,-0.2865397135416667,0.08926115420586457,0.13373594652081436,0.11149855036333947,T,False,True
242,8eaYvALnJ0o$_$1,zero,1.9095560709635413,0.4792317708333333,0.8663368392876099,0.8418344007319306,0.8540856200097702,-0.0408833821614583,-0.0819010416666667,0.018548174950041296,0.1438700823421776,0.08120912864610945,0.2537333170572916,0.0081380208333332,0.1151149857623489,0.01429551692589181,0.06470525134412035,T,False,True
