sample_index,sample_id,baseline,main_modality,ratio,k,RandomComp_cls_mean,RandomComp_reg_mean,RandomSuff_cls_mean,RandomSuff_reg_mean
5,0y022OlZ3W0$_$5,zero,T,0.1,3,0.09980471874999992,0.026367187499999993,2.623165924804687,0.6824748229980468
5,0y022OlZ3W0$_$5,zero,T,0.2,5,0.1434448554687499,0.058789062499999975,2.1951385810546866,0.44762207031250006
5,0y022OlZ3W0$_$5,zero,T,0.3,7,0.19736331249999992,0.07980468749999996,1.6210739448242186,0.23344482421875004
6,0y022OlZ3W0$_$8,zero,T,0.1,2,0.11340331406250001,0.023779296874999977,0.8575683531249998,0.16416992187499999
6,0y022OlZ3W0$_$8,zero,T,0.2,3,0.2451171812500001,0.05137695312499997,0.7010864195312501,0.12861328125
6,0y022OlZ3W0$_$8,zero,T,0.3,4,0.4655273375000001,0.09173828124999997,0.4922485289062501,0.09354492187499999
7,101787$_$11,zero,T,0.1,4,0.10360568654296873,0.029570312500000008,2.4163696635937506,0.513354263305664
7,101787$_$11,zero,T,0.2,7,1.011982761738281,0.16951660156250004,2.1055160869335943,0.40231201171875003
7,101787$_$11,zero,T,0.3,10,0.9419601787304686,0.14925048828125004,2.2222961772656253,0.3875869750976563
8,101787$_$13,zero,V,0.1,2,0.11070556703125005,0.08480957031250001,1.211700440078125,0.7959570312500001
8,101787$_$13,zero,V,0.2,4,0.22785034242187505,0.17453125,1.128143311171875,0.75169921875
8,101787$_$13,zero,V,0.3,6,0.4384033209375001,0.3205859375,0.9691360479882813,0.663125
9,101787$_$1,zero,T,0.1,2,0.04548342593749995,0.047607421874999986,0.8572738922460938,0.07028320312499999
9,101787$_$1,zero,T,0.2,4,0.21218264468749998,0.06693359375,0.6209472931250001,0.12482421875000001
9,101787$_$1,zero,T,0.3,5,0.31112063296874987,0.07756835937499998,0.5108520755312501,0.16529296875000002
10,101787$_$5,zero,T,0.1,2,0.23334964687499954,0.07988281250000004,4.182968177148437,1.2055279541015624
10,101787$_$5,zero,T,0.2,4,0.24633792812499955,0.05250000000000005,3.68507083828125,1.06736328125
10,101787$_$5,zero,T,0.3,6,0.5064453499999996,0.10054687500000004,3.243096961328125,0.95625
11,101787$_$7,zero,T,0.1,1,0.27480465625000006,0.09886718749999993,2.391708175880433,0.8813720703125
11,101787$_$7,zero,T,0.2,2,0.3866943046875001,0.13214843749999988,2.1087552950210577,0.7823046874999999
11,101787$_$7,zero,T,0.3,3,0.7405151054687501,0.26960937499999993,1.460527007324219,0.5390014648437498
12,101787$_$9,zero,T,0.1,2,-0.077294996875,0.02900390625000001,0.7574827944213866,0.172039794921875
12,101787$_$9,zero,T,0.2,4,-0.20478523124999998,0.04457031250000002,0.8452423845703123,0.10923583984375003
12,101787$_$9,zero,T,0.3,6,-0.2097657,0.059326171875,0.9519821916992186,0.11360595703124998
13,102408$_$2,zero,T,0.1,1,-0.2431945457031251,0.028589477539062498,0.426922641796875,0.21289794921875002
13,102408$_$2,zero,T,0.2,2,-0.3558713569213868,0.04788909912109376,0.16706543999999995,0.10952270507812503
13,102408$_$2,zero,T,0.3,3,-0.4586089744140624,0.054011840820312504,0.4177337302734376,0.053226318359375004
14,102408$_$5,zero,A,0.1,3,0.12276612078124974,0.03703125,1.3850158766406246,0.48296875000000006
14,102408$_$5,zero,A,0.2,6,0.26475830828124974,0.07999999999999999,1.2275329664843746,0.41378906249999997
