bootstrap_rep,accuracy_gain,macro_f1_gain,mae_reduction,pearson_gain
0,0.0,0.0,0.00045201924148496886,0.0006765971987089392
1,0.0,0.0,-0.000580228603148214,-0.0005129780196805322
2,0.0,0.0,-0.00025225510964022035,0.0006147853632268996
3,0.0,0.0,0.000997319866667734,0.0012197929317419032
4,0.0,0.0,3.79291700792761e-05,-2.3101651613455232e-05
5,0.0,0.0,0.0008342519075005272,0.0006368991512070155
6,0.0,0.0,0.0005068271697221682,-7.007390612434605e-05
7,0.0,0.0,-0.0005461402155541029,7.527205954649396e-06
8,0.0,0.0,1.3633072376117994e-05,0.00028931413901223113
9,0.0,0.0,0.0001767687090150627,0.0011605816881633535
10,0.0,0.0,-0.0011702741076657919,-0.0011714506362686672
11,0.0,0.0,0.00017069687882631523,0.0005439839948851999
12,0.0,0.0,0.0020054900384212093,0.0019165319013594306
13,0.0,0.0,0.0008051144061508309,0.0014116166933332286
14,0.0,0.0,0.0009087557812313962,0.0015841765334352331
15,0.0,0.0,-0.0007196541998412131,-0.000718290277598177
16,0.0,0.0,-4.598066046990201e-05,0.0005593778713465225
17,0.0,0.0,-0.0007890378217121352,9.735340970040696e-05
18,0.0,0.0,0.0014169901773170013,0.0017298272604342468
19,0.0,0.0,-0.000810764877350878,-0.001661366856830715
20,0.0,0.0,-0.0007750080836999018,-0.00033361230245265716
21,0.0,0.0,-0.0005157266344343325,-0.0003012874975248936
22,0.0,0.0,-0.00037663115577390993,-0.00046960947035668
23,0.0,0.0,0.0019794016585245044,0.0013016543593852292
24,0.0,0.0,0.00012467932570114915,0.0006331225352044223
25,0.0,0.0,-0.00015636453261735905,-0.0007347030776886365
26,0.0,0.0,0.0005645418887610942,0.0011602909844589115
27,0.0,0.0,0.00015946631575669556,-0.00026372426984011543
28,0.0,0.0,0.0008304782621152418,0.0007266456793848519
29,0.0,0.0,0.0018166469348654957,0.0013025363030125803
30,0.0,0.0,-0.00015094389954772858,-0.00010257551169112755
31,0.0,0.0,-2.0459032320729875e-05,-0.00040844559907304845
32,0.0,0.0,-6.4937786741214865e-06,0.000472550550042361
33,0.0,0.0,0.001249403154456985,0.0006117606071357473
34,0.0,0.0,0.0009892980148503705,0.0010497187629482374
35,0.0,0.0,0.0007550015226824858,0.0010076576431349293
36,0.0,0.0,-0.000686758740262694,-0.0003662368386446735
37,0.0,0.0,0.00029339141898110377,0.0011258118124390926
38,0.0,0.0,0.0003301230596971516,0.0004921344948499717
39,0.0,0.0,-5.846963478972622e-05,0.0004187549802417978
40,0.0,0.0,0.0005943797774367043,0.0011322323878681928
41,0.0,0.0,0.00102335268652054,0.0017455087685587234
42,0.0,0.0,0.001504626788280894,0.0007496606651249405
43,0.0,0.0,-0.0002758405365788086,-0.0005384226856778307
44,0.0,0.0,-0.0003186989780310512,0.0009827139748638247
45,0.0,0.0,0.00047360529283890784,0.0005284967243049943
