sample_index,sample_id,word_index,word,wordpiece_tokens,wordpiece_start,wordpiece_end,signed_cls_effect,classification_sensitivity,support_cls,regression_effect,combined_score,combined_score_w1,combined_score_w2,combined_score_w3
4,04,4,at,at,5,5,3.0486653645833335,3.0486653645833335,3.0486653645833335,1.4670410354932149,0.03546272155770391,0.03142455903404486,0.03658969628099813,0.03752693768871511
4,04,5,the,the,6,6,3.1116472880045576,3.1116472880045576,3.1116472880045576,1.454215496778488,0.03566162283544979,0.03606983348359315,0.038624562712314445,0.032499994881961425
4,04,6,team,team,7,7,3.019175211588542,3.019175211588542,3.019175211588542,1.3037272393703458,0.03327446994596288,0.04138792384637571,0.03223585399107406,0.027968040627801546
4,04,7,exercise,exercise,8,8,2.151082356770833,2.151082356770833,2.151082356770833,0.9115397234757742,0.023492723246917542,0.019034888835355722,0.02254821786864916,0.027853011109376394
4,04,8,",",",",9,9,3.1790669759114585,3.1790669759114585,3.1790669759114585,1.4711426099141438,0.03625387420145434,0.04136569227955143,0.035543535290689154,0.03297056798493772
4,04,9,should,should,10,10,3.534912109375,3.534912109375,3.534912109375,1.7392415702342987,0.04159170985473532,0.049098624827159654,0.04255002700366119,0.03487172001189258
4,04,10,i,i,11,11,2.419219970703125,2.419219970703125,2.419219970703125,1.271793603897095,0.029472874714998563,0.034092860231565464,0.025541896704829422,0.0296641235123467
4,04,11,kiss,kiss,12,12,1.04144287109375,1.04144287109375,1.04144287109375,0.6558532814184824,0.014028547264587486,0.0071658451716665105,0.009736202922364434,0.023463843726817004
4,04,12,my,my,13,13,2.202473958333333,2.202473958333333,2.202473958333333,1.1264628618955612,0.026443931249190675,0.026223474041793086,0.024055794974617205,0.02892354367092475
4,04,13,chances,chances,14,14,3.3321367899576826,3.3321367899576826,3.3321367899576826,1.5527832210063934,0.03813318540126859,0.03068966160383556,0.043142495363594095,0.03918200292704534
4,04,14,of,of,15,15,3.7055867513020835,3.7055867513020835,3.7055867513020835,1.702783226966858,0.0421096466757565,0.03633627671948017,0.041972270672730204,0.046740349604972455
4,04,15,cheering,cheering,16,16,3.56976318359375,3.56976318359375,3.56976318359375,1.6549967726071677,0.040747161355059895,0.03514324855569256,0.04202659734506021,0.04388571020639352
4,04,16,"""","""",17,17,2.9504191080729165,2.9504191080729165,2.9504191080729165,1.4564290642738342,0.03477358385466349,0.027237136037672416,0.038925662346020115,0.03662528034075742
4,04,17,go,go,18,18,3.395258585611979,3.395258585611979,3.395258585611979,1.6377441783746083,0.039542870640573415,0.03613999405957649,0.036887047305412535,0.044682106481566855
4,04,18,blue,blue,19,19,3.9525146484375,3.9525146484375,3.9525146484375,1.8369629283746083,0.04517197765571898,0.037266637213254954,0.048326840774945486,0.04830583198627034
4,04,19,"""","""",20,20,5.094838460286458,5.094838460286458,5.094838460286458,2.3468587497870126,0.05796726434578244,0.0667237991942728,0.052114560772740806,0.05677522348406165
4,04,20,goodbye,goodbye,21,21,3.93212890625,3.93212890625,3.93212890625,1.9122884273529055,0.045988292572891984,0.04191485492507868,0.04768652170406554,0.04748912871908082
4,04,21,?,?,22,22,4.782063802083333,4.782063802083333,4.782063802083333,2.1295410494009657,0.05350233309371056,0.06692756191521997,0.04717390264018416,0.04911004337408532
4,04,22,],],23,23,3.9386444091796875,3.9386444091796875,3.9386444091796875,1.5985514918963115,0.04214317094939455,0.03044715273084667,0.037166690089599504,0.05590890422776415
4,04,23,absolutely,absolutely,24,24,5.634231567382813,5.634231567382813,5.634231567382813,2.1492025752862296,0.05858410033344254,0.05586027868764672,0.049682840749142324,0.06917189658613751
4,04,24,not,not,25,25,6.602915445963542,6.602915445963542,6.602915445963542,2.7101562917232513,0.0710252655475279,0.09071820608795379,0.07690600175545578,0.05013924379055014
4,04,25,.,.,26,26,2.7140299479166665,2.7140299479166665,2.7140299479166665,1.2148519655068715,0.030442177144324786,0.02294547130047813,0.04154050970592381,0.025583970591057305
5,05,0,hi,hi,1,1,0.21370442708333334,0.34749348958333337,0.28059895833333337,0.0943359484275182,0.10317361263224303,0.05653888673803078,0.004794662076327223,0.1807735551527711
5,05,1,",",",",2,2,-0.1103515625,0.6158854166666667,0.25276692708333337,0.16256508231163022,0.10837166385675318,0.04871447245973609,0.03787611728585456,0.18324847740514222
5,05,2,my,my,3,3,-0.18505859375,1.0558268229166667,0.43538411458333337,0.2968099117279053,0.1900078966012523,0.23978906304523345,0.07936038436627608,0.20663000889690836
5,05,3,name,name,4,4,-1.8992106119791665,1.8992106119791665,0.0,0.48873693744341534,0.09720819689612019,0.09472259967719084,0.14561184774278535,0.05327601915603229
5,05,4,is,is,5,5,-1.2014567057291665,1.2418212890625,0.020182291666666668,0.3434895525376002,0.07439025026594194,0.04194857063923195,0.10110485632546512,0.06521020676237693
5,05,5,chloe,chloe,6,6,-0.3053385416666667,0.5,0.09733072916666667,0.13642576336860657,0.056413922583734684,0.04702299700461005,0.10285923155067683,0.05173915262960627
5,05,6,",",",",7,7,-0.0009765624999999931,0.19563802083333331,0.09733072916666667,0.08824867010116577,0.04683165447704725,0.03179971790847573,0.1041100101958903,0.03526135895402585
5,05,7,video,video,8,8,-0.014485677083333336,0.20100911458333331,0.09326171875,0.07552080353101094,0.04307607282508342,0.02926514660765946,0.0900792628738618,0.03628796998205032
5,05,8,marketer,market ##er,9,10,0.05387369791666667,0.40413411458333337,0.22900390625,0.1132812350988388,0.09142081316756087,0.16511570288417782,0.1100212147471453,0.0412270410442665
5,05,9,for,for,11,11,-0.27587890625,0.36572265625,0.044921875,0.16992185016473135,0.04731042019744637,0.055677271909363904,0.03964175927280745,0.046893315249769175
5,05,10,red,red,12,12,-0.8451334635416667,0.8451334635416667,0.0,0.2542317161957423,0.05056586648529204,0.06562922701099645,0.04846778780974398,0.043832220531869505
5,05,11,wagon,wagon,13,13,-0.6739095052083334,0.6739095052083334,0.0,0.19537754356861117,0.03885996181022584,0.04330175616530621,0.041588481404299826,0.03373713076255221
5,05,12,marketing,marketing,14,14,-0.1259765625,0.2822265625,0.078125,0.05924480656782786,0.03528536313524868,0.054240867104297055,0.052141084479151986,0.017129084820734906
5,05,13,.,.,15,15,0.005208333333333332,0.06119791666666667,0.033203125,0.0356770803531011,0.01708430506605023,0.02623372084569024,0.04234329986971419,0.004754458651894362
6,06,0,if,if,1,1,0.4130859375,0.4765625,0.44482421875,0.09075520932674408,0.018719256849938387,0.035933145083313,0.012087701943424789,0.007715250686211033
6,06,1,you,you,2,2,0.3836263020833333,0.4471028645833333,0.4153645833333333,0.13092449307441711,0.021090296065854434,0.021879694044981086,0.023935481615387645,0.017106752157542197
6,06,2,',',3,3,0.6608072916666667,0.7242838541666667,0.6925455729166667,0.09453127284844716,0.02548740988291051,0.02443600266888857,0.022760926469789527,0.027462929147842485
6,06,3,re,re,4,4,0.8987630208333334,0.8987630208333334,0.8987630208333334,0.051529948910077415,0.027513578070167584,0.02548720902970669,0.025341499812031827,0.03233193229781697
6,06,4,a,a,5,5,1.2025553385416667,1.2025553385416667,1.2025553385416667,0.03629555801550547,0.03426043669075455,0.03844208049440988,0.028574103820566348,0.03768391731866151
6,06,5,fan,fan,6,6,1.1507161458333333,1.1507161458333333,1.1507161458333333,0.06064450244108836,0.03480971979360555,0.03716869739534668,0.03309775899758345,0.03476776507738027
6,06,6,of,of,7,7,0.9944661458333333,0.9944661458333333,0.9944661458333333,0.11783854166666666,0.03519891028717027,0.024030069651566087,0.03877981724222526,0.044441439560169056
6,06,7,dancing,dancing,8,8,0.6517740885416666,0.7396647135416666,0.6957194010416666,0.15706380705038706,0.030459723974352336,0.019884411368167376,0.03221967728104491,0.03871962062944806
6,06,8,in,in,9,9,0.58056640625,0.8221028645833333,0.7013346354166666,0.18626302977403006,0.03288951914541346,0.032018723459072876,0.024645892555453096,0.03931528900942722
6,06,9,that,that,10,10,-0.7970377604166666,0.8116861979166666,0.00732421875,0.4671224504709244,0.036715414274922795,0.046664284821828834,0.037856015831676144,0.029603887600178458
6,06,10,sense,sense,11,11,-0.5288085937500001,0.6570638020833334,0.06412760416666666,0.359114612142245,0.029754603947855906,0.026733500973009538,0.036417850578647305,0.026881184321609145
6,06,11,",",",",12,12,-0.22989908854166669,0.457763671875,0.11393229166666666,0.2516276240348816,0.02265164415207491,0.017214575359826453,0.022532807240394394,0.02601845669320969
6,06,12,just,just,13,13,-0.29101562499999994,0.5162760416666666,0.11263020833333334,0.2166666885217031,0.01988404568627293,0.022198350153299014,0.01988190973301217,0.020650770536202616
6,06,13,like,like,14,14,0.29622395833333337,0.6962890625,0.4962565104166667,0.11210937301317851,0.021732841083034513,0.012711367109450096,0.02415845336864502,0.02654601153300497
6,06,14,to,to,15,15,1.1360677083333333,1.1360677083333333,1.1360677083333333,0.11341144641240437,0.03855277613371378,0.05390428786053755,0.038233546041061744,0.0266770770504698
6,06,15,watch,watch,16,16,0.04272460937500003,0.8433430989583333,0.4430338541666667,0.24479166169961294,0.0307164960725461,0.02136293194695128,0.04046129143556938,0.031699669899400706
6,06,16,people,people,17,17,-0.4995930989583333,0.6727701822916667,0.08658854166666667,0.3085286617279053,0.026386217148182494,0.01957274227159853,0.0335824335096787,0.026530532450965635
6,06,17,dance,dance,18,18,-0.3121744791666667,0.5260416666666666,0.10693359375,0.2966146071751912,0.02598627588013935,0.02155473865894728,0.02582224100886019,0.02834676493312484
6,06,18,",",",",19,19,0.12060546874999999,0.63330078125,0.376953125,0.1933594048023224,0.024968362671426353,0.021081543570572694,0.027021616399462784,0.022519571886562374
6,06,19,see,see,20,20,-0.22574869791666669,0.4132486979166667,0.09375,0.3027343998352687,0.026120294504561516,0.032820144048133784,0.027193432957235857,0.021708085688834984
6,06,20,impressive,impressive,21,21,0.6380208333333334,0.6380208333333334,0.6380208333333334,0.11614585419495901,0.025752721966648517,0.03333259082109265,0.023397937467144025,0.018701089494525522
6,06,21,dance,dance,22,22,0.21419270833333334,0.24641927083333334,0.23030598958333334,0.18639324605464935,0.020591825171744293,0.023515416185124236,0.02309813294727789,0.01693329956022953
6,06,22,moves,moves,23,23,0.3557942708333333,0.3880208333333333,0.3719075520833333,0.1233724057674408,0.01936428000711425,0.02073205279234987,0.01944866219147492,0.0179003886641902
6,06,23,then,then,24,24,0.3775227864583333,0.3775227864583333,0.3775227864583333,0.09166668355464935,0.017031952784226912,0.013350734723577938,0.017641752456293337,0.018521579548600488
6,06,24,you,you,25,25,0.15096028645833331,0.4366048177083333,0.2937825520833333,0.19882814586162567,0.02322273148739491,0.02029093405762802,0.02112269510950324,0.02710253696191546
6,06,25,might,might,26,26,0.015380859375000009,0.30102539062500006,0.158203125,0.24388023714224497,0.023202667648666107,0.021824333088262718,0.021457156258807217,0.025665296793717294
6,06,26,want,want,27,27,0.7886555989583333,1.0743001302083333,0.9314778645833333,0.21881508827209473,0.04144833800838654,0.03509187438169344,0.03209704947269859,0.0522576873371267
6,06,27,to,to,28,28,1.05902099609375,1.0722452799479165,1.0656331380208333,0.1553710748751958,0.03999313527841418,0.028726585712176473,0.043110996455943816,0.043556464099056134
6,06,28,check,check,29,29,0.7818654378255209,0.8344268798828126,0.8081461588541667,0.19449871281782785,0.03632442418542079,0.024329216491082647,0.028408552301363584,0.055025764519915296
6,06,29,out,out,30,30,1.2524464925130208,1.3050079345703127,1.2787272135416667,0.22838540375232694,0.051270184987137216,0.06607328530276309,0.052517376718760764,0.03769164818786214
6,06,30,this,this,31,31,1.3524576822916667,1.3524576822916667,1.3524576822916667,0.1470377445220947,0.04683621961919084,0.049136309977371596,0.052641624485091604,0.039606229665225846
6,06,31,movie,movie,32,32,0.7180989583333333,0.7180989583333333,0.7180989583333333,0.048860679070154824,0.022584156961488282,0.019138977130386533,0.01823117510410129,0.029262345684034595
6,06,32,solely,solely,33,33,-0.09724934895833334,0.5370279947916667,0.21988932291666666,0.2598958760499954,0.02606676804710337,0.03007519200915156,0.02807094846925654,0.02357304685376414
6,06,33,for,for,34,34,0.16666666666666669,0.5450846354166667,0.3558756510416667,0.1936198224623998,0.02443797479231414,0.02300280901079883,0.03132475051038686,0.017172280580365094
6,06,34,that,that,35,35,-0.10986328125,0.3125,0.101318359375,0.1960286945104599,0.017974796739851837,0.03628118834693309,0.012826732210145771,0.010303433571409388
7,07,0,as,as,1,1,0.7870279947916666,0.7870279947916666,0.7870279947916666,0.15442710121472678,0.01217639589555285,0.025437481954228812,0.006627715724197299,0.00409296852917157
7,07,1,linn,lin ##n,2,3,0.783935546875,0.783935546875,0.783935546875,0.16028648614883423,0.012378580151802645,0.016501812120290452,0.0141627073559202,0.006239915002944438
7,07,2,’,’,4,4,1.1795247395833333,1.1795247395833333,1.1795247395833333,0.23483077685038248,0.018379926714101463,0.023524058980049438,0.017693315067875744,0.013727731531489835
7,07,3,s,s,5,5,1.2718098958333335,1.2718098958333335,1.2718098958333335,0.2498698532581329,0.019689045776598343,0.020011126824006808,0.021406317234279243,0.01756843665226674
7,07,4,associate,associate,6,6,1.5703125,1.5703125,1.5703125,0.3233724137147268,0.02488465550956256,0.027599346361665462,0.024712565234335675,0.022232464612541164
7,07,5,editor,editor,7,7,1.5211588541666667,1.5211588541666667,1.5211588541666667,0.3142578502496084,0.024144680795397444,0.02935552938773684,0.025078733558332567,0.017746890798515984
7,07,6,michael,michael,8,8,1.0519205729166667,1.0519205729166667,1.0519205729166667,0.21178387602170307,0.01648270330484046,0.020576719804476055,0.015195180940787954,0.013559811494380215
7,07,7,baadke,ba ##ad ##ke,9,11,0.943359375,0.943359375,0.943359375,0.18652347723642984,0.01465002990488588,0.01719857064780444,0.013967443063799555,0.012702243076583058
7,07,8,reports,reports,12,12,1.2088216145833333,1.2088216145833333,1.2088216145833333,0.26113282640775043,0.019627937167826952,0.021003912333248016,0.019532237367499365,0.018288407513567355
7,07,9,in,in,13,13,1.3668619791666667,1.3668619791666667,1.3668619791666667,0.2817708750565847,0.02167198398653633,0.015507687343305493,0.022923081998868233,0.02677908958840113
7,07,10,our,our,14,14,1.7849934895833333,1.7849934895833333,1.7849934895833333,0.3844401240348816,0.028938573056172243,0.02350311393654262,0.03053658609462757,0.03294829414089934
7,07,11,november,november,15,15,1.5569661458333333,1.5569661458333333,1.5569661458333333,0.30963544050852454,0.02424825927164554,0.016814207122884887,0.026265184089850097,0.029902350763373366
7,07,12,28,28,16,16,1.2268880208333333,1.2268880208333333,1.2268880208333333,0.21126308043797812,0.017842054719610295,0.01622615030918714,0.01573119841949181,0.021700244332587364
7,07,13,issue,issue,17,17,0.7566731770833334,0.7566731770833334,0.7566731770833334,0.10885419448216756,0.01017489453522005,0.0074587659335015755,0.010180626369315951,0.01300130112089862
7,07,14,",",",",18,18,1.2150065104166667,1.2150065104166667,1.2150065104166667,0.21770834922790527,0.017997598188476488,0.021925502484007993,0.01656841950780911,0.01539798291323919
7,07,15,attendees,attendees,19,19,1.845703125,1.845703125,1.845703125,0.3513672451178233,0.02813838855270296,0.028791455196989273,0.026533192829202024,0.029132995931344968
7,07,16,“,“,20,20,2.2443033854166665,2.2443033854166665,2.2443033854166665,0.43743495146433514,0.03460905321086001,0.024559680377634577,0.03676732389768879,0.042867855138626246
7,07,17,enthusiastically,enthusiastically,21,21,3.19873046875,3.19873046875,3.19873046875,0.610156292716662,0.04881265406975433,0.04592072897346458,0.04825218718793221,0.05241770169912521
7,07,18,discussed,discussed,22,22,1.9386393229166667,1.9484049479166667,1.9435221354166667,0.3584635804096858,0.029184014524267263,0.01787077356397685,0.035241082130625455,0.03470908651733213
7,07,19,the,the,23,23,1.5183919270833333,1.5281575520833333,1.5232747395833333,0.3001953760782878,0.023617606691600332,0.02478489169831099,0.020420875420547123,0.02571645742440782
7,07,20,topics,topics,24,24,1.2809244791666665,1.2906901041666665,1.2858072916666665,0.26673179864883423,0.02045140887648749,0.021183816290037003,0.021758953012302684,0.018336079318678464
7,07,21,of,of,25,25,1.5805664062499998,1.5805664062499998,1.5805664062499998,0.329752653837204,0.025212205916400745,0.022084468281781677,0.025147767315839988,0.02854241959076896
7,07,22,growing,growing,26,26,1.9236653645833333,1.9236653645833333,1.9236653645833333,0.3949870467185974,0.030439718198191773,0.028656292500187842,0.028771444507615644,0.03401902958737393
7,07,23,the,the,27,27,2.0400390625,2.0400390625,2.0400390625,0.4307291954755783,0.03273928716194653,0.028838094944128933,0.03335755396467563,0.03616618275517415
7,07,24,hobby,hobby,28,28,2.15869140625,2.15869140625,2.15869140625,0.4420572966337204,0.03411279905738429,0.03396975547587595,0.033829284640976336,0.03455527271830493
7,07,25,",",",",29,29,1.7755533854166665,1.7755533854166665,1.7755533854166665,0.36028648416201275,0.027930191532196717,0.02570819392975362,0.027942331098187223,0.030237825635416722
7,07,26,the,the,30,30,1.5914713541666665,1.5914713541666665,1.5914713541666665,0.3252604603767395,0.025124482899519164,0.02435712618114764,0.0243193470220714,0.02675651472420153
7,07,27,future,future,31,31,1.53662109375,1.53662109375,1.53662109375,0.32239585121472675,0.024581262728853213,0.02406566245307698,0.022988058508821872,0.026771392365068473
7,07,28,of,of,32,32,1.6593424479166667,1.6593424479166667,1.6593424479166667,0.3378906647364298,0.026147970806477457,0.026226767465652792,0.024768066445869638,0.02750391228399035
7,07,29,stamp,stamp,33,33,1.6971028645833335,1.6971028645833335,1.6971028645833335,0.3233073055744171,0.025881786351703538,0.024647816745374414,0.026454680365165587,0.02657314984734577
7,07,30,shows,shows,34,34,1.6800130208333335,1.6800130208333335,1.6800130208333335,0.3431640962759654,0.02651485176450709,0.02739755156003936,0.024891252407169107,0.027285838047699434
7,07,31,",",",",35,35,1.5209960937500002,1.5209960937500002,1.5209960937500002,0.3152995407581329,0.02418367678986355,0.02476280756251291,0.023670962908878164,0.024109789991644256
7,07,32,and,and,36,36,1.4511718750000002,1.4511718750000002,1.4511718750000002,0.3122396469116211,0.023514846906807628,0.023728138850749578,0.022140006298124293,0.024713907861545516
7,07,33,dealers,dealers,37,37,1.3025716145833335,1.3025716145833335,1.3025716145833335,0.2960938016573588,0.021718929200060418,0.02354880788235198,0.021937651980706303,0.019578716796267135
7,07,34,and,and,38,38,1.4697265625,1.4697265625,1.4697265625,0.3394531607627869,0.024713406904096603,0.030707356531203663,0.021915333843863665,0.0213471618746068
7,07,35,philatelic,phil ##ate ##lic,39,41,1.2511393229166665,1.2511393229166665,1.2511393229166665,0.30000007152557373,0.021464468024470877,0.02152515752014317,0.0246246264910275,0.018135057495675677
7,07,36,partnerships,partnerships,42,42,1.6894531249999998,1.6894531249999998,1.6894531249999998,0.3630209068457286,0.027357086992646003,0.029875055609457822,0.028598185609976137,0.02345474651977719
7,07,37,",",",",43,43,1.4799804687499998,1.4799804687499998,1.4799804687499998,0.297330766916275,0.02316549696475773,0.024064709767255173,0.025678381947357484,0.019629434529874586
7,07,38,along,along,44,44,1.2768554687499998,1.2768554687499998,1.2768554687499998,0.26647138595581055,0.02037076093775212,0.023344534720690868,0.01896032018683147,0.018727289595672478
7,07,39,with,with,45,45,1.0818684895833335,1.0818684895833335,1.0818684895833335,0.24192712704340616,0.017884375190980635,0.018302349824427445,0.017948499580593587,0.0173720589366542
7,07,40,ways,ways,46,46,1.00048828125,1.00048828125,1.00048828125,0.24166670441627502,0.01723268253711576,0.010932106840587647,0.020152897088554264,0.020777648913526018
7,07,41,the,the,47,47,1.0255533854166665,1.0255533854166665,1.0255533854166665,0.22864585121472678,0.01692682262656363,0.013282815167861972,0.02105913673069945,0.016444086515728804
7,07,42,leading,leading,48,48,0.9580078125,0.9580078125,0.9580078125,0.1843749781449636,0.014682445603802538,0.024219098542389253,0.011289284551706604,0.008230255313308909
8,08,0,that,that,1,1,0.19254557291666666,0.3087565104166667,0.2506510416666667,0.08264971772829692,0.03976502226871252,0.08855388009716009,0.0025191886718690356,0.02558737646780495
8,08,1,brings,brings,2,2,0.5634765625,0.6796875,0.62158203125,0.1544921596844991,0.08644043081234115,0.1030159856881659,0.08735319016583314,0.0658441183644072
8,08,2,us,us,3,3,-0.6337076822916667,1.3182779947916667,0.34228515625,0.2904622256755829,0.09713426196265668,0.08121597421827488,0.1222702956683337,0.09505120266071704
8,08,3,to,to,4,4,-0.598876953125,0.7987467447916666,0.09993489583333333,0.1578776091337204,0.04598302407301084,0.00857146274711661,0.05647666015789472,0.07247769025355226
8,08,4,tonight,tonight,5,5,-0.9280598958333333,0.9280598958333333,0.0,0.13544923067092896,0.032666813014583906,0.021627350934343606,0.02489894013230208,0.0555646987893932
8,08,5,",",",",6,6,-0.5068359375,0.5068359375,0.0,0.06640625993410745,0.016015453653890184,0.003024803680959367,0.01734138305616969,0.02827552798621801
8,08,6,the,the,7,7,-0.2869466145833333,0.4256184895833333,0.0693359375,0.08180339137713115,0.02521485371457346,0.017464249603346936,0.026517984674541153,0.030138640606401673
8,08,7,universal,universal,8,8,-0.015624999999999972,1.0182291666666667,0.5013020833333334,0.21842444439729056,0.09234240770012189,0.10755682910287043,0.07449970337723458,0.08628244642094263
8,08,8,design,design,9,9,-0.12499999999999994,1.318359375,0.5966796875,0.25989582141240436,0.10989070900126782,0.03221416381770139,0.11076350426571474,0.21000660268639826
8,08,9,grand,grand,10,10,1.730712890625,1.730712890625,1.730712890625,0.31066891054312384,0.21186309522841912,0.1739429328306138,0.26432906324286787,0.20512962600557444
8,08,10,challenge,challenge,11,11,2.1068522135416665,2.1068522135416665,2.1068522135416665,0.3150634517272313,0.24268392857042237,0.362812367279447,0.2130300865872393,0.1256420697585903
9,09,0,(,(,1,1,0.2431640625,0.2431640625,0.2431640625,0.24973966677983603,0.056812310580394904,0.11752360337907192,0.05594084934460508,0.01964292095965062
9,09,1,uhh,uh ##h,2,3,0.3782552083333333,0.3782552083333333,0.3782552083333333,0.34270850817362464,0.0836211353169402,0.10739857052904576,0.10446651961755773,0.05188375381801874
9,09,2,),),4,4,0.451171875,0.451171875,0.451171875,0.3757814168930053,0.09631486650064477,0.1105295751664897,0.11312792935501438,0.07372807350089104
9,09,3,i,i,5,5,0.4261067708333333,0.4261067708333333,0.4261067708333333,0.31067719062169397,0.08637121681120212,0.10722890179815481,0.08370561638606569,0.07654881882535489
9,09,4,did,did,6,6,0.20377604166666666,0.20377604166666666,0.20377604166666666,0.33359380563100177,0.06051853004339427,0.04399719113671322,0.0640030707656443,0.06787346373601867
9,09,5,not,not,7,7,0.41015625,0.41015625,0.41015625,0.42734378576278687,0.0964610518685161,0.13654842334715267,0.08860649736086354,0.07921450115156027
9,09,6,like,like,8,8,0.2587890625,0.2587890625,0.2587890625,0.44140636920928955,0.07870015737127799,0.043343349970277494,0.06666225429564851,0.11007042995807739
9,09,7,this,this,9,9,0.46549479166666663,0.46549479166666663,0.46549479166666663,0.4458335041999817,0.1054082418693067,0.0777554452863441,0.1004388372732557,0.1273768242794556
9,09,8,movie,movie,10,10,0.44205729166666663,0.44205729166666663,0.44205729166666663,0.4312501351038615,0.10091763449832711,0.08018352357286325,0.10853519926239397,0.10726474935352223
9,09,9,at,at,11,11,0.019042968749999997,0.27262369791666663,0.14583333333333331,0.18437516689300537,0.03766504535206173,0.012559836176208589,0.03477206867869689,0.05542664332524126
9,09,10,all,all,12,12,0.0032552083333333356,0.1396484375,0.07145182291666667,0.14218769470850628,0.02383879608870352,0.025217797091077684,0.01926973654794556,0.0263915639008918
9,09,11,",",",",13,13,0.04996744791666668,0.11246744791666667,0.08121744791666667,0.14921901623408,0.02580904637936524,0.03723527565820245,0.02957640733213769,0.015473171173548673
9,09,12,i,i,14,14,0.06998697916666667,0.1162109375,0.09309895833333334,0.17473983764648438,0.02996803143566859,0.021531121656176103,0.019235253025392293,0.04344675637059679
9,09,13,would,would,15,15,-0.13167317708333334,0.25016276041666663,0.059244791666666664,0.14062519868214926,0.022126438739893565,0.010765560828088052,0.007936534367378179,0.0407682130205471
9,09,14,not,not,16,16,-0.13655598958333334,0.2967122395833333,0.080078125,0.22890635331471762,0.03393953984538584,0.020932999453257536,0.014632952126178014,0.05765283815381111
9,09,15,recommend,recommend,17,17,0.037109375,0.09049479166666666,0.06380208333333333,0.26015639305114746,0.03511791613214717,0.025717703294700578,0.0504975189840446,0.028197763894412392
9,09,16,it,it,18,18,0.05989583333333333,0.06770833333333333,0.06380208333333333,0.17630223433176676,0.02641004116677013,0.021531121656176103,0.03859275527717791,0.019039514578401445
10,10,0,(,(,1,1,5.6053466796875,5.6053466796875,5.6053466796875,2.7119059960047402,0.030352063388704602,0.043846988072857376,0.028013764703436854,0.020542866666532912
10,10,1,umm,umm,2,2,8.68505859375,8.68505859375,8.68505859375,4.266723771890004,0.047387038138493584,0.05096311913307475,0.0516957075067757,0.039920073881236556
10,10,2,),),3,3,9.397318522135416,9.397318522135416,9.397318522135416,4.572729627291361,0.05103022605116523,0.04640425100741542,0.048875438850348854,0.0573156336493548
10,10,3,and,and,4,4,8.802836100260418,8.802836100260418,8.802836100260418,4.325073301792145,0.048032355831671446,0.04133755523146125,0.0452787101825273,0.05676596424528579
10,10,4,you,you,5,5,8.836090087890625,8.836090087890625,8.836090087890625,4.383968134721121,0.048449340907188276,0.04400662319723979,0.04870502515449377,0.05218870749107642
10,10,5,know,know,6,6,9.722930908203125,9.722930908203125,9.722930908203125,4.736043334007263,0.0528253568812784,0.057982275254245014,0.0506652947507905,0.0503294770392497
10,10,6,i,i,7,7,7.071085611979167,7.071085611979167,7.071085611979167,3.5831705927848816,0.03918614673439462,0.03671192884973941,0.03963685270979797,0.040962714425769084
10,10,7,really,really,8,8,6.316731770833334,6.316731770833334,6.316731770833334,3.279036502043406,0.035438102535177,0.03579177041469823,0.03556462930296314,0.03499396142344266
10,10,8,do,do,9,9,5.312662760416667,5.312662760416667,5.312662760416667,2.722200612227122,0.02960793103039092,0.03716900703746268,0.026714599870803955,0.025676545073997695
10,10,9,like,like,10,10,3.9480794270833335,3.9480794270833335,3.9480794270833335,2.0118490060170493,0.021941326939436255,0.02104275500841458,0.02035955743924796,0.024311837275900396
10,10,10,to,to,11,11,5.743937174479166,5.743937174479166,5.743937174479166,2.904036502043406,0.031794785791068696,0.03461670364401162,0.034204914476713824,0.02687775091426684
10,10,11,see,see,12,12,6.775675455729166,6.775675455729166,6.775675455729166,3.4141275684038797,0.03744197288491774,0.04116607089556539,0.036636329108372764,0.03489152311206835
10,10,12,fluffy,fluffy,13,13,6.045532226562501,6.045532226562501,6.045532226562501,3.1214193304379783,0.03382343457798495,0.021615931733065377,0.03174498798587795,0.04683753006253326
10,10,13,chick,chick,14,14,9.328816731770832,9.328816731770832,9.328816731770832,4.644205689430237,0.05123832701302138,0.050319937371691784,0.05070229241895979,0.0525930059882122
10,10,14,flicks,flick ##s,15,16,10.851664225260416,10.851664225260416,10.851664225260416,5.269881208737691,0.058869462056461166,0.05819740239829853,0.05878167159181474,0.05956136383300003
10,10,15,sometimes,sometimes,17,17,8.959672292073568,8.959672292073568,8.959672292073568,4.460538685321808,0.049211394557940685,0.039788593792316425,0.05382662348498568,0.05311454980414983
10,10,16,so,so,18,18,8.67136255900065,8.67136255900065,8.67136255900065,4.332763612270355,0.04771506099042053,0.04738203944142833,0.04731053319267739,0.04841433334068952
10,10,17,i,i,19,19,6.540730794270833,6.540730794270833,6.540730794270833,3.289973934491475,0.03611174929442557,0.029308676251688207,0.034557550134419635,0.04375546594785479
10,10,18,',',20,20,6.439371744791667,6.439371744791667,6.439371744791667,3.1910806894302364,0.035286973658194665,0.03295593403093462,0.03498245160194785,0.0376825697678426
10,10,19,m,m,21,21,5.455159505208334,5.455159505208334,5.455159505208334,2.6148438056310015,0.02940377382622189,0.026364833746757323,0.02970517093779087,0.03183497046930599
10,10,20,not,not,22,22,4.0126953125,4.0126953125,4.0126953125,1.893880307674408,0.021465267159400322,0.021365900214301223,0.020413760498436392,0.022592837530373486
