sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5,natural_zero_modality
16,16,zero,A,5,True,False,-0.3463541666666667,0.3463541666666667,0.0,0.10989584227403068,0.0,0.13396825172614632,0.06698412586307316,0.06097560578481939,0.06303972299581558,0.07199999996948243,False
16,16,zero,A,6,True,False,-0.3416015625,0.3416015625,0.0,0.10729167560736393,0.0,0.1307936488629469,0.06539682443147345,0.03658536812296035,0.06908462746679486,0.07199999996948243,False
16,16,zero,A,7,True,False,-0.3873046875,0.3873046875,0.0,0.12572917560736394,0.0,0.15326983713439815,0.07663491856719908,0.09756096227760708,0.07167530081150025,0.07359999988403323,False
16,16,zero,A,8,True,False,-0.29134114583333337,0.29134114583333337,0.0,0.09822917501131752,0.0,0.11974603017240436,0.05987301508620218,0.06097560578481939,0.06131260743267862,0.05839999993286135,False
16,16,zero,A,9,True,False,-0.19251302083333333,0.19251302083333333,0.0,0.06541667441527084,0.0,0.07974603336948363,0.039873016684741816,0.012195130461101308,0.048359240709151624,0.04240000002441406,False
16,16,zero,A,10,True,False,-0.12317708333333333,0.12317708333333333,0.0,0.043750006159146926,0.0,0.053333335610041346,0.026666667805020673,0.02439024929203083,0.025906736741265663,0.02800000003051757,False
16,16,zero,A,11,True,False,-0.0888671875,0.0888671875,0.0,0.034166671236356444,0.0,0.04165079513584406,0.02082539756792203,0.06097560578481939,0.012089810589064352,0.014399999993896484,False
17,17,zero,A,1,True,False,-0.097216796875,0.097216796875,0.0,0.04666658898194626,0.0,0.025516163946577936,0.012758081973288968,0.031561503667006045,0.012882456808837402,0.008003303543957027,False
17,17,zero,A,2,True,False,-0.16124674479166667,0.16124674479166667,0.0,0.08197906196117404,0.0,0.044824171443026,0.022412085721513,0.038206053433643174,0.025563625026075235,0.016336640444392852,False
17,17,zero,A,3,True,False,-0.215869140625,0.215869140625,0.0,0.11140611827373507,0.0,0.06091417522768173,0.030457087613840864,0.036544915991984006,0.03743963887691474,0.024174927310110464,False
17,17,zero,A,4,True,False,-0.22932942708333331,0.22932942708333331,0.0,0.12052069147427875,0.0,0.06589780375425201,0.032948901877126006,0.02990036622534688,0.0360306187357177,0.03160067248022959,False
17,17,zero,A,5,True,False,-0.24327799479166665,0.24327799479166665,0.0,0.13583318134148903,0.0,0.07427030344633806,0.03713515172316903,0.034883778550324374,0.034822887186120234,0.03927394266770782,False
17,17,zero,A,6,True,False,-0.23211263020833328,0.23211263020833328,0.0,0.13515609800815592,0.0,0.0739000906299373,0.03695004531496865,0.036544915991984006,0.034420310002921096,0.038778892632989635,False
17,17,zero,A,7,True,False,-0.2370930989583333,0.2370930989583333,0.0,0.13015609800815586,0.0,0.0711662113703615,0.03558310568518075,0.02990036622534688,0.034420310002921096,0.03778879256355324,False
17,17,zero,A,8,True,False,-0.23152669270833331,0.23152669270833331,0.0,0.12828109800815582,0.0,0.07014100664802056,0.03507050332401028,0.031561503667006045,0.034420310002921096,0.03638615079851838,False
17,17,zero,A,9,True,False,-0.21801757812499997,0.21801757812499997,0.0,0.12739568134148915,0.0,0.06965688219580403,0.034828441097902015,0.036544915991984006,0.03421902141132148,0.034818492355244104,False
17,17,zero,A,10,True,False,-0.18227539062499998,0.18227539062499998,0.0,0.11562484800815574,0.0,0.06322087477221937,0.031610437386109684,0.02990036622534688,0.03140098112892735,0.03217822550341375,False
17,17,zero,A,11,True,False,-0.14930013020833335,0.14930013020833335,0.0,0.10281234800815575,0.0,0.05621530916955649,0.028107654584778246,0.028239228783687717,0.026570054930537428,0.029125416955984904,False
17,17,zero,A,12,True,False,-0.108349609375,0.108349609375,0.0,0.08046859800815573,0.0,0.04399828622832729,0.021999143114163646,0.011627854367095139,0.02053139718255004,0.025577558373837874,False
17,17,zero,A,13,True,False,-0.10838216145833332,0.10838216145833332,0.0,0.0734373480081556,0.0,0.040153768519548806,0.020076884259774403,0.014950129250413466,0.018115934083355052,0.022689766504648434,False
17,17,zero,A,14,True,False,-0.10668945312499999,0.10668945312499999,0.0,0.06885401467482215,0.0,0.03764771253160429,0.018823856265802144,0.018272404133731792,0.01771335690015586,0.019719466296339302,False
