scenario,scenario_id,accuracy_q2b,macro_f1_q2b,weighted_f1_q2b,mae_q2b,pearson_q2b,recall_negative_q2b,recall_neutral_q2b,recall_positive_q2b,mae_negative_q2b,mae_neutral_q2b,mae_positive_q2b,modality_combination,missing_rate_percent,position,accuracy_r1,macro_f1_r1,weighted_f1_r1,mae_r1,pearson_r1,recall_negative_r1,recall_neutral_r1,recall_positive_r1,mae_negative_r1,mae_neutral_r1,mae_positive_r1,accuracy_gain,macro_f1_gain,weighted_f1_gain,pearson_gain,mae_reduction
V_30_Middle,38,0.6277472527472527,0.616690296043103,0.6349229824459766,0.5898880362510681,0.6528370714094105,0.6504854368932039,0.5706521739130435,0.6449704142011834,0.8189548850059509,0.3997021615505218,0.5538124442100525,V,30,Middle,0.614010989010989,0.605642083089626,0.6216735755780001,0.5731487274169922,0.6745234384376532,0.6650485436893204,0.5652173913043478,0.6094674556213018,0.6996697783470154,0.38088271021842957,0.6007037162780762,-0.013736263736263687,-0.011048212953477021,-0.013249406867976488,0.02168636702824267,0.016739308834075928
V_30_Tail,39,0.6181318681318682,0.6088460795051865,0.6255443528831197,0.5889453291893005,0.6497288954615488,0.6553398058252428,0.5706521739130435,0.621301775147929,0.8083755970001221,0.3954733908176422,0.5605316758155823,V,30,Tail,0.6126373626373627,0.6033279102870578,0.6199054269389509,0.5816859006881714,0.6695784876435369,0.6601941747572816,0.5597826086956522,0.6124260355029586,0.7063888311386108,0.3921090066432953,0.6088852286338806,-0.005494505494505475,-0.0055181692181287545,-0.0056389259441688155,0.019849592181988118,0.00725942850112915
V_40_Head,40,0.6304945054945055,0.6198555575029956,0.6379352874395242,0.5913738012313843,0.6516262838061219,0.6456310679611651,0.5869565217391305,0.6449704142011834,0.8296317458152771,0.3972245454788208,0.551854133605957,V,40,Head,0.6126373626373627,0.6046959298557921,0.6201739553515605,0.5757818818092346,0.6718006313360839,0.6650485436893204,0.5706521739130435,0.6035502958579881,0.684826135635376,0.36849841475486755,0.6221635937690735,-0.017857142857142794,-0.015159627647203466,-0.01776133208796371,0.020174347529962056,0.015591919422149658
V_40_Middle,41,0.6195054945054945,0.6083726673526823,0.6273995898120935,0.5919454097747803,0.6540183129684726,0.6310679611650486,0.5652173913043478,0.6420118343195266,0.8377312421798706,0.404504120349884,0.544185996055603,V,40,Middle,0.6126373626373627,0.6043961776580424,0.6202218703755764,0.5738073587417603,0.6745502301771668,0.6650485436893204,0.5652173913043478,0.606508875739645,0.6987588405609131,0.37953799962997437,0.6034095287322998,-0.006868131868131844,-0.003976489694639818,-0.007177719436517127,0.020531917208694184,0.01813805103302002
V_40_Tail,42,0.6167582417582418,0.6059514631729463,0.624476520589515,0.589056134223938,0.651794032595338,0.6407766990291263,0.5597826086956522,0.6331360946745562,0.8243184685707092,0.3976327776908874,0.5498782396316528,V,40,Tail,0.6167582417582418,0.6079261014334251,0.623866045920113,0.5819188356399536,0.6703835775353046,0.6699029126213593,0.5652173913043478,0.6124260355029586,0.7062775492668152,0.3917106091976166,0.6096715331077576,0.0,0.0019746382604787227,-0.0006104746694020058,0.018589544939966673,0.007137298583984375
V_50_Head,43,0.6236263736263736,0.6124277391007271,0.6315847154098304,0.5950910449028015,0.6511300384772885,0.6262135922330098,0.5760869565217391,0.6479289940828402,0.8534335494041443,0.4044339656829834,0.5414294004440308,V,50,Head,0.6112637362637363,0.6040096325901009,0.6189588760693411,0.5760393738746643,0.6721902351041102,0.6650485436893204,0.5760869565217391,0.5976331360946746,0.679536759853363,0.3646962642669678,0.6280117630958557,-0.012362637362637319,-0.008418106510626244,-0.012625839340489331,0.021060196626821792,0.019051671028137207
V_50_Middle,44,0.6222527472527473,0.6115753325055651,0.6303275720219242,0.5950785875320435,0.6532723919853554,0.6213592233009708,0.5760869565217391,0.6479289940828402,0.8612589240074158,0.410855084657669,0.5331377387046814,V,50,Middle,0.6098901098901099,0.6021045164432249,0.6170519668077626,0.574393093585968,0.6744341021574575,0.6699029126213593,0.5652173913043478,0.5976331360946746,0.6962811946868896,0.376581609249115,0.6077905893325806,-0.012362637362637319,-0.009470816062340126,-0.013275605214161601,0.02116171017210211,0.02068549394607544
V_50_Tail,45,0.6167582417582418,0.6056575396098761,0.6245154219760072,0.5918785929679871,0.6520733844781412,0.6262135922330098,0.5652173913043478,0.6390532544378699,0.8470648527145386,0.4039014875888824,0.5386815071105957,V,50,Tail,0.6126373626373627,0.6045077275288024,0.6195272717154334,0.5813099145889282,0.6711505287276781,0.6747572815533981,0.5597826086956522,0.6035502958579881,0.7036168575286865,0.3891564607620239,0.6113719344139099,-0.004120879120879106,-0.0011498120810736756,-0.004988150260573754,0.01907714424953688,0.010568678379058838
A+V_10_Head,76,0.6098901098901099,0.601079421458018,0.6177255586525003,0.5879499912261963,0.6473718186010274,0.6699029126213593,0.5597826086956522,0.6005917159763313,0.7689475417137146,0.3884065151214599,0.586264967918396,A+V,10,Head,0.6153846153846154,0.6062693903508527,0.6226857900581575,0.5755411386489868,0.6720099954514783,0.6601941747572816,0.5652173913043478,0.6153846153846154,0.6959430575370789,0.3812185823917389,0.6079452633857727,0.005494505494505475,0.00518996889283474,0.004960231405657156,0.024638176850450888,0.012408852577209473
A+V_10_Middle,77,0.6057692307692307,0.5985569531795947,0.6137002096436059,0.5844101309776306,0.6521065727776509,0.6650485436893204,0.5706521739130435,0.5887573964497042,0.7720671892166138,0.3777906894683838,0.5825182795524597,A+V,10,Middle,0.6153846153846154,0.6062693903508527,0.6226857900581575,0.573328971862793,0.6741957234753082,0.6601941747572816,0.5652173913043478,0.6153846153846154,0.7000527381896973,0.38440823554992676,0.5989393591880798,0.009615384615384692,0.007712437171258024,0.008985580414551553,0.022089150697657267,0.011081159114837646
A+V_10_Tail,78,0.6112637362637363,0.6025370937611791,0.6185493790321595,0.5872910022735596,0.6483004162635934,0.6699029126213593,0.5652173913043478,0.6005917159763313,0.7688263654708862,0.3883684277534485,0.5849403142929077,A+V,10,Tail,0.6167582417582418,0.6059474198693214,0.6237841954310545,0.5779222846031189,0.6718921892031422,0.6601941747572816,0.5489130434782609,0.6272189349112426,0.7043840885162354,0.39541783928871155,0.6001995205879211,0.005494505494505475,0.003410326108142292,0.005234816398895004,0.02359177293954884,0.009368717670440674
A+V_20_Head,79,0.6085164835164835,0.6014806898496942,0.617288537629095,0.5868635177612305,0.6491613704933131,0.6650485436893204,0.5815217391304348,0.5887573964497042,0.7717298269271851,0.3738119006156921,0.5901742577552795,A+V,20,Head,0.6085164835164835,0.6013192191990504,0.6164503540278373,0.5758947730064392,0.6706701370643717,0.6601941747572816,0.5706521739130435,0.5976331360946746,0.6926774978637695,0.3729409873485565,0.615203320980072,0.0,-0.00016147065064375798,-0.0008381836012576471,0.021508766571058602,0.01096874475479126
A+V_20_Middle,80,0.6071428571428571,0.6010298986656419,0.6153785242695303,0.5817617177963257,0.6557708568384405,0.6650485436893204,0.5869565217391305,0.5828402366863905,0.7783371806144714,0.3660524487495422,0.5793828368186951,A+V,20,Middle,0.6153846153846154,0.6065068793282538,0.6228151177994862,0.5721084475517273,0.6749781755780658,0.6553398058252428,0.5706521739130435,0.6153846153846154,0.6970100998878479,0.382580041885376,0.5991601943969727,0.008241758241758323,0.005476980662611819,0.007436593529955848,0.019207318739625334,0.009653270244598389
A+V_20_Tail,81,0.6085164835164835,0.6020624583391258,0.6170676980564376,0.5847087502479553,0.6517832686591183,0.6699029126213593,0.5869565217391305,0.5828402366863905,0.7731548547744751,0.3741727471351623,0.584468424320221,A+V,20,Tail,0.6167582417582418,0.6062079049982275,0.6239309598147332,0.5793211460113525,0.6710180780322511,0.6553398058252428,0.5543478260869565,0.6272189349112426,0.7081584930419922,0.39319026470184326,0.6021247506141663,0.008241758241758323,0.00414544665910177,0.006863261758295658,0.019234809373132822,0.005387604236602783
A+V_30_Head,82,0.6112637362637363,0.6055154045115831,0.6204394774682641,0.5850877165794373,0.6507507675589311,0.6601941747572816,0.6032608695652174,0.5857988165680473,0.7789602875709534,0.3568475842475891,0.5911777019500732,A+V,30,Head,0.6126373626373627,0.6067062289356625,0.620532690306024,0.5767484307289124,0.6694693398463344,0.6601941747572816,0.5978260869565217,0.591715976331361,0.6917791366577148,0.3681848645210266,0.6201785802841187,0.0013736263736263687,0.001190824424079362,9.321283775987066e-05,0.018718572287403257,0.008339285850524902
A+V_30_Middle,83,0.6002747252747253,0.5956289604240957,0.6087487746365303,0.5803321599960327,0.6583684158648201,0.6504854368932039,0.5978260869565217,0.5710059171597633,0.7864212393760681,0.3543230593204498,0.5777620673179626,A+V,30,Middle,0.6126373626373627,0.6050840573960811,0.6202320513459024,0.5718535780906677,0.674554455820195,0.6601941747572816,0.5760869565217391,0.6035502958579881,0.696083664894104,0.3791922330856323,0.6010201573371887,0.01236263736263743,0.009455096971985322,0.011483276709372103,0.01618603995537493,0.00847858190536499
A+V_30_Tail,84,0.6112637362637363,0.6062919961726859,0.6200758797811304,0.5812006592750549,0.6561818243415651,0.6650485436893204,0.6141304347826086,0.5769230769230769,0.7818655371665955,0.3576687574386596,0.5805879831314087,A+V,30,Tail,0.614010989010989,0.6046844252503877,0.6217178083508722,0.5802674293518066,0.6706872289645802,0.6601941747572816,0.5597826086956522,0.6153846153846154,0.7134065628051758,0.38862770795822144,0.6034480929374695,0.0027472527472527375,-0.0016075709222982404,0.0016419285697417685,0.014505404623015083,0.000933229923248291
A+V_40_Head,85,0.592032967032967,0.588635793258591,0.601964843618962,0.5844178795814514,0.6527358837615643,0.6456310679611651,0.6032608695652174,0.5532544378698225,0.7882490158081055,0.3445351421833038,0.5907766222953796,A+V,40,Head,0.6112637362637363,0.6067181039358069,0.6188833844514685,0.5776012539863586,0.6687553960883402,0.6601941747572816,0.6141304347826086,0.5798816568047337,0.691288411617279,0.3637199103832245,0.6247450709342957,0.019230769230769273,0.018082310677215996,0.016918540832506546,0.016019512326775898,0.0068166255950927734
A+V_40_Middle,86,0.5989010989010989,0.5948846702112883,0.6075843469263069,0.5809004902839661,0.6609957988277099,0.6456310679611651,0.6086956521739131,0.5650887573964497,0.797856867313385,0.3454952538013458,0.5768221616744995,A+V,40,Middle,0.6153846153846154,0.6083397205528613,0.6233515756511804,0.571446418762207,0.6743323480796918,0.6553398058252428,0.592391304347826,0.6035502958579881,0.6969232559204102,0.3738958537578583,0.6025145649909973,0.016483516483516536,0.013455050341573016,0.01576722872487346,0.01333654925198191,0.009454071521759033
A+V_40_Tail,87,0.6002747252747253,0.5961306669821713,0.6106638920692324,0.5796200037002563,0.6598430357289872,0.6504854368932039,0.6086956521739131,0.5650887573964497,0.7929973602294922,0.3446338176727295,0.5774949789047241,A+V,40,Tail,0.6181318681318682,0.6082096960109872,0.6259370097079098,0.5799724459648132,0.6710534599855766,0.6553398058252428,0.5652173913043478,0.6242603550295858,0.7141088247299194,0.38399529457092285,0.6049064993858337,0.017857142857142905,0.012079029028815857,0.015273117638677336,0.011210424256589469,-0.00035244226455688477
A+V_50_Head,88,0.5851648351648352,0.583905774835845,0.5954695754369959,0.5838935375213623,0.6573173246607735,0.6359223300970874,0.625,0.5325443786982249,0.7988294363021851,0.3340653777122497,0.588898241519928,A+V,50,Head,0.6016483516483516,0.598600450374393,0.6103878441594573,0.5746748447418213,0.6714032827425211,0.6504854368932039,0.6195652173913043,0.5621301775147929,0.6828515529632568,0.3551599979400635,0.6282438635826111,0.016483516483516425,0.014694675538547974,0.014918268722461492,0.014085958081747618,0.009218692779541016
A+V_50_Middle,89,0.592032967032967,0.5899974638174665,0.6018285680784347,0.5824165344238281,0.6629607790186408,0.6310679611650486,0.625,0.5502958579881657,0.8135726451873779,0.3359276354312897,0.5757176876068115,A+V,50,Middle,0.614010989010989,0.6087203708562932,0.6222403722403723,0.5713129639625549,0.6735138870931875,0.6504854368932039,0.6141304347826086,0.591715976331361,0.699051022529602,0.36444661021232605,0.6060743927955627,0.02197802197802201,0.01872290703882662,0.020411804161937663,0.01055310807454668,0.011103570461273193
A+V_50_Tail,90,0.6016483516483516,0.5998813469728453,0.6110173676128732,0.580346941947937,0.6631847332058706,0.6553398058252428,0.6413043478260869,0.5473372781065089,0.805749237537384,0.332200825214386,0.578057050704956,A+V,50,Tail,0.6098901098901099,0.6024175168377105,0.6179801257388282,0.5780602097511292,0.6711210674170771,0.6601941747572816,0.5706521739130435,0.6005917159763313,0.7116708755493164,0.37634119391441345,0.6064404249191284,0.008241758241758323,0.0025361698648651565,0.0069627581259550375,0.007936334211206542,0.0022867321968078613
