scenario_id,scenario,modality_combination,missing_rate_percent,missing_rate_target,position,runtime_seconds,accuracy,macro_f1,weighted_f1,mae,pearson,recall_negative,recall_neutral,recall_positive,f1_negative,f1_neutral,f1_positive,mae_negative,mae_neutral,mae_positive,composite_score,task_loss,weight_text,missing_region_weight_text,weight_audio,missing_region_weight_audio,weight_vision,missing_region_weight_vision
35,V_20_Middle,V,20,0.2,Middle,0.45870137214660645,0.6195054945054945,0.6105041240642936,0.6269653136877213,0.5735014081001282,0.6742020608269649,0.6650485436893204,0.5706521739130435,0.6183431952662722,0.6555023923444976,0.49411764705882355,0.6818923327895595,0.7009758949279785,0.38332003355026245,0.5993406772613525,0.6782611358408442,1.2648418971470423,0.5151736091743192,,0.23978133771919707,,0.2450450481916923,0.26817108419844743
36,V_20_Tail,V,20,0.2,Tail,0.4590005874633789,0.6153846153846154,0.6055555555555555,0.6224162742019884,0.5804117918014526,0.669859330216577,0.6650485436893204,0.5543478260869565,0.6183431952662722,0.6523809523809524,0.4857142857142857,0.6785714285714286,0.7045303583145142,0.39328861236572266,0.6066313982009888,0.6743322259723993,1.2707292679901963,0.5132520141994745,,0.23886904185079877,,0.24787895132191376,0.282914611326164
37,V_30_Head,V,30,0.3,Head,0.4677271842956543,0.6167582417582418,0.6087312566441422,0.6244843603641792,0.5753967761993408,0.6721842809264513,0.6650485436893204,0.5760869565217391,0.6094674556213018,0.6555023923444976,0.49417249417249415,0.6765188834154351,0.6875966191291809,0.37245261669158936,0.6174931526184082,0.6764687134822638,1.2662734749552969,0.5114002485809752,,0.23784631553422184,,0.2507534424378582,0.2733547174660753
38,V_30_Middle,V,30,0.3,Middle,0.45508861541748047,0.614010989010989,0.605642083089626,0.6216735755780001,0.5731487274169922,0.6745234384376532,0.6650485436893204,0.5652173913043478,0.6094674556213018,0.6555023923444976,0.48711943793911006,0.67430441898527,0.6996697783470154,0.38088271021842957,0.6007037162780762,0.675781733683151,1.264876997077858,0.5124949397307649,,0.2385061705140615,,0.24899889712736079,0.2674949862191733
39,V_30_Tail,V,30,0.3,Tail,0.4585878849029541,0.6126373626373627,0.6033279102870578,0.6199054269389509,0.5816859006881714,0.6695784876435369,0.6601941747572816,0.5597826086956522,0.6124260355029586,0.6476190476190476,0.48699763593380613,0.6753670473083198,0.7063888311386108,0.3921090066432953,0.6088852286338806,0.6729121150846418,1.2718187662271352,0.5106154383060783,,0.2376360001419654,,0.2517485615519564,0.2787790667286235
40,V_40_Head,V,40,0.4,Head,0.4565887451171875,0.6126373626373627,0.6046959298557921,0.6201739553515605,0.5757818818092346,0.6718006313360839,0.6650485436893204,0.5706521739130435,0.6035502958579881,0.6523809523809524,0.49065420560747663,0.6710526315789473,0.684826135635376,0.36849841475486755,0.6221635937690735,0.6743016574732068,1.2670166178064033,0.5095313172343465,,0.23693500180497354,,0.25353367113109715,0.2703824743470638
41,V_40_Middle,V,40,0.4,Middle,0.4611225128173828,0.6126373626373627,0.6043961776580424,0.6202218703755764,0.5738073587417603,0.6745502301771668,0.6650485436893204,0.5652173913043478,0.606508875739645,0.6539379474940334,0.48711943793911006,0.6721311475409836,0.6987588405609131,0.37953799962997437,0.6034095287322998,0.6750786627229962,1.2656698030429883,0.5105235841311634,,0.23756165736884244,,0.25191476751044506,0.2661870818555683
42,V_40_Tail,V,40,0.4,Tail,0.4570000171661377,0.6167582417582418,0.6079261014334251,0.623866045920113,0.5819188356399536,0.6703835775353046,0.6699029126213593,0.5652173913043478,0.6124260355029586,0.6555819477434679,0.491725768321513,0.6764705882352942,0.7062775492668152,0.3917106091976166,0.6096715331077576,0.6752737438784134,1.2719663971073025,0.5082867183935138,,0.23655291281469343,,0.25516036715352897,0.27596553778446953
43,V_50_Head,V,50,0.5,Head,0.46074652671813965,0.6112637362637363,0.6040096325901009,0.6189588760693411,0.5760393738746643,0.6721902351041102,0.6650485436893204,0.5760869565217391,0.5976331360946746,0.6523809523809524,0.4918793503480278,0.6677685950413224,0.679536759853363,0.3646962642669678,0.6280117630958557,0.6738626198332648,1.2667289120810372,0.5079972437325532,,0.23621497093824861,,0.2557877836909344,0.267259721715742
44,V_50_Middle,V,50,0.5,Middle,0.457167387008667,0.6098901098901099,0.6021045164432249,0.6170519668077626,0.574393093585968,0.6744341021574575,0.6699029126213593,0.5652173913043478,0.5976331360946746,0.6524822695035462,0.48826291079812206,0.6655683690280065,0.6962811946868896,0.376581609249115,0.6077905893325806,0.673741090990534,1.2664080478332855,0.5090874165507737,,0.23684521511897833,,0.25406736505372035,0.2637139477307283
45,V_50_Tail,V,50,0.5,Tail,0.4568209648132324,0.6126373626373627,0.6045077275288024,0.6195272717154334,0.5813099145889282,0.6711505287276781,0.6747572815533981,0.5597826086956522,0.6035502958579881,0.6587677725118484,0.48699763593380613,0.6677577741407529,0.7036168575286865,0.3891564607620239,0.6113719344139099,0.6736314118410501,1.2715145663900689,0.5066621979854126,,0.23577471293424213,,0.25756308252729004,0.272313857581545
46,T+A_10_Head,T+A,10,0.1,Head,0.4700000286102295,0.6126373626373627,0.6065227651353337,0.6217626438548753,0.5761488676071167,0.6689684217578791,0.6650485436893204,0.5869565217391305,0.5946745562130178,0.6586538461538461,0.4897959183673469,0.671118530884808,0.7033047080039978,0.35348108410835266,0.619867205619812,0.6740197317487175,1.2569782537418408,0.5025334373574055,0.40009990995399125,0.2569575933317578,0.33350541102836323,0.24050896767257288,
47,T+A_10_Middle,T+A,10,0.1,Middle,0.46257472038269043,0.6071428571428571,0.6013089785287501,0.6159189479151668,0.5814489722251892,0.6629285770309993,0.6650485436893204,0.5869565217391305,0.5828402366863905,0.6508313539192399,0.4897959183673469,0.6632996632996633,0.7144578099250793,0.3533931374549866,0.6245329976081848,0.6693910221568858,1.2618945509522825,0.5038629637937933,0.40255107939492707,0.25466886671515576,0.3228793782669131,0.24146815966146812,
48,T+A_10_Tail,T+A,10,0.1,Tail,0.4631509780883789,0.6167582417582418,0.6068731989356092,0.6234399560083811,0.5839017033576965,0.6598563054372867,0.6893203883495146,0.5380434782608695,0.6153846153846154,0.668235294117647,0.47596153846153844,0.6764227642276422,0.7116078734397888,0.3710959851741791,0.621915876865387,0.6722134612529763,1.2723622832979475,0.5074275325802178,0.4019686597161712,0.25538556453417316,0.33289531085281693,0.23718690943866425,
49,T+A_20_Head,T+A,20,0.2,Head,0.4621124267578125,0.5947802197802198,0.5930050647031778,0.6063716865603659,0.5877699255943298,0.6535115202731151,0.6262135922330098,0.6413043478260869,0.5502958579881657,0.6339066339066339,0.4947589098532495,0.6503496503496503,0.7357110977172852,0.3368247449398041,0.6342138051986694,0.6613433740562674,1.2715763456218845,0.4884541261495632,0.395682355071327,0.26589230403691266,0.33278707072757174,0.24565357390918366,
50,T+A_20_Middle,T+A,20,0.2,Middle,0.4671010971069336,0.592032967032967,0.5897654855768395,0.6031583980192639,0.5932185649871826,0.6414332951049773,0.6359223300970874,0.6358695652173914,0.5414201183431953,0.6267942583732058,0.49471458773784355,0.647787610619469,0.7395026087760925,0.3343110978603363,0.6450069546699524,0.6563730565130974,1.2816420439835434,0.4885154348958683,0.3980967193562662,0.2650624972083985,0.3265044696200165,0.24642206707660133,
51,T+A_20_Tail,T+A,20,0.2,Tail,0.46266746520996094,0.6043956043956044,0.5972173090220912,0.6121713764999058,0.5922104716300964,0.6526898329500173,0.6747572815533981,0.5597826086956522,0.5857988165680473,0.6525821596244131,0.4790697674418605,0.66,0.7096877694129944,0.3536856174468994,0.6504597067832947,0.6642248139560869,1.2794195374289712,0.49194469947479097,0.39960769796307627,0.26642123388839634,0.33157364361417024,0.2416340633602851,
52,T+A_30_Head,T+A,30,0.3,Head,0.4701662063598633,0.5796703296703297,0.5810149970329611,0.5920775281927977,0.6055452823638916,0.6236089531705669,0.6067961165048543,0.6684782608695652,0.514792899408284,0.625,0.49101796407185627,0.6270270270270271,0.7848637700080872,0.31609830260276794,0.6538253426551819,0.6456114631048068,1.2990333431369656,0.4734602934919459,0.3920575014262929,0.275412978290462,0.3334638778803459,0.251126728217592,
53,T+A_30_Middle,T+A,30,0.3,Middle,0.4630002975463867,0.5837912087912088,0.5858069319918939,0.5951650388125496,0.6029766798019409,0.627613181028565,0.6262135922330098,0.6793478260869565,0.5059171597633136,0.6354679802955665,0.499001996007984,0.6229508196721312,0.755465030670166,0.3142082393169403,0.6672394275665283,0.6490547738027552,1.3010533170385674,0.4719143393010522,0.3942151475007936,0.27642220858982863,0.32928806047264514,0.25166345047085537,
54,T+A_30_Tail,T+A,30,0.3,Tail,0.46431756019592285,0.5892857142857143,0.5884036307490238,0.5992247382082309,0.5972985029220581,0.6405648888587604,0.6601941747572816,0.6032608695652174,0.5384615384615384,0.6570048309178744,0.47844827586206895,0.629757785467128,0.7369034886360168,0.32576170563697815,0.6600326895713806,0.6547886832298697,1.2887634929719862,0.4744084665185012,0.3948396714352771,0.2795933614300381,0.3348738419310631,0.2459981753279883,
55,T+A_40_Head,T+A,40,0.4,Head,0.46875429153442383,0.5659340659340659,0.5685589470193777,0.5782559377269861,0.6214537620544434,0.5987826968454856,0.5631067961165048,0.7119565217391305,0.4881656804733728,0.599483204134367,0.4962121212121212,0.609981515711645,0.8222749829292297,0.2982030510902405,0.6750304698944092,0.6315311139451953,1.3261408753447481,0.45748905299020626,0.3881407844264146,0.286129009270581,0.3355573429344518,0.2563819369200808,
56,T+A_40_Middle,T+A,40,0.4,Middle,0.46974754333496094,0.5576923076923077,0.5630374925613243,0.5707049556769344,0.6200712323188782,0.6040571251792075,0.5825242718446602,0.7065217391304348,0.46153846153846156,0.6138107416879796,0.483271375464684,0.5920303605313093,0.7943243980407715,0.29912787675857544,0.6885842680931091,0.6295241286649701,1.3291526600554748,0.45436275581292696,0.38897438658071903,0.2888433658336912,0.33353843653155696,0.25679387180032665,
57,T+A_40_Tail,T+A,40,0.4,Tail,0.46608996391296387,0.5576923076923077,0.5591659729672891,0.5690746628062349,0.617687463760376,0.6106935745604111,0.6213592233009708,0.6086956521739131,0.4911242603550296,0.6213592233009708,0.45901639344262296,0.5971223021582733,0.7808405160903931,0.312925785779953,0.6841567754745483,0.6304140084916373,1.3267310307576106,0.4570477636991357,0.39059327923453846,0.29263976696916266,0.33843196312831586,0.2503124717890973,
58,T+A_50_Head,T+A,50,0.5,Head,0.47901368141174316,0.5357142857142857,0.5405948441865696,0.5462073653261585,0.6469579935073853,0.5582086719504673,0.5097087378640777,0.7771739130434783,0.42011834319526625,0.5660377358490566,0.49225473321858865,0.5634920634920635,0.8652971982955933,0.29471173882484436,0.7056426405906677,0.6047162843372151,1.3712082590375627,0.43835999183908714,0.3824870113582048,0.299804545790181,0.3399230120051259,0.2618354631898637,
59,T+A_50_Middle,T+A,50,0.5,Middle,0.4680006504058838,0.5260989010989011,0.5338970452439464,0.5352565128043104,0.6453061103820801,0.5574583610324527,0.5194174757281553,0.7771739130434783,0.39349112426035504,0.5846994535519126,0.48392554991539766,0.533066132264529,0.844283938407898,0.2791925370693207,0.7233400344848633,0.6005880676453184,1.372613597702194,0.43532681029985104,0.3833402432469879,0.302424455625908,0.3382438619428546,0.26224874144642807,
60,T+A_50_Tail,T+A,50,0.5,Tail,0.47318100929260254,0.5206043956043956,0.5257032709058295,0.532217408188319,0.6510680317878723,0.5527297794567115,0.5533980582524272,0.6413043478260869,0.4349112426035503,0.5816326530612245,0.44696969696969696,0.5485074626865671,0.8439905643463135,0.30961713194847107,0.7193666100502014,0.5955036921760781,1.3824905471487359,0.43877419571470033,0.3859773756582526,0.30651253734455103,0.34287067123606235,0.25471327021727624,
61,T+V_10_Head,T+V,10,0.1,Head,0.4720029830932617,0.6043956043956044,0.600591290326321,0.613682415980416,0.5758810043334961,0.6701771298236697,0.6699029126213593,0.5978260869565217,0.5680473372781065,0.6587112171837709,0.4888888888888889,0.6541737649063032,0.6878835558891296,0.34261831641197205,0.6346023082733154,0.6708009224419408,1.255378558085515,0.5034446478760343,0.4136375712550335,0.2470080773155142,,0.24954726907452826,0.3216983892927609
62,T+V_10_Middle,T+V,10,0.1,Middle,0.46537303924560547,0.603021978021978,0.5978298873035716,0.6117084274979012,0.5802583694458008,0.6632487270523139,0.6553398058252428,0.592391304347826,0.5769230769230769,0.645933014354067,0.49099099099099097,0.6565656565656566,0.7175701856613159,0.34561827778816223,0.6243044137954712,0.6676702839739824,1.2619289867170564,0.5042811306295463,0.4091754917320347,0.2479001676572964,,0.24781869843662976,0.3170411766323584
63,T+V_10_Tail,T+V,10,0.1,Tail,0.47551393508911133,0.6126373626373627,0.6045114217550451,0.6198181360227855,0.5858489871025085,0.6579065692753688,0.6941747572815534,0.5489130434782609,0.5976331360946746,0.6682242990654206,0.47754137115839246,0.6677685950413224,0.7056003212928772,0.36833518743515015,0.6312742829322815,0.6699430894917351,1.2739922109541002,0.5090854031245596,0.42221775713326043,0.243814510569082,,0.24710008794462218,0.32388267257722353
