sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5,natural_zero_modality
0,-UacrmKiTn4$_$7,zero,V,1,True,False,-0.0607096737499997,0.0607096737499997,0.0,0.0178059895833333,0.0,0.0312696507174298,0.0156348253587149,0.0423588039867109,0.0149190110826939,0.0041167664670658,False
0,-UacrmKiTn4$_$7,zero,V,2,True,False,-0.0654622912499996,0.0654622912499996,0.0,0.0188997395833333,0.0,0.0331904190247527,0.0165952095123763,0.032392026578073,0.022080136402387,0.0054640718562874,False
0,-UacrmKiTn4$_$7,zero,V,3,True,False,-0.0277018879166662,0.0485351945833331,0.0104166533333334,0.0151627604166666,0.0107418542427768,0.0266277939747327,0.0186848241087548,0.010797342192691,0.0366262315351196,0.0088308695746503,False
0,-UacrmKiTn4$_$7,zero,V,4,True,False,0.0071613883333337,0.0436197683333334,0.0253905783333336,0.0083593749999999,0.0261832551078282,0.0146801577773966,0.0204317064426124,0.0243748545489015,0.0341334934034252,0.0088308695746503,False
0,-UacrmKiTn4$_$7,zero,V,5,True,False,0.0256509666666671,0.0518228816666668,0.038736924166667,0.0093098958333333,0.0399462648795551,0.0163493969016178,0.0281478308905864,0.0677216441929517,0.0298225480288792,0.0104027258620754,False
0,-UacrmKiTn4$_$7,zero,V,6,True,False,-0.0211589291666662,0.0406901358333331,0.0097656033333334,0.0093229166666666,0.0100704788997595,0.0163722631909906,0.0132213710453751,0.0132890365448504,0.0200505364426086,0.0079326659818359,False
0,-UacrmKiTn4$_$7,zero,V,7,True,False,-0.0488281999999995,0.0540365066666663,0.0026041533333334,0.0075651041666666,0.002685453248501,0.0132853141256502,0.0079853836870756,0.0033222591362125,0.0077947664754113,0.0101781749638719,False
0,-UacrmKiTn4$_$7,zero,V,8,True,False,-0.0645834083333328,0.0645834083333328,0.0,0.0127213541666666,0.0,0.0223403647173154,0.0111701823586577,0.0174418604651162,0.0073316283034953,0.0111526946107784,False
0,-UacrmKiTn4$_$7,zero,V,9,True,False,-0.0145834083333328,0.0374999983333333,0.0114582950000002,0.0152864583333333,0.0118160152615306,0.0268450237237752,0.0193305194926529,0.0204930414307221,0.018879958263225,0.0192946493906291,False
0,-UacrmKiTn4$_$7,zero,V,10,True,False,-0.0004558041666662,0.0274088258333335,0.0134765108333336,0.0191927083333333,0.0138972384354609,0.0337049105356428,0.0238010744855519,0.0152298757354197,0.031913207852992,0.0215997410187294,False
0,-UacrmKiTn4$_$7,zero,V,11,True,False,0.0126952375000004,0.0220702841666668,0.0173827608333336,0.020234375,0.0179254389325988,0.0355342136854742,0.0267298263090365,0.0257562071260245,0.0336182376910142,0.0223482440127413,False
0,-UacrmKiTn4$_$7,zero,V,12,True,False,-0.0007162208333328,0.0133463924999997,0.0063150858333334,0.0146875,0.0065122385646854,0.0257931744126222,0.0161527064886538,0.0058139534883721,0.0181483391038335,0.019204531437891,False
0,-UacrmKiTn4$_$7,zero,V,13,True,False,-0.0209636166666662,0.0264323466666663,0.002734365,0.011796875,0.0028197300358033,0.0207168581718401,0.0117682941038217,0.0083056478405315,0.0076726342710997,0.0162853697612443,False
0,-UacrmKiTn4$_$7,zero,V,14,True,False,-0.0259115333333328,0.0266927733333329,0.00039062,0.0107421874999999,0.0004028148936171,0.0188646887326358,0.0096337518131265,0.0149501661129567,0.007161125319693,0.009041618574208,False
