sample_index,sample_id,main_modality,comparison,top_interval_overlap_iou,top20_jaccard,rank_spearman,baseline_agreement,multiscale_stability_threshold,sample_multiscale_stable,explanation_stability
0,-UacrmKiTn4$_$7,T,w1_vs_w2,0.16666666666666666,0.3333333333333333,0.2451282051282051,True,0.4094276094276094,True,High
0,-UacrmKiTn4$_$7,T,w2_vs_w3,1.0,1.0,0.563076923076923,True,0.4094276094276094,True,High
0,-UacrmKiTn4$_$7,T,w1_vs_w3,0.16666666666666666,0.3333333333333333,0.2027350427350427,True,0.4094276094276094,True,High
1,-qDkUB0GgYY$_$5,T,w1_vs_w2,0.3333333333333333,0.17647058823529413,0.07263252180836803,True,0.4094276094276094,False,Moderate
1,-qDkUB0GgYY$_$5,T,w2_vs_w3,0.0,0.42857142857142855,0.3840141133182578,True,0.4094276094276094,False,Moderate
1,-qDkUB0GgYY$_$5,T,w1_vs_w3,0.0,0.05263157894736842,0.052301595994981104,True,0.4094276094276094,False,Moderate
2,0utROiKxejc$_$1,T,w1_vs_w2,0.0,0.14285714285714285,0.2764705882352941,True,0.4094276094276094,False,Moderate
2,0utROiKxejc$_$1,T,w2_vs_w3,1.0,0.6,0.7058823529411764,True,0.4094276094276094,False,Moderate
2,0utROiKxejc$_$1,T,w1_vs_w3,0.0,0.0,0.2588235294117647,True,0.4094276094276094,False,Moderate
3,0utROiKxejc$_$4,T,w1_vs_w2,0.3333333333333333,0.2727272727272727,0.6260997067448679,True,0.4094276094276094,False,Moderate
3,0utROiKxejc$_$4,T,w2_vs_w3,1.0,0.5555555555555556,0.7456011730205278,True,0.4094276094276094,False,Moderate
3,0utROiKxejc$_$4,T,w1_vs_w3,0.3333333333333333,0.2727272727272727,0.27712609970674484,True,0.4094276094276094,False,Moderate
4,0y022OlZ3W0$_$3,T,w1_vs_w2,0.0,0.3333333333333333,0.2034313725490196,True,0.4094276094276094,False,Moderate
4,0y022OlZ3W0$_$3,T,w2_vs_w3,0.16666666666666666,0.3333333333333333,0.6642156862745099,True,0.4094276094276094,False,Moderate
4,0y022OlZ3W0$_$3,T,w1_vs_w3,0.0,0.3333333333333333,0.029411764705882353,True,0.4094276094276094,False,Moderate
5,0y022OlZ3W0$_$5,T,w1_vs_w2,0.0,0.42857142857142855,0.383399209486166,True,0.4094276094276094,False,Moderate
5,0y022OlZ3W0$_$5,T,w2_vs_w3,1.0,0.25,0.339356295878035,True,0.4094276094276094,False,Moderate
5,0y022OlZ3W0$_$5,T,w1_vs_w3,0.0,0.25,0.1981931112365895,True,0.4094276094276094,False,Moderate
6,0y022OlZ3W0$_$8,T,w1_vs_w2,0.6666666666666666,0.5,0.2857142857142857,True,0.4094276094276094,True,High
6,0y022OlZ3W0$_$8,T,w2_vs_w3,0.75,0.5,0.6318681318681317,True,0.4094276094276094,True,High
6,0y022OlZ3W0$_$8,T,w1_vs_w3,0.5,0.5,0.33516483516483514,True,0.4094276094276094,True,High
7,101787$_$11,T,w1_vs_w2,0.75,1.0,0.7472747497219132,True,0.4094276094276094,True,High
7,101787$_$11,T,w2_vs_w3,0.5,0.7142857142857143,0.8278086763070076,True,0.4094276094276094,True,High
7,101787$_$11,T,w1_vs_w3,0.6,0.7142857142857143,0.5141268075639599,True,0.4094276094276094,True,High
8,101787$_$13,V,w1_vs_w3,1.0,0.6,0.7140350877192982,False,0.4094276094276094,True,Moderate
8,101787$_$13,V,w3_vs_w5,1.0,0.3333333333333333,0.8421052631578947,False,0.4094276094276094,True,Moderate
8,101787$_$13,V,w1_vs_w5,1.0,0.6,0.5824561403508772,False,0.4094276094276094,True,Moderate
9,101787$_$1,T,w1_vs_w2,0.5,0.5,0.47857142857142854,False,0.4094276094276094,False,Low
9,101787$_$1,T,w2_vs_w3,0.5,0.5,0.25,False,0.4094276094276094,False,Low
9,101787$_$1,T,w1_vs_w3,0.25,0.2,-0.125,False,0.4094276094276094,False,Low
10,101787$_$5,T,w1_vs_w2,0.25,0.14285714285714285,0.411764705882353,True,0.4094276094276094,False,Moderate
10,101787$_$5,T,w2_vs_w3,1.0,0.6,0.7058823529411765,True,0.4094276094276094,False,Moderate
10,101787$_$5,T,w1_vs_w3,0.25,0.14285714285714285,0.03431372549019608,True,0.4094276094276094,False,Moderate
11,101787$_$7,T,w1_vs_w2,0.5,0.3333333333333333,0.4285714285714286,True,0.4094276094276094,True,High
11,101787$_$7,T,w2_vs_w3,1.0,1.0,0.9523809523809524,True,0.4094276094276094,True,High
11,101787$_$7,T,w1_vs_w3,0.5,0.3333333333333333,0.4285714285714286,True,0.4094276094276094,True,High
12,101787$_$9,T,w1_vs_w2,0.5,0.14285714285714285,0.07946336429308565,False,0.4094276094276094,False,Low
12,101787$_$9,T,w2_vs_w3,0.16666666666666666,0.3333333333333333,0.3003095975232198,False,0.4094276094276094,False,Low
12,101787$_$9,T,w1_vs_w3,0.0,0.14285714285714285,0.09184726522187822,False,0.4094276094276094,False,Low
13,102408$_$2,T,w1_vs_w2,0.5,0.3333333333333333,0.39285714285714296,True,0.4094276094276094,False,Moderate
13,102408$_$2,T,w2_vs_w3,0.3333333333333333,0.3333333333333333,0.07142857142857144,True,0.4094276094276094,False,Moderate
13,102408$_$2,T,w1_vs_w3,0.5,0.3333333333333333,-0.14285714285714288,True,0.4094276094276094,False,Moderate
14,102408$_$5,A,w1_vs_w3,0.8333333333333334,0.3333333333333333,0.6369458128078815,False,0.4094276094276094,True,Moderate
14,102408$_$5,A,w3_vs_w5,0.8571428571428571,1.0,0.9492610837438422,False,0.4094276094276094,True,Moderate
14,102408$_$5,A,w1_vs_w5,0.7142857142857143,0.3333333333333333,0.5669950738916255,False,0.4094276094276094,True,Moderate
15,102408$_$9,T,w1_vs_w2,0.5,0.5,0.7881773399014778,False,0.4094276094276094,False,Low
15,102408$_$9,T,w2_vs_w3,0.5,0.3333333333333333,0.6464148877941982,False,0.4094276094276094,False,Low
15,102408$_$9,T,w1_vs_w3,0.2,0.2,0.4865900383141762,False,0.4094276094276094,False,Low
16,102858$_$20,T,w1_vs_w2,1.0,0.42857142857142855,0.6704347826086956,True,0.4094276094276094,True,High
16,102858$_$20,T,w2_vs_w3,1.0,0.6666666666666666,0.5913043478260869,True,0.4094276094276094,True,High
16,102858$_$20,T,w1_vs_w3,1.0,0.42857142857142855,0.3304347826086956,True,0.4094276094276094,True,High
17,102858$_$21,T,w1_vs_w2,0.75,0.6666666666666666,0.7276923076923076,True,0.4094276094276094,True,High
17,102858$_$21,T,w2_vs_w3,0.5714285714285714,0.42857142857142855,0.7661538461538462,True,0.4094276094276094,True,High
17,102858$_$21,T,w1_vs_w3,0.42857142857142855,0.42857142857142855,0.35846153846153844,True,0.4094276094276094,True,High
18,102858$_$1,T,w1_vs_w2,0.0,0.3333333333333333,0.36764705882352944,False,0.4094276094276094,False,Low
18,102858$_$1,T,w2_vs_w3,0.5,0.3333333333333333,0.7573529411764707,False,0.4094276094276094,False,Low
18,102858$_$1,T,w1_vs_w3,0.0,0.3333333333333333,0.30637254901960786,False,0.4094276094276094,False,Low
19,102858$_$0,A,w1_vs_w3,0.3333333333333333,1.0,0.0,False,0.4094276094276094,True,Moderate
19,102858$_$0,A,w3_vs_w5,0.3333333333333333,1.0,0.0,False,0.4094276094276094,True,Moderate
19,102858$_$0,A,w1_vs_w5,1.0,1.0,0.0,False,0.4094276094276094,True,Moderate
20,102858$_$4,T,w1_vs_w2,0.7142857142857143,0.6666666666666666,0.7729263028060437,True,0.4094276094276094,True,High
20,102858$_$4,T,w2_vs_w3,0.0,0.5384615384615384,0.8345975948196114,True,0.4094276094276094,True,High
20,102858$_$4,T,w1_vs_w3,0.0,0.42857142857142855,0.7138452050570459,True,0.4094276094276094,True,High
21,102858$_$6,V,w1_vs_w3,0.0,0.3333333333333333,0.2567521367521367,True,0.4094276094276094,False,Moderate
21,102858$_$6,V,w3_vs_w5,0.42857142857142855,0.2,0.4694017094017094,True,0.4094276094276094,False,Moderate
21,102858$_$6,V,w1_vs_w5,0.0,0.09090909090909091,-0.07965811965811966,True,0.4094276094276094,False,Moderate
22,102858$_$10,T,w1_vs_w2,0.5,0.0,0.3939393939393939,True,0.4094276094276094,False,Moderate
22,102858$_$10,T,w2_vs_w3,0.0,0.0,0.49090909090909085,True,0.4094276094276094,False,Moderate
22,102858$_$10,T,w1_vs_w3,0.25,0.0,-0.05454545454545454,True,0.4094276094276094,False,Moderate
23,102858$_$17,T,w1_vs_w2,0.0,0.3333333333333333,0.5,True,0.4094276094276094,False,Moderate
23,102858$_$17,T,w2_vs_w3,0.0,0.0,0.3666666666666667,True,0.4094276094276094,False,Moderate
23,102858$_$17,T,w1_vs_w3,0.25,0.0,0.5166666666666667,True,0.4094276094276094,False,Moderate
24,102858$_$19,V,w1_vs_w3,0.2,0.2,0.6293706293706295,False,0.4094276094276094,False,Low
24,102858$_$19,V,w3_vs_w5,0.5,0.5,0.8251748251748254,False,0.4094276094276094,False,Low
24,102858$_$19,V,w1_vs_w5,0.0,0.0,0.27272727272727276,False,0.4094276094276094,False,Low
25,112433$_$10,T,w1_vs_w2,1.0,1.0,0.0,False,0.4094276094276094,True,Moderate
25,112433$_$10,T,w2_vs_w3,1.0,1.0,0.0,False,0.4094276094276094,True,Moderate
25,112433$_$10,T,w1_vs_w3,1.0,1.0,0.0,False,0.4094276094276094,True,Moderate
26,112433$_$3,T,w1_vs_w2,0.3333333333333333,0.2,-0.03497536945812807,True,0.4094276094276094,False,Moderate
26,112433$_$3,T,w2_vs_w3,0.42857142857142855,0.3333333333333333,0.42068965517241375,True,0.4094276094276094,False,Moderate
26,112433$_$3,T,w1_vs_w3,0.14285714285714285,0.2,-0.17093596059113297,True,0.4094276094276094,False,Moderate
27,112433$_$7,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.4666666666666666,True,0.4094276094276094,False,Moderate
27,112433$_$7,T,w2_vs_w3,0.2,0.3333333333333333,0.31666666666666665,True,0.4094276094276094,False,Moderate
27,112433$_$7,T,w1_vs_w3,0.3333333333333333,0.3333333333333333,0.4666666666666666,True,0.4094276094276094,False,Moderate
28,112433$_$6,T,w1_vs_w2,0.75,0.6666666666666666,0.7371541501976284,True,0.4094276094276094,True,High
28,112433$_$6,T,w2_vs_w3,0.6666666666666666,0.6666666666666666,0.6630434782608696,True,0.4094276094276094,True,High
28,112433$_$6,T,w1_vs_w3,0.5,0.42857142857142855,0.3053359683794466,True,0.4094276094276094,True,High
29,117tQqLjza4$_$6,T,w1_vs_w2,1.0,0.5,0.47142857142857136,True,0.4094276094276094,True,High
29,117tQqLjza4$_$6,T,w2_vs_w3,1.0,1.0,0.8142857142857142,True,0.4094276094276094,True,High
29,117tQqLjza4$_$6,T,w1_vs_w3,1.0,0.5,0.5607142857142856,True,0.4094276094276094,True,High
30,11j7EfglCAs$_$2,T,w1_vs_w2,0.3333333333333333,0.1111111111111111,0.36363636363636365,True,0.4094276094276094,False,Moderate
30,11j7EfglCAs$_$2,T,w2_vs_w3,0.5,0.42857142857142855,0.6779220779220779,True,0.4094276094276094,False,Moderate
30,11j7EfglCAs$_$2,T,w1_vs_w3,0.16666666666666666,0.1111111111111111,0.27792207792207796,True,0.4094276094276094,False,Moderate
31,121128$_$10,T,w1_vs_w2,0.6666666666666666,0.2,0.36428571428571427,True,0.4094276094276094,True,High
31,121128$_$10,T,w2_vs_w3,0.75,1.0,0.8892857142857141,True,0.4094276094276094,True,High
31,121128$_$10,T,w1_vs_w3,0.5,0.2,0.2607142857142857,True,0.4094276094276094,True,High
32,121128$_$1,T,w1_vs_w2,0.0,0.3333333333333333,0.37766830870279144,True,0.4094276094276094,False,Moderate
32,121128$_$1,T,w2_vs_w3,0.0,0.3333333333333333,0.5982484948002189,True,0.4094276094276094,False,Moderate
32,121128$_$1,T,w1_vs_w3,0.0,0.2,-0.06787082649151616,True,0.4094276094276094,False,Moderate
33,121128$_$0,T,w1_vs_w2,1.0,0.3333333333333333,0.5476190476190477,False,0.4094276094276094,False,Low
33,121128$_$0,T,w2_vs_w3,0.5,0.3333333333333333,0.5952380952380953,False,0.4094276094276094,False,Low
33,121128$_$0,T,w1_vs_w3,0.5,0.3333333333333333,0.5476190476190477,False,0.4094276094276094,False,Low
34,121128$_$5,T,w1_vs_w2,1.0,0.0,0.6071428571428572,True,0.4094276094276094,False,Moderate
34,121128$_$5,T,w2_vs_w3,0.0,0.3333333333333333,0.21428571428571433,True,0.4094276094276094,False,Moderate
34,121128$_$5,T,w1_vs_w3,0.0,0.0,0.07142857142857144,True,0.4094276094276094,False,Moderate
35,125344$_$0,T,w1_vs_w2,1.0,0.6666666666666666,0.7620259019426456,False,0.4094276094276094,True,Moderate
35,125344$_$0,T,w2_vs_w3,0.5714285714285714,0.5384615384615384,0.8190333024976874,False,0.4094276094276094,True,Moderate
35,125344$_$0,T,w1_vs_w3,0.5714285714285714,0.42857142857142855,0.4698196114708603,False,0.4094276094276094,True,Moderate
36,125676$_$0,T,w1_vs_w2,0.75,0.5,0.6098901098901099,True,0.4094276094276094,False,Moderate
36,125676$_$0,T,w2_vs_w3,0.75,0.5,0.6648351648351648,True,0.4094276094276094,False,Moderate
36,125676$_$0,T,w1_vs_w3,0.5,0.2,0.3681318681318681,True,0.4094276094276094,False,Moderate
37,125676$_$4,T,w1_vs_w2,0.6666666666666666,0.3333333333333333,0.5714285714285714,True,0.4094276094276094,True,High
37,125676$_$4,T,w2_vs_w3,0.42857142857142855,0.7142857142857143,0.8247863247863249,True,0.4094276094276094,True,High
37,125676$_$4,T,w1_vs_w3,0.2857142857142857,0.3333333333333333,0.41941391941391937,True,0.4094276094276094,True,High
38,128059$_$11,T,w1_vs_w2,0.0,0.23076923076923078,0.44348396979975924,True,0.4094276094276094,False,Moderate
38,128059$_$11,T,w2_vs_w3,0.75,0.3333333333333333,0.6572929204508152,True,0.4094276094276094,False,Moderate
38,128059$_$11,T,w1_vs_w3,0.0,0.3333333333333333,0.3913994966626545,True,0.4094276094276094,False,Moderate
39,128059$_$12,T,w1_vs_w2,0.0,0.2,0.367032967032967,True,0.4094276094276094,False,Moderate
39,128059$_$12,T,w2_vs_w3,0.0,0.2,0.3538461538461538,True,0.4094276094276094,False,Moderate
39,128059$_$12,T,w1_vs_w3,0.0,0.0,-0.3362637362637363,True,0.4094276094276094,False,Moderate
40,128059$_$2,V,w1_vs_w3,0.5,0.2,-0.11208791208791209,False,0.4094276094276094,False,Low
40,128059$_$2,V,w3_vs_w5,0.75,0.5,0.8373626373626375,False,0.4094276094276094,False,Low
40,128059$_$2,V,w1_vs_w5,0.6666666666666666,0.2,-0.059340659340659345,False,0.4094276094276094,False,Low
41,128059$_$7,V,w1_vs_w3,0.0,0.3333333333333333,0.7626583982351468,False,0.4094276094276094,False,Low
41,128059$_$7,V,w3_vs_w5,0.7142857142857143,0.5384615384615384,0.873971949219858,False,0.4094276094276094,False,Low
41,128059$_$7,V,w1_vs_w5,0.0,0.17647058823529413,0.585294734696911,False,0.4094276094276094,False,Low
42,128059$_$6,T,w1_vs_w2,0.5,0.5,0.5544978427857422,True,0.4094276094276094,True,High
42,128059$_$6,T,w2_vs_w3,0.7777777777777778,0.8,0.8102374917930193,True,0.4094276094276094,True,High
42,128059$_$6,T,w1_vs_w3,0.5,0.38461538461538464,0.3896831148296989,True,0.4094276094276094,True,High
43,128059$_$9,V,w1_vs_w3,0.0,0.42857142857142855,0.8091473743647659,False,0.4094276094276094,True,Moderate
43,128059$_$9,V,w3_vs_w5,0.8333333333333334,0.6666666666666666,0.9141727837380011,False,0.4094276094276094,True,Moderate
43,128059$_$9,V,w1_vs_w5,0.0,0.42857142857142855,0.7210615471485038,False,0.4094276094276094,True,Moderate
44,128763$_$12,T,w1_vs_w2,0.4,0.3333333333333333,0.29205366357069146,False,0.4094276094276094,False,Low
44,128763$_$12,T,w2_vs_w3,0.6666666666666666,0.3333333333333333,0.7956656346749225,False,0.4094276094276094,False,Low
44,128763$_$12,T,w1_vs_w3,0.4,0.14285714285714285,0.1496388028895769,False,0.4094276094276094,False,Low
45,128763$_$3,T,w1_vs_w2,0.3333333333333333,0.25,0.31789949181253535,True,0.4094276094276094,False,Moderate
45,128763$_$3,T,w2_vs_w3,0.5,0.42857142857142855,0.5708639186900057,True,0.4094276094276094,False,Moderate
45,128763$_$3,T,w1_vs_w3,0.16666666666666666,0.25,0.07961603613777528,True,0.4094276094276094,False,Moderate
46,128763$_$2,T,w1_vs_w2,0.6666666666666666,0.5,0.3272727272727273,False,0.4094276094276094,False,Low
46,128763$_$2,T,w2_vs_w3,0.0,0.2,0.33636363636363636,False,0.4094276094276094,False,Low
46,128763$_$2,T,w1_vs_w3,0.0,0.2,-0.11818181818181818,False,0.4094276094276094,False,Low
47,128763$_$5,T,w1_vs_w2,1.0,1.0,0.7454545454545454,False,0.4094276094276094,False,Low
47,128763$_$5,T,w2_vs_w3,0.0,0.0,0.5272727272727272,False,0.4094276094276094,False,Low
47,128763$_$5,T,w1_vs_w3,0.0,0.0,0.34545454545454546,False,0.4094276094276094,False,Low
48,128763$_$7,T,w1_vs_w2,0.0,0.6,0.5558823529411765,True,0.4094276094276094,True,High
48,128763$_$7,T,w2_vs_w3,0.0,0.6,0.7764705882352941,True,0.4094276094276094,True,High
48,128763$_$7,T,w1_vs_w3,0.3333333333333333,0.6,0.25,True,0.4094276094276094,True,High
49,128763$_$8,T,w1_vs_w2,0.5,0.3333333333333333,0.0,True,0.4094276094276094,False,Moderate
49,128763$_$8,T,w2_vs_w3,0.3333333333333333,0.3333333333333333,0.6904761904761906,True,0.4094276094276094,False,Moderate
49,128763$_$8,T,w1_vs_w3,0.5,0.3333333333333333,0.023809523809523815,True,0.4094276094276094,False,Moderate
50,130456$_$11,T,w1_vs_w2,0.25,0.2727272727272727,0.3298387096774194,True,0.4094276094276094,False,Moderate
50,130456$_$11,T,w2_vs_w3,0.6666666666666666,0.5555555555555556,0.5495967741935484,True,0.4094276094276094,False,Moderate
50,130456$_$11,T,w1_vs_w3,0.2,0.16666666666666666,0.03790322580645162,True,0.4094276094276094,False,Moderate
51,130456$_$3,T,w1_vs_w2,0.5,0.0,-0.2198142414860681,True,0.4094276094276094,False,Moderate
51,130456$_$3,T,w2_vs_w3,0.4,0.3333333333333333,0.4674922600619195,True,0.4094276094276094,False,Moderate
51,130456$_$3,T,w1_vs_w3,0.2,0.14285714285714285,0.26109391124871,True,0.4094276094276094,False,Moderate
52,130456$_$5,T,w1_vs_w2,0.5,0.5,0.5818181818181819,True,0.4094276094276094,False,Moderate
52,130456$_$5,T,w2_vs_w3,0.6666666666666666,0.5,0.7727272727272727,True,0.4094276094276094,False,Moderate
52,130456$_$5,T,w1_vs_w3,0.3333333333333333,0.2,0.20909090909090913,True,0.4094276094276094,False,Moderate
53,130456$_$4,T,w1_vs_w2,0.3333333333333333,0.14285714285714285,-0.03431372549019608,True,0.4094276094276094,False,Moderate
53,130456$_$4,T,w2_vs_w3,0.6,0.3333333333333333,0.536764705882353,True,0.4094276094276094,False,Moderate
53,130456$_$4,T,w1_vs_w3,0.2,0.14285714285714285,0.23529411764705882,True,0.4094276094276094,False,Moderate
54,130456$_$7,T,w1_vs_w2,0.5,0.3333333333333333,0.5000000000000001,True,0.4094276094276094,False,Moderate
54,130456$_$7,T,w2_vs_w3,0.5,0.3333333333333333,0.5000000000000001,True,0.4094276094276094,False,Moderate
54,130456$_$7,T,w1_vs_w3,1.0,0.3333333333333333,-0.11904761904761905,True,0.4094276094276094,False,Moderate
55,130456$_$6,T,w1_vs_w2,0.8571428571428571,0.5555555555555556,0.43870967741935485,False,0.4094276094276094,True,Moderate
55,130456$_$6,T,w2_vs_w3,1.0,1.0,0.5169354838709678,False,0.4094276094276094,True,Moderate
55,130456$_$6,T,w1_vs_w3,0.8571428571428571,0.5555555555555556,0.4008064516129033,False,0.4094276094276094,True,Moderate
56,188343$_$13,T,w1_vs_w2,0.0,0.45454545454545453,0.5839807418754788,True,0.4094276094276094,False,Moderate
56,188343$_$13,T,w2_vs_w3,0.5,0.45454545454545453,0.6997483313272786,True,0.4094276094276094,False,Moderate
56,188343$_$13,T,w1_vs_w3,0.0,0.14285714285714285,0.17452675347412192,True,0.4094276094276094,False,Moderate
57,188343$_$12,T,w1_vs_w2,0.2,0.3333333333333333,0.5900383141762452,True,0.4094276094276094,False,Moderate
57,188343$_$12,T,w2_vs_w3,0.6666666666666666,0.5,0.759168035030104,True,0.4094276094276094,False,Moderate
57,188343$_$12,T,w1_vs_w3,0.2,0.3333333333333333,0.2796934865900383,True,0.4094276094276094,False,Moderate
58,188343$_$5,T,w1_vs_w2,0.0,0.0,0.4140350877192982,True,0.4094276094276094,False,Moderate
58,188343$_$5,T,w2_vs_w3,0.6,0.6,0.8789473684210527,True,0.4094276094276094,False,Moderate
58,188343$_$5,T,w1_vs_w3,0.0,0.0,0.1701754385964912,True,0.4094276094276094,False,Moderate
59,188343$_$9,V,w1_vs_w3,0.6,0.7142857142857143,0.6983314794215795,False,0.4094276094276094,True,Moderate
59,188343$_$9,V,w3_vs_w5,0.7142857142857143,0.5,0.8095661846496106,False,0.4094276094276094,True,Moderate
59,188343$_$9,V,w1_vs_w5,0.42857142857142855,0.3333333333333333,0.41846496106785314,False,0.4094276094276094,True,Moderate
60,188343$_$8,T,w1_vs_w2,0.2,0.14285714285714285,0.5218045112781955,True,0.4094276094276094,False,Moderate
60,188343$_$8,T,w2_vs_w3,1.0,0.6,0.9624060150375938,True,0.4094276094276094,False,Moderate
60,188343$_$8,T,w1_vs_w3,0.2,0.3333333333333333,0.45714285714285713,True,0.4094276094276094,False,Moderate
61,1HK7Nea0PFo$_$1,T,w1_vs_w2,0.5,0.14285714285714285,0.34068627450980393,True,0.4094276094276094,False,Moderate
61,1HK7Nea0PFo$_$1,T,w2_vs_w3,0.4,0.14285714285714285,0.45833333333333337,True,0.4094276094276094,False,Moderate
61,1HK7Nea0PFo$_$1,T,w1_vs_w3,0.2,0.3333333333333333,0.09803921568627452,True,0.4094276094276094,False,Moderate
62,216097$_$1,T,w1_vs_w2,0.5,0.5,0.32417582417582413,True,0.4094276094276094,True,High
62,216097$_$1,T,w2_vs_w3,0.6,1.0,0.8351648351648352,True,0.4094276094276094,True,High
62,216097$_$1,T,w1_vs_w3,0.5,0.5,0.26373626373626374,True,0.4094276094276094,True,High
63,216097$_$2,T,w1_vs_w2,1.0,0.42857142857142855,0.66600790513834,True,0.4094276094276094,False,Moderate
63,216097$_$2,T,w2_vs_w3,0.0,0.25,0.3488142292490119,True,0.4094276094276094,False,Moderate
63,216097$_$2,T,w1_vs_w3,0.0,0.1111111111111111,0.14624505928853757,True,0.4094276094276094,False,Moderate
64,216097$_$5,T,w1_vs_w2,0.0,0.3333333333333333,0.49480021893814996,True,0.4094276094276094,False,Moderate
64,216097$_$5,T,w2_vs_w3,0.0,0.3333333333333333,0.6081007115489874,True,0.4094276094276094,False,Moderate
64,216097$_$5,T,w1_vs_w3,0.0,0.2,0.09195402298850575,True,0.4094276094276094,False,Moderate
65,216097$_$4,T,w1_vs_w2,0.5,0.5,0.5384886721890104,True,0.4094276094276094,True,High
65,216097$_$4,T,w2_vs_w3,0.6666666666666666,0.6363636363636364,0.8655391120507399,True,0.4094276094276094,True,High
65,216097$_$4,T,w1_vs_w3,0.3333333333333333,0.38461538461538464,0.4717327129583529,True,0.4094276094276094,True,High
66,216097$_$7,T,w1_vs_w2,0.4,0.42857142857142855,0.6022201665124884,True,0.4094276094276094,True,High
66,216097$_$7,T,w2_vs_w3,0.625,0.5384615384615384,0.8005319148936171,True,0.4094276094276094,True,High
66,216097$_$7,T,w1_vs_w3,0.25,0.42857142857142855,0.39095744680851063,True,0.4094276094276094,True,High
67,216097$_$8,T,w1_vs_w2,0.5,0.2,0.39860139860139865,True,0.4094276094276094,False,Moderate
67,216097$_$8,T,w2_vs_w3,0.0,0.0,0.08391608391608392,True,0.4094276094276094,False,Moderate
67,216097$_$8,T,w1_vs_w3,0.0,0.0,-0.2937062937062937,True,0.4094276094276094,False,Moderate
68,223431$_$11,T,w1_vs_w2,0.3333333333333333,0.3333333333333333,0.7326495726495725,True,0.4094276094276094,False,Moderate
68,223431$_$11,T,w2_vs_w3,0.625,0.5,0.8570940170940171,True,0.4094276094276094,False,Moderate
68,223431$_$11,T,w1_vs_w3,0.2857142857142857,0.2,0.6266666666666666,True,0.4094276094276094,False,Moderate
69,223431$_$10,T,w1_vs_w2,0.6666666666666666,0.5,0.7902097902097903,True,0.4094276094276094,True,High
69,223431$_$10,T,w2_vs_w3,0.6666666666666666,0.5,0.7762237762237763,True,0.4094276094276094,True,High
69,223431$_$10,T,w1_vs_w3,1.0,1.0,0.7972027972027973,True,0.4094276094276094,True,High
70,223431$_$13,T,w1_vs_w2,0.8,0.6666666666666666,0.4636363636363636,True,0.4094276094276094,False,Moderate
70,223431$_$13,T,w2_vs_w3,0.6,0.1111111111111111,0.45324675324675323,True,0.4094276094276094,False,Moderate
70,223431$_$13,T,w1_vs_w3,0.75,0.1111111111111111,0.05714285714285714,True,0.4094276094276094,False,Moderate
71,223431$_$0,T,w1_vs_w2,0.5,0.0,0.0,True,0.4094276094276094,False,Moderate
71,223431$_$0,T,w2_vs_w3,0.5,1.0,0.0,True,0.4094276094276094,False,Moderate
71,223431$_$0,T,w1_vs_w3,1.0,0.0,0.0,True,0.4094276094276094,False,Moderate
72,223431$_$5,A,w1_vs_w3,0.75,0.3333333333333333,0.2058823529411765,False,0.4094276094276094,True,Moderate
72,223431$_$5,A,w3_vs_w5,0.8,1.0,0.698529411764706,False,0.4094276094276094,True,Moderate
72,223431$_$5,A,w1_vs_w5,0.6,0.3333333333333333,-0.019607843137254905,False,0.4094276094276094,True,Moderate
73,225770$_$3,T,w1_vs_w2,0.5714285714285714,0.5,0.5782229965156797,False,0.4094276094276094,True,Moderate
73,225770$_$3,T,w2_vs_w3,0.5714285714285714,0.6363636363636364,0.8304878048780491,False,0.4094276094276094,True,Moderate
73,225770$_$3,T,w1_vs_w3,1.0,0.5,0.5621951219512197,False,0.4094276094276094,True,Moderate
74,225770$_$5,T,w1_vs_w2,0.5,0.0,-0.028571428571428574,True,0.4094276094276094,False,Moderate
74,225770$_$5,T,w2_vs_w3,1.0,1.0,0.8857142857142858,True,0.4094276094276094,False,Moderate
74,225770$_$5,T,w1_vs_w3,0.5,0.0,0.028571428571428574,True,0.4094276094276094,False,Moderate
75,225770$_$4,T,w1_vs_w2,0.3333333333333333,0.2,0.1549199412345408,True,0.4094276094276094,False,Moderate
75,225770$_$4,T,w2_vs_w3,0.6666666666666666,0.5,0.31527093596059114,True,0.4094276094276094,False,Moderate
75,225770$_$4,T,w1_vs_w3,0.25,0.2,-0.01888599990315074,True,0.4094276094276094,False,Moderate
76,225770$_$6,T,w1_vs_w2,0.6666666666666666,0.5,0.6631813125695216,True,0.4094276094276094,True,High
76,225770$_$6,T,w2_vs_w3,0.75,0.7142857142857143,0.8820912124582869,True,0.4094276094276094,True,High
76,225770$_$6,T,w1_vs_w3,0.5,0.5,0.6703003337041158,True,0.4094276094276094,True,High
77,236021$_$12,V,w1_vs_w3,1.0,0.2,0.4825174825174825,True,0.4094276094276094,False,Moderate
77,236021$_$12,V,w3_vs_w5,0.3333333333333333,0.5,0.8881118881118882,True,0.4094276094276094,False,Moderate
77,236021$_$12,V,w1_vs_w5,0.3333333333333333,0.2,0.31468531468531474,True,0.4094276094276094,False,Moderate
78,236021$_$1,T,w1_vs_w2,0.0,0.2,-0.012210012210012208,True,0.4094276094276094,False,Moderate
78,236021$_$1,T,w2_vs_w3,0.0,0.5,0.4688644688644688,True,0.4094276094276094,False,Moderate
